GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009635,response to herbicide,1,1,0,0.0016,0.0078
GO:0010380,regulation of chlorophyll biosynthetic p...,1,1,0,0.0016,0.0078
GO:0031279,regulation of cyclase activity,1,1,0,0.0016,0.0078
GO:0080177,plastoglobule organization,1,1,0,0.0016,0.0078
GO:0080183,response to photooxidative stress,1,1,0,0.0016,0.0078
GO:1901562,response to paraquat,1,1,0,0.0016,0.0078
GO:1902171,regulation of tocopherol cyclase activit...,1,1,0,0.0016,0.0078
GO:1902326,positive regulation of chlorophyll biosy...,1,1,0,0.0016,0.0078
GO:0045828,positive regulation of isoprenoid metabo...,2,1,0,0.0032,0.0089
GO:0090056,regulation of chlorophyll metabolic proc...,2,1,0,0.0032,0.0089
GO:1901403,positive regulation of tetrapyrrole meta...,2,1,0,0.0032,0.0089
GO:1901463,regulation of tetrapyrrole biosynthetic ...,2,1,0,0.0032,0.0089
GO:1901465,positive regulation of tetrapyrrole bios...,2,1,0,0.0032,0.0089
GO:1904143,positive regulation of carotenoid biosyn...,2,1,0,0.0032,0.0089
GO:0045834,positive regulation of lipid metabolic p...,3,1,0,0.0047,0.0102
GO:0046889,positive regulation of lipid biosyntheti...,3,1,0,0.0047,0.0102
GO:0051194,positive regulation of cofactor metaboli...,3,1,0,0.0047,0.0102
GO:1901401,regulation of tetrapyrrole metabolic pro...,3,1,0,0.0047,0.0102
GO:0019747,regulation of isoprenoid metabolic proce...,5,1,0.01,0.0079,0.0154
GO:0051193,regulation of cofactor metabolic process,5,1,0.01,0.0079,0.0154
GO:0010114,response to red light,7,1,0.01,0.011,0.0195
GO:0031540,regulation of anthocyanin biosynthetic p...,7,1,0.01,0.011,0.0195
GO:0031537,regulation of anthocyanin metabolic proc...,8,1,0.01,0.0126,0.0211
GO:0016109,tetraterpenoid biosynthetic process,9,1,0.01,0.0141,0.0211
GO:0016117,carotenoid biosynthetic process,9,1,0.01,0.0141,0.0211
GO:0046890,regulation of lipid biosynthetic process,9,1,0.01,0.0141,0.0211
GO:0015995,chlorophyll biosynthetic process,11,1,0.02,0.0173,0.0237
GO:0007205,protein kinase C-activating G protein-co...,12,1,0.02,0.0188,0.0237
GO:0009962,regulation of flavonoid biosynthetic pro...,12,1,0.02,0.0188,0.0237
GO:0016108,tetraterpenoid metabolic process,12,1,0.02,0.0188,0.0237
GO:0016116,carotenoid metabolic process,12,1,0.02,0.0188,0.0237
GO:0009718,anthocyanin-containing compound biosynth...,13,1,0.02,0.0204,0.0249
GO:0007186,G protein-coupled receptor signaling pat...,14,1,0.02,0.0219,0.0251
GO:0019216,regulation of lipid metabolic process,14,1,0.02,0.0219,0.0251
GO:0046283,anthocyanin-containing compound metaboli...,17,1,0.03,0.0266,0.0296
GO:0015994,chlorophyll metabolic process,22,1,0.03,0.0343,0.0372
GO:0009813,flavonoid biosynthetic process,25,1,0.04,0.0388,0.0409
GO:0009812,flavonoid metabolic process,26,1,0.04,0.0404,0.0415
GO:0006779,porphyrin-containing compound biosynthet...,31,1,0.05,0.0479,0.0479
