GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006952,defense response,1299,199,143.38,3.6e-07,1e-04
GO:0044703,multi-organism reproductive process,32,14,3.53,2.6e-06,2e-04
GO:0019953,sexual reproduction,31,13,3.42,1e-05,5e-04
GO:0098655,cation transmembrane transport,240,42,26.49,0.0016,0.0308
GO:0098662,inorganic cation transmembrane transport,198,36,21.86,0.0017,0.0308
GO:0050896,response to stimulus,2822,355,311.49,0.0018,0.0308
GO:0007166,cell surface receptor signaling pathway,173,32,19.1,0.0023,0.0308
GO:0006950,response to stress,1961,253,216.46,0.0026,0.0308
GO:0019748,secondary metabolic process,94,20,10.38,0.0028,0.0308
GO:0045492,xylan biosynthetic process,15,6,1.66,0.0037,0.0308
GO:0006812,cation transport,282,46,31.13,0.0042,0.0308
GO:0009698,phenylpropanoid metabolic process,72,16,7.95,0.0046,0.0308
GO:0019853,L-ascorbic acid biosynthetic process,4,3,0.44,0.0049,0.0308
GO:0061727,methylglyoxal catabolic process to lacta...,4,3,0.44,0.0049,0.0308
GO:0080050,regulation of seed development,4,3,0.44,0.0049,0.0308
GO:0009834,plant-type secondary cell wall biogenesi...,12,5,1.32,0.0066,0.0308
GO:0090481,pyrimidine nucleotide-sugar transmembran...,12,5,1.32,0.0066,0.0308
GO:0098660,inorganic ion transmembrane transport,242,39,26.71,0.0097,0.0308
GO:0044038,cell wall macromolecule biosynthetic pro...,23,7,2.54,0.0098,0.0308
GO:0070589,cellular component macromolecule biosynt...,23,7,2.54,0.0098,0.0308
GO:0070592,cell wall polysaccharide biosynthetic pr...,23,7,2.54,0.0098,0.0308
GO:0055085,transmembrane transport,533,76,58.83,0.011,0.0308
GO:0002790,peptide secretion,5,3,0.55,0.0113,0.0308
GO:0006089,lactate metabolic process,5,3,0.55,0.0113,0.0308
GO:0006828,manganese ion transport,5,3,0.55,0.0113,0.0308
GO:0007399,nervous system development,5,3,0.55,0.0113,0.0308
GO:0009306,protein secretion,5,3,0.55,0.0113,0.0308
GO:0009438,methylglyoxal metabolic process,5,3,0.55,0.0113,0.0308
GO:0035592,establishment of protein localization to...,5,3,0.55,0.0113,0.0308
GO:0042182,ketone catabolic process,5,3,0.55,0.0113,0.0308
GO:0046364,monosaccharide biosynthetic process,5,3,0.55,0.0113,0.0308
GO:0051596,methylglyoxal catabolic process,5,3,0.55,0.0113,0.0308
GO:0071421,manganese ion transmembrane transport,5,3,0.55,0.0113,0.0308
GO:0071692,protein localization to extracellular re...,5,3,0.55,0.0113,0.0308
GO:0006432,phenylalanyl-tRNA aminoacylation,2,2,0.22,0.0122,0.0308
GO:0006851,mitochondrial calcium ion transmembrane ...,2,2,0.22,0.0122,0.0308
GO:0009410,response to xenobiotic stimulus,2,2,0.22,0.0122,0.0308
GO:0015976,carbon utilization,2,2,0.22,0.0122,0.0308
GO:0019243,methylglyoxal catabolic process to D-lac...,2,2,0.22,0.0122,0.0308
GO:0023061,signal release,2,2,0.22,0.0122,0.0308
GO:0030072,peptide hormone secretion,2,2,0.22,0.0122,0.0308
GO:0030073,insulin secretion,2,2,0.22,0.0122,0.0308
GO:0030182,neuron differentiation,2,2,0.22,0.0122,0.0308
GO:0032922,circadian regulation of gene expression,2,2,0.22,0.0122,0.0308
GO:0043279,response to alkaloid,2,2,0.22,0.0122,0.0308
GO:0046879,hormone secretion,2,2,0.22,0.0122,0.0308
GO:0046883,regulation of hormone secretion,2,2,0.22,0.0122,0.0308
GO:0048699,generation of neurons,2,2,0.22,0.0122,0.0308
GO:0050796,regulation of insulin secretion,2,2,0.22,0.0122,0.0308
GO:0090276,regulation of peptide hormone secretion,2,2,0.22,0.0122,0.0308
GO:0097501,stress response to metal ion,2,2,0.22,0.0122,0.0308
GO:1904276,regulation of wax biosynthetic process,2,2,0.22,0.0122,0.0308
GO:1904278,positive regulation of wax biosynthetic ...,2,2,0.22,0.0122,0.0308
GO:2001233,regulation of apoptotic signaling pathwa...,2,2,0.22,0.0122,0.0308
GO:2001242,regulation of intrinsic apoptotic signal...,2,2,0.22,0.0122,0.0308
GO:0005996,monosaccharide metabolic process,128,23,14.13,0.0124,0.0308
GO:0051179,localization,1434,184,158.29,0.0129,0.0315
GO:0009060,aerobic respiration,42,10,4.64,0.0141,0.0338
GO:0015672,monovalent inorganic cation transport,130,23,14.35,0.0149,0.0351
GO:1902600,proton transmembrane transport,82,16,9.05,0.0163,0.0374
GO:0051234,establishment of localization,1393,178,153.76,0.0167,0.0374
GO:0006810,transport,1376,176,151.88,0.0167,0.0374
GO:0051704,multi-organism process,105,19,11.59,0.0203,0.0407
GO:0019852,L-ascorbic acid metabolic process,6,3,0.66,0.0208,0.0407
GO:0055114,oxidation-reduction process,156,26,17.22,0.0209,0.0407
GO:0009606,tropism,27,7,2.98,0.024,0.0407
GO:0002218,activation of innate immune response,16,5,1.77,0.0251,0.0407
GO:0015780,nucleotide-sugar transmembrane transport,16,5,1.77,0.0251,0.0407
GO:0006004,fucose metabolic process,59,12,6.51,0.0257,0.0407
GO:0008202,steroid metabolic process,53,11,5.85,0.0278,0.0407
GO:0023052,signaling,622,84,68.66,0.0279,0.0407
GO:0015980,energy derivation by oxidation of organi...,67,13,7.4,0.0298,0.0407
GO:0042180,cellular ketone metabolic process,47,10,5.19,0.0299,0.0407
GO:0002253,activation of immune response,17,5,1.88,0.0324,0.0407
GO:0007623,circadian rhythm,17,5,1.88,0.0324,0.0407
GO:0009958,positive gravitropism,7,3,0.77,0.0334,0.0407
GO:0019499,cyanide metabolic process,7,3,0.77,0.0334,0.0407
GO:0031540,regulation of anthocyanin biosynthetic p...,7,3,0.77,0.0334,0.0407
GO:0046185,aldehyde catabolic process,7,3,0.77,0.0334,0.0407
GO:0051223,regulation of protein transport,7,3,0.77,0.0334,0.0407
GO:0090087,regulation of peptide transport,7,3,0.77,0.0334,0.0407
GO:1901336,lactone biosynthetic process,7,3,0.77,0.0334,0.0407
GO:1901570,fatty acid derivative biosynthetic proce...,7,3,0.77,0.0334,0.0407
GO:0002791,regulation of peptide secretion,3,2,0.33,0.0338,0.0407
GO:0006359,regulation of transcription by RNA polym...,3,2,0.33,0.0338,0.0407
GO:0007420,brain development,3,2,0.33,0.0338,0.0407
GO:0010025,wax biosynthetic process,3,2,0.33,0.0338,0.0407
GO:0010081,regulation of inflorescence meristem gro...,3,2,0.33,0.0338,0.0407
GO:0010115,regulation of abscisic acid biosynthetic...,3,2,0.33,0.0338,0.0407
GO:0010143,cutin biosynthetic process,3,2,0.33,0.0338,0.0407
GO:0010166,wax metabolic process,3,2,0.33,0.0338,0.0407
GO:0010450,inflorescence meristem growth,3,2,0.33,0.0338,0.0407
GO:0015696,ammonium transport,3,2,0.33,0.0338,0.0407
GO:0016480,negative regulation of transcription by ...,3,2,0.33,0.0338,0.0407
GO:0016578,histone deubiquitination,3,2,0.33,0.0338,0.0407
GO:0022008,neurogenesis,3,2,0.33,0.0338,0.0407
GO:0030026,cellular manganese ion homeostasis,3,2,0.33,0.0338,0.0407
GO:0035352,NAD transmembrane transport,3,2,0.33,0.0338,0.0407
GO:0035494,SNARE complex disassembly,3,2,0.33,0.0338,0.0407
GO:0042256,mature ribosome assembly,3,2,0.33,0.0338,0.0407
GO:0042981,regulation of apoptotic process,3,2,0.33,0.0338,0.0407
GO:0043132,NAD transport,3,2,0.33,0.0338,0.0407
GO:0050708,regulation of protein secretion,3,2,0.33,0.0338,0.0407
GO:0051643,endoplasmic reticulum localization,3,2,0.33,0.0338,0.0407
GO:0055071,manganese ion homeostasis,3,2,0.33,0.0338,0.0407
GO:0060322,head development,3,2,0.33,0.0338,0.0407
GO:0061817,endoplasmic reticulum-plasma membrane te...,3,2,0.33,0.0338,0.0407
GO:0071322,cellular response to carbohydrate stimul...,3,2,0.33,0.0338,0.0407
GO:0072344,rescue of stalled ribosome,3,2,0.33,0.0338,0.0407
GO:0072488,ammonium transmembrane transport,3,2,0.33,0.0338,0.0407
GO:0090158,endoplasmic reticulum membrane organizat...,3,2,0.33,0.0338,0.0407
GO:0097190,apoptotic signaling pathway,3,2,0.33,0.0338,0.0407
GO:0097193,intrinsic apoptotic signaling pathway,3,2,0.33,0.0338,0.0407
GO:2000034,regulation of seed maturation,3,2,0.33,0.0338,0.0407
GO:0007165,signal transduction,620,83,68.44,0.0346,0.0407
GO:0006119,oxidative phosphorylation,23,6,2.54,0.0347,0.0407
GO:0002764,immune response-regulating signaling pat...,12,4,1.32,0.0354,0.0407
GO:0009962,regulation of flavonoid biosynthetic pro...,12,4,1.32,0.0354,0.0407
GO:0043087,regulation of GTPase activity,12,4,1.32,0.0354,0.0407
GO:0043455,regulation of secondary metabolic proces...,12,4,1.32,0.0354,0.0407
GO:0043547,positive regulation of GTPase activity,12,4,1.32,0.0354,0.0407
GO:0030001,metal ion transport,172,27,18.99,0.0375,0.0427
GO:0045333,cellular respiration,49,10,5.41,0.0389,0.044
GO:0051253,negative regulation of RNA metabolic pro...,99,17,10.93,0.0425,0.0476
GO:0022900,electron transport chain,71,13,7.84,0.0453,0.0498
GO:0045892,negative regulation of transcription, DN...,93,16,10.27,0.0473,0.0498
GO:1902679,negative regulation of RNA biosynthetic ...,93,16,10.27,0.0473,0.0498
GO:1903507,negative regulation of nucleic acid-temp...,93,16,10.27,0.0473,0.0498
GO:0000244,spliceosomal tri-snRNP complex assembly,8,3,0.88,0.0491,0.0498
GO:0007029,endoplasmic reticulum organization,8,3,0.88,0.0491,0.0498
GO:0009789,positive regulation of abscisic acid-act...,8,3,0.88,0.0491,0.0498
GO:0009864,induced systemic resistance, jasmonic ac...,8,3,0.88,0.0491,0.0498
GO:0019988,charged-tRNA amino acid modification,8,3,0.88,0.0491,0.0498
GO:0031537,regulation of anthocyanin metabolic proc...,8,3,0.88,0.0491,0.0498
GO:0070897,transcription preinitiation complex asse...,8,3,0.88,0.0491,0.0498
GO:1901421,positive regulation of response to alcoh...,8,3,0.88,0.0491,0.0498
GO:1905959,positive regulation of cellular response...,8,3,0.88,0.0491,0.0498
GO:0070838,divalent metal ion transport,72,13,7.95,0.0499,0.0499
GO:0072511,divalent inorganic cation transport,72,13,7.95,0.0499,0.0499
