GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009615,response to virus,10,6,1.4,0.00094,0.0291
GO:0060341,regulation of cellular localization,14,7,1.96,0.00144,0.0291
GO:0070646,protein modification by small protein re...,66,18,9.24,0.00336,0.0291
GO:0016579,protein deubiquitination,61,17,8.54,0.00337,0.0291
GO:0005984,disaccharide metabolic process,47,14,6.58,0.00389,0.0291
GO:0140029,exocytic process,9,5,1.26,0.00411,0.0291
GO:1903827,regulation of cellular protein localizat...,9,5,1.26,0.00411,0.0291
GO:0032386,regulation of intracellular transport,6,4,0.84,0.00453,0.0291
GO:0009311,oligosaccharide metabolic process,63,17,8.82,0.00484,0.0291
GO:0009313,oligosaccharide catabolic process,10,5,1.4,0.00728,0.0291
GO:0046352,disaccharide catabolic process,10,5,1.4,0.00728,0.0291
GO:0000291,nuclear-transcribed mRNA catabolic proce...,7,4,0.98,0.0094,0.0291
GO:0034427,nuclear-transcribed mRNA catabolic proce...,7,4,0.98,0.0094,0.0291
GO:0051607,defense response to virus,7,4,0.98,0.0094,0.0291
GO:0090522,vesicle tethering involved in exocytosis,7,4,0.98,0.0094,0.0291
GO:0099022,vesicle tethering,7,4,0.98,0.0094,0.0291
GO:1903829,positive regulation of cellular protein ...,7,4,0.98,0.0094,0.0291
GO:1904951,positive regulation of establishment of ...,7,4,0.98,0.0094,0.0291
GO:0006903,vesicle targeting,11,5,1.54,0.01183,0.0291
GO:0032880,regulation of protein localization,11,5,1.54,0.01183,0.0291
GO:0051052,regulation of DNA metabolic process,29,9,4.06,0.01449,0.0291
GO:0002252,immune effector process,16,6,2.24,0.017,0.0291
GO:0009694,jasmonic acid metabolic process,16,6,2.24,0.017,0.0291
GO:0000972,transcription-dependent tethering of RNA...,2,2,0.28,0.01957,0.0291
GO:0009407,toxin catabolic process,2,2,0.28,0.01957,0.0291
GO:0010167,response to nitrate,2,2,0.28,0.01957,0.0291
GO:0019217,regulation of fatty acid metabolic proce...,2,2,0.28,0.01957,0.0291
GO:0034337,RNA folding,2,2,0.28,0.01957,0.0291
GO:0048508,embryonic meristem development,2,2,0.28,0.01957,0.0291
GO:0051030,snRNA transport,2,2,0.28,0.01957,0.0291
GO:0051785,positive regulation of nuclear division,2,2,0.28,0.01957,0.0291
GO:0070198,protein localization to chromosome, telo...,2,2,0.28,0.01957,0.0291
GO:0070199,establishment of protein localization to...,2,2,0.28,0.01957,0.0291
GO:0070200,establishment of protein localization to...,2,2,0.28,0.01957,0.0291
GO:0070202,regulation of establishment of protein l...,2,2,0.28,0.01957,0.0291
GO:0070203,regulation of establishment of protein l...,2,2,0.28,0.01957,0.0291
GO:1904814,regulation of protein localization to ch...,2,2,0.28,0.01957,0.0291
GO:1904816,positive regulation of protein localizat...,2,2,0.28,0.01957,0.0291
GO:1904851,positive regulation of establishment of ...,2,2,0.28,0.01957,0.0291
GO:0051656,establishment of organelle localization,26,8,3.64,0.02183,0.0317
GO:0010038,response to metal ion,17,6,2.38,0.02323,0.0329
GO:0051648,vesicle localization,13,5,1.82,0.02591,0.0337
GO:0051650,establishment of vesicle localization,13,5,1.82,0.02591,0.0337
GO:0000018,regulation of DNA recombination,9,4,1.26,0.02681,0.0337
GO:0005987,sucrose catabolic process,9,4,1.26,0.02681,0.0337
GO:0070201,regulation of establishment of protein l...,9,4,1.26,0.02681,0.0337
GO:0005985,sucrose metabolic process,27,8,3.78,0.02733,0.0337
GO:0009056,catabolic process,738,121,103.27,0.03144,0.038
GO:0016052,carbohydrate catabolic process,171,33,23.93,0.03245,0.0384
GO:0000096,sulfur amino acid metabolic process,28,8,3.92,0.03371,0.0391
GO:0009853,photorespiration,6,3,0.84,0.03936,0.0428
GO:0071941,nitrogen cycle metabolic process,6,3,0.84,0.03936,0.0428
GO:0006310,DNA recombination,186,35,26.03,0.03944,0.0428
GO:0006535,cysteine biosynthetic process from serin...,10,4,1.4,0.03983,0.0428
GO:0015074,DNA integration,275,49,38.48,0.04229,0.0446
GO:0032879,regulation of localization,40,10,5.6,0.04493,0.0465
GO:0006534,cysteine metabolic process,15,5,2.1,0.04765,0.0485
GO:0006887,exocytosis,46,11,6.44,0.04891,0.0489
