GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0010155,regulation of proton transport,2,1,0,0.00067,0.0073
GO:1904062,regulation of cation transmembrane trans...,4,1,0,0.00133,0.0073
GO:0034765,regulation of ion transmembrane transpor...,10,1,0,0.00333,0.0101
GO:0034762,regulation of transmembrane transport,11,1,0,0.00366,0.0101
GO:0043269,regulation of ion transport,16,1,0.01,0.00532,0.0117
GO:0051049,regulation of transport,34,1,0.01,0.01127,0.0207
GO:0032879,regulation of localization,40,1,0.01,0.01325,0.0208
GO:0018108,peptidyl-tyrosine phosphorylation,67,1,0.02,0.02213,0.027
GO:0018212,peptidyl-tyrosine modification,67,1,0.02,0.02213,0.027
GO:1902600,proton transmembrane transport,82,1,0.03,0.02703,0.0297
GO:0015672,monovalent inorganic cation transport,130,1,0.04,0.04259,0.0426
