GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009631,cold acclimation,4,1,0,0.003,0.039
GO:0005983,starch catabolic process,11,1,0.01,0.0082,0.039
GO:0009608,response to symbiont,11,1,0.01,0.0082,0.039
GO:0009610,response to symbiotic fungus,11,1,0.01,0.0082,0.039
GO:0009628,response to abiotic stimulus,281,2,0.21,0.0176,0.042
GO:0009251,glucan catabolic process,26,1,0.02,0.0193,0.042
GO:0009640,photomorphogenesis,26,1,0.02,0.0193,0.042
GO:0044247,cellular polysaccharide catabolic proces...,26,1,0.02,0.0193,0.042
GO:0009409,response to cold,31,1,0.02,0.023,0.042
GO:0005982,starch metabolic process,34,1,0.03,0.0252,0.042
GO:0051028,mRNA transport,37,1,0.03,0.0274,0.042
GO:0050657,nucleic acid transport,46,1,0.03,0.034,0.042
GO:0050658,RNA transport,46,1,0.03,0.034,0.042
GO:0051236,establishment of RNA localization,46,1,0.03,0.034,0.042
GO:0006403,RNA localization,48,1,0.04,0.0354,0.042
GO:0009639,response to red or far red light,51,1,0.04,0.0376,0.042
GO:0044275,cellular carbohydrate catabolic process,51,1,0.04,0.0376,0.042
GO:0009266,response to temperature stimulus,66,1,0.05,0.0484,0.0484
GO:0009620,response to fungus,66,1,0.05,0.0484,0.0484
