GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0010190,cytochrome b6f complex assembly,6,2,0.03,0.00047,0.0085
GO:0000381,regulation of alternative mRNA splicing,...,1,1,0.01,0.00566,0.0266
GO:0048024,regulation of mRNA splicing, via spliceo...,1,1,0.01,0.00566,0.0266
GO:0000184,nuclear-transcribed mRNA catabolic proce...,21,2,0.12,0.00619,0.0266
GO:0017004,cytochrome complex assembly,23,2,0.13,0.0074,0.0266
GO:0071472,cellular response to salt stress,3,1,0.02,0.01689,0.0336
GO:0010952,positive regulation of peptidase activit...,4,1,0.02,0.02245,0.0336
GO:0071470,cellular response to osmotic stress,4,1,0.02,0.02245,0.0336
GO:0090306,spindle assembly involved in meiosis,4,1,0.02,0.02245,0.0336
GO:0045944,positive regulation of transcription by ...,43,2,0.24,0.02456,0.0336
GO:0000212,meiotic spindle organization,5,1,0.03,0.02799,0.0336
GO:0000380,alternative mRNA splicing, via spliceoso...,5,1,0.03,0.02799,0.0336
GO:0042631,cellular response to water deprivation,5,1,0.03,0.02799,0.0336
GO:0050684,regulation of mRNA processing,5,1,0.03,0.02799,0.0336
GO:0071462,cellular response to water stimulus,5,1,0.03,0.02799,0.0336
GO:0043484,regulation of RNA splicing,8,1,0.05,0.04441,0.0494
GO:0000956,nuclear-transcribed mRNA catabolic proce...,61,2,0.35,0.04665,0.0494
GO:0051173,positive regulation of nitrogen compound...,146,3,0.83,0.04973,0.0497
