GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0043086,negative regulation of catalytic activit...,66,12,1.43,1.4e-08,0
GO:0044092,negative regulation of molecular functio...,67,12,1.45,1.7e-08,0
GO:0010466,negative regulation of peptidase activit...,26,8,0.56,4.8e-08,0
GO:0010951,negative regulation of endopeptidase act...,26,8,0.56,4.8e-08,0
GO:0045861,negative regulation of proteolysis,26,8,0.56,4.8e-08,0
GO:0052548,regulation of endopeptidase activity,27,8,0.58,6.7e-08,0
GO:0052547,regulation of peptidase activity,30,8,0.65,1.7e-07,0
GO:0051346,negative regulation of hydrolase activit...,33,8,0.71,3.8e-07,0
GO:0009611,response to wounding,34,8,0.74,4.8e-07,0
GO:0030162,regulation of proteolysis,44,8,0.95,3.9e-06,0
GO:0051336,regulation of hydrolase activity,60,9,1.3,5.1e-06,0
GO:0050790,regulation of catalytic activity,249,18,5.39,7.8e-06,1e-04
GO:0065009,regulation of molecular function,252,18,5.45,9.2e-06,1e-04
GO:0016102,diterpenoid biosynthetic process,18,5,0.39,3.1e-05,2e-04
GO:0016101,diterpenoid metabolic process,20,5,0.43,5.4e-05,3e-04
GO:0032269,negative regulation of cellular protein ...,82,9,1.77,6.7e-05,4e-04
GO:0051248,negative regulation of protein metabolic...,83,9,1.8,7.4e-05,4e-04
GO:0000272,polysaccharide catabolic process,75,7,1.62,0.0012,0.0061
GO:0042737,drug catabolic process,76,7,1.64,0.0013,0.0063
GO:0005976,polysaccharide metabolic process,242,13,5.24,0.0024,0.011
GO:0042136,neurotransmitter biosynthetic process,4,2,0.09,0.0027,0.0118
GO:0017144,drug metabolic process,231,12,5,0.0045,0.0188
GO:0031407,oxylipin metabolic process,17,3,0.37,0.0054,0.0207
GO:0031408,oxylipin biosynthetic process,17,3,0.37,0.0054,0.0207
GO:0032268,regulation of cellular protein metabolic...,182,10,3.94,0.0063,0.0232
GO:0051246,regulation of protein metabolic process,187,10,4.05,0.0075,0.0265
GO:0051172,negative regulation of nitrogen compound...,192,10,4.16,0.009,0.027
GO:0009229,thiamine diphosphate biosynthetic proces...,7,2,0.15,0.0091,0.027
GO:0042357,thiamine diphosphate metabolic process,7,2,0.15,0.0091,0.027
GO:0047484,regulation of response to osmotic stress,7,2,0.15,0.0091,0.027
GO:1901000,regulation of response to salt stress,7,2,0.15,0.0091,0.027
GO:0016114,terpenoid biosynthetic process,84,6,1.82,0.0097,0.0273
GO:0006629,lipid metabolic process,702,25,15.19,0.0098,0.0273
GO:0031324,negative regulation of cellular metaboli...,196,10,4.24,0.0103,0.0279
GO:0016052,carbohydrate catabolic process,171,9,3.7,0.0121,0.0318
GO:0016998,cell wall macromolecule catabolic proces...,23,3,0.5,0.0129,0.033
GO:0006721,terpenoid metabolic process,91,6,1.97,0.014,0.034
GO:0071554,cell wall organization or biogenesis,207,10,4.48,0.0147,0.034
GO:0010393,galacturonan metabolic process,44,4,0.95,0.0148,0.034
GO:0045488,pectin metabolic process,44,4,0.95,0.0148,0.034
GO:0048523,negative regulation of cellular process,273,12,5.91,0.0158,0.0352
GO:0044728,DNA methylation or demethylation,25,3,0.54,0.0162,0.0352
GO:0006587,serotonin biosynthetic process from tryp...,1,1,0.02,0.0216,0.0352
GO:0009859,pollen hydration,1,1,0.02,0.0216,0.0352
GO:0010338,leaf formation,1,1,0.02,0.0216,0.0352
GO:0042149,cellular response to glucose starvation,1,1,0.02,0.0216,0.0352
GO:0070301,cellular response to hydrogen peroxide,1,1,0.02,0.0216,0.0352
GO:1903241,U2-type prespliceosome assembly,1,1,0.02,0.0216,0.0352
GO:0000209,protein polyubiquitination,28,3,0.61,0.022,0.0352
GO:0006304,DNA modification,28,3,0.61,0.022,0.0352
GO:0006022,aminoglycan metabolic process,11,2,0.24,0.0226,0.0352
GO:0006026,aminoglycan catabolic process,11,2,0.24,0.0226,0.0352
GO:0006030,chitin metabolic process,11,2,0.24,0.0226,0.0352
GO:0006032,chitin catabolic process,11,2,0.24,0.0226,0.0352
GO:0006493,protein O-linked glycosylation,11,2,0.24,0.0226,0.0352
GO:0006730,one-carbon metabolic process,11,2,0.24,0.0226,0.0352
GO:0046348,amino sugar catabolic process,11,2,0.24,0.0226,0.0352
GO:1901071,glucosamine-containing compound metaboli...,11,2,0.24,0.0226,0.0352
GO:1901072,glucosamine-containing compound cataboli...,11,2,0.24,0.0226,0.0352
GO:0042138,meiotic DNA double-strand break formatio...,12,2,0.26,0.0267,0.0403
GO:2000070,regulation of response to water deprivat...,12,2,0.26,0.0267,0.0403
GO:0008610,lipid biosynthetic process,438,16,9.48,0.0288,0.0427
GO:0097237,cellular response to toxic substance,108,6,2.34,0.0298,0.0435
GO:0048519,negative regulation of biological proces...,405,15,8.77,0.0303,0.0436
GO:0042744,hydrogen peroxide catabolic process,32,3,0.69,0.0313,0.0438
GO:0071555,cell wall organization,140,7,3.03,0.0325,0.0438
GO:0042743,hydrogen peroxide metabolic process,33,3,0.71,0.0339,0.0438
GO:0008299,isoprenoid biosynthetic process,112,6,2.42,0.0347,0.0438
GO:0010605,negative regulation of macromolecule met...,307,12,6.64,0.0352,0.0438
GO:0006305,DNA alkylation,14,2,0.3,0.0358,0.0438
GO:0006306,DNA methylation,14,2,0.3,0.0358,0.0438
GO:0042435,indole-containing compound biosynthetic ...,14,2,0.3,0.0358,0.0438
GO:0044036,cell wall macromolecule metabolic proces...,58,4,1.26,0.0366,0.0438
GO:0017001,antibiotic catabolic process,34,3,0.74,0.0366,0.0438
GO:0001505,regulation of neurotransmitter levels,15,2,0.32,0.0407,0.0438
GO:0042133,neurotransmitter metabolic process,15,2,0.32,0.0407,0.0438
GO:0042545,cell wall modification,15,2,0.32,0.0407,0.0438
GO:0045490,pectin catabolic process,15,2,0.32,0.0407,0.0438
GO:0009892,negative regulation of metabolic process,315,12,6.82,0.0415,0.0438
GO:0006545,glycine biosynthetic process,2,1,0.04,0.0428,0.0438
GO:0010196,nonphotochemical quenching,2,1,0.04,0.0428,0.0438
GO:0016540,protein autoprocessing,2,1,0.04,0.0428,0.0438
GO:0016560,protein import into peroxisome matrix, d...,2,1,0.04,0.0428,0.0438
GO:0019264,glycine biosynthetic process from serine,2,1,0.04,0.0428,0.0438
GO:0042427,serotonin biosynthetic process,2,1,0.04,0.0428,0.0438
GO:0042428,serotonin metabolic process,2,1,0.04,0.0428,0.0438
GO:0070973,protein localization to endoplasmic reti...,2,1,0.04,0.0428,0.0438
GO:1901160,primary amino compound metabolic process,2,1,0.04,0.0428,0.0438
GO:1901162,primary amino compound biosynthetic proc...,2,1,0.04,0.0428,0.0438
GO:1990066,energy quenching,2,1,0.04,0.0428,0.0438
GO:0045229,external encapsulating structure organiz...,151,7,3.27,0.0459,0.0464
GO:0009651,response to salt stress,38,3,0.82,0.0485,0.0485
