GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006457,protein folding,157,37,21.41,5e-04,0.0284
GO:1901292,nucleoside phosphate catabolic process,7,5,0.95,0.00077,0.0284
GO:0006626,protein targeting to mitochondrion,26,10,3.55,0.00143,0.0284
GO:0070585,protein localization to mitochondrion,26,10,3.55,0.00143,0.0284
GO:0072655,establishment of protein localization to...,26,10,3.55,0.00143,0.0284
GO:0009608,response to symbiont,11,6,1.5,0.00159,0.0284
GO:0009610,response to symbiotic fungus,11,6,1.5,0.00159,0.0284
GO:0009746,response to hexose,8,5,1.09,0.00183,0.0284
GO:0009749,response to glucose,8,5,1.09,0.00183,0.0284
GO:0034284,response to monosaccharide,8,5,1.09,0.00183,0.0284
GO:0009740,gibberellic acid mediated signaling path...,16,7,2.18,0.00321,0.0383
GO:0010476,gibberellin mediated signaling pathway,16,7,2.18,0.00321,0.0383
GO:0071370,cellular response to gibberellin stimulu...,16,7,2.18,0.00321,0.0383
GO:0090150,establishment of protein localization to...,39,12,5.32,0.00443,0.039
GO:0030163,protein catabolic process,201,41,27.41,0.00483,0.039
GO:1901565,organonitrogen compound catabolic proces...,287,55,39.13,0.00507,0.039
GO:0055082,cellular chemical homeostasis,45,13,6.14,0.00567,0.039
GO:0042398,cellular modified amino acid biosyntheti...,31,10,4.23,0.0063,0.039
GO:0034754,cellular hormone metabolic process,14,6,1.91,0.00718,0.039
GO:0000394,RNA splicing, via endonucleolytic cleava...,7,4,0.95,0.00855,0.039
GO:0006388,tRNA splicing, via endonucleolytic cleav...,7,4,0.95,0.00855,0.039
GO:0007007,inner mitochondrial membrane organizatio...,7,4,0.95,0.00855,0.039
GO:0035265,organ growth,7,4,0.95,0.00855,0.039
GO:0045039,protein insertion into mitochondrial inn...,7,4,0.95,0.00855,0.039
GO:0046620,regulation of organ growth,7,4,0.95,0.00855,0.039
GO:0009143,nucleoside triphosphate catabolic proces...,4,3,0.55,0.00909,0.039
GO:0046519,sphingoid metabolic process,4,3,0.55,0.00909,0.039
GO:0080175,phragmoplast microtubule organization,4,3,0.55,0.00909,0.039
GO:2000694,regulation of phragmoplast microtubule o...,4,3,0.55,0.00909,0.039
GO:0009968,negative regulation of signal transducti...,28,9,3.82,0.00963,0.039
GO:0072657,protein localization to membrane,48,13,6.54,0.01014,0.039
GO:0009744,response to sucrose,11,5,1.5,0.0106,0.039
GO:0009788,negative regulation of abscisic acid-act...,11,5,1.5,0.0106,0.039
GO:0034285,response to disaccharide,11,5,1.5,0.0106,0.039
GO:0045927,positive regulation of growth,11,5,1.5,0.0106,0.039
GO:1901420,negative regulation of response to alcoh...,11,5,1.5,0.0106,0.039
GO:1905958,negative regulation of cellular response...,11,5,1.5,0.0106,0.039
GO:0072503,cellular divalent inorganic cation homeo...,15,6,2.05,0.01061,0.039
GO:0006465,signal peptide processing,24,8,3.27,0.0114,0.039
GO:0071396,cellular response to lipid,104,23,14.18,0.01185,0.039
GO:0051668,localization within membrane,49,13,6.68,0.01212,0.039
GO:0042886,amide transport,487,84,66.4,0.01231,0.039
GO:0010648,negative regulation of cell communicatio...,29,9,3.95,0.01231,0.039
GO:0023057,negative regulation of signaling,29,9,3.95,0.01231,0.039
GO:0048468,cell development,29,9,3.95,0.01231,0.039
GO:0009966,regulation of signal transduction,99,22,13.5,0.0129,0.039
GO:0009620,response to fungus,66,16,9,0.01408,0.039
GO:0010646,regulation of cell communication,100,22,13.64,0.01447,0.039
GO:0023051,regulation of signaling,100,22,13.64,0.01447,0.039
GO:0015833,peptide transport,484,83,65.99,0.01469,0.039
GO:0006334,nucleosome assembly,16,6,2.18,0.01505,0.039
GO:0009743,response to carbohydrate,16,6,2.18,0.01505,0.039
GO:0009108,coenzyme biosynthetic process,112,24,15.27,0.01511,0.039
GO:0009095,aromatic amino acid family biosynthetic ...,8,4,1.09,0.01527,0.039
GO:0051204,protein insertion into mitochondrial mem...,8,4,1.09,0.01527,0.039
GO:0051205,protein insertion into membrane,8,4,1.09,0.01527,0.039
GO:0090151,establishment of protein localization to...,8,4,1.09,0.01527,0.039
GO:0006511,ubiquitin-dependent protein catabolic pr...,166,33,22.63,0.01549,0.039
GO:0006071,glycerol metabolic process,35,10,4.77,0.01567,0.039
GO:0019400,alditol metabolic process,35,10,4.77,0.01567,0.039
GO:0090114,COPII-coated vesicle budding,12,5,1.64,0.01616,0.039
GO:0043632,modification-dependent macromolecule cat...,173,34,23.59,0.01671,0.039
GO:0000904,cell morphogenesis involved in different...,21,7,2.86,0.01762,0.039
GO:0071229,cellular response to acid chemical,108,23,14.73,0.01837,0.039
GO:0000480,endonucleolytic cleavage in 5'-ETS of tr...,2,2,0.27,0.01858,0.039
GO:0006409,tRNA export from nucleus,2,2,0.27,0.01858,0.039
GO:0006571,tyrosine biosynthetic process,2,2,0.27,0.01858,0.039
GO:0046622,positive regulation of organ growth,2,2,0.27,0.01858,0.039
GO:0048639,positive regulation of developmental gro...,2,2,0.27,0.01858,0.039
GO:0051031,tRNA transport,2,2,0.27,0.01858,0.039
GO:0071431,tRNA-containing ribonucleoprotein comple...,2,2,0.27,0.01858,0.039
GO:0071528,tRNA re-export from nucleus,2,2,0.27,0.01858,0.039
GO:0044257,cellular protein catabolic process,193,37,26.32,0.01886,0.039
GO:0009640,photomorphogenesis,26,8,3.55,0.01889,0.039
GO:1901700,response to oxygen-containing compound,250,46,34.09,0.01969,0.039
GO:0006556,S-adenosylmethionine biosynthetic proces...,5,3,0.68,0.02042,0.039
GO:0006882,cellular zinc ion homeostasis,5,3,0.68,0.02042,0.039
GO:0009200,deoxyribonucleoside triphosphate metabol...,5,3,0.68,0.02042,0.039
GO:0046500,S-adenosylmethionine metabolic process,5,3,0.68,0.02042,0.039
GO:0051260,protein homooligomerization,5,3,0.68,0.02042,0.039
GO:1901701,cellular response to oxygen-containing c...,151,30,20.59,0.02044,0.039
GO:0034728,nucleosome organization,17,6,2.32,0.02063,0.039
GO:1901575,organic substance catabolic process,666,109,90.81,0.02177,0.0401
GO:0033993,response to lipid,140,28,19.09,0.02257,0.0401
GO:0009739,response to gibberellin,22,7,3,0.02288,0.0401
GO:0072507,divalent inorganic cation homeostasis,22,7,3,0.02288,0.0401
GO:0006900,vesicle budding from membrane,13,5,1.77,0.02336,0.0401
GO:0033169,histone H3-K9 demethylation,13,5,1.77,0.02336,0.0401
GO:0048194,Golgi vesicle budding,13,5,1.77,0.02336,0.0401
GO:0043603,cellular amide metabolic process,389,67,53.04,0.02413,0.0401
GO:0045184,establishment of protein localization,455,77,62.04,0.02434,0.0401
GO:0007006,mitochondrial membrane organization,9,4,1.23,0.02455,0.0401
