Soft-core	OG0000000	B1_k25_TRINITY_DN12555_c1_g1_i10
Soft-core	OG0000000	B1_k25_TRINITY_DN12555_c1_g1_i6
Soft-core	OG0000000	B1_k25_TRINITY_DN12555_c1_g1_i7
Soft-core	OG0000000	B1_k31_TRINITY_DN1221_c0_g1_i2
Soft-core	OG0000000	B1_k31_TRINITY_DN1221_c0_g1_i4
Soft-core	OG0000000	B1_k31_TRINITY_DN44163_c0_g2_i1
Soft-core	OG0000000	B2_k25_TRINITY_DN11478_c0_g1_i10
Soft-core	OG0000000	B2_k25_TRINITY_DN24938_c0_g1_i3
Soft-core	OG0000000	B2_k25_TRINITY_DN24938_c0_g1_i5
Soft-core	OG0000000	B2_k25_TRINITY_DN24938_c1_g1_i1
Soft-core	OG0000000	B2_k31_TRINITY_DN136994_c0_g1_i1
Soft-core	OG0000000	B2_k31_TRINITY_DN1470_c0_g2_i1
Soft-core	OG0000000	B2_k31_TRINITY_DN31281_c1_g1_i4
Soft-core	OG0000000	B2_k31_TRINITY_DN8042_c0_g1_i2
Soft-core	OG0000000	CP74_2005_k25_TRINITY_DN13125_c0_g1_i2
Soft-core	OG0000000	CP74_2005_k25_TRINITY_DN8355_c0_g1_i2
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN15129_c0_g1_i6
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN15129_c1_g1_i4
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN15129_c1_g1_i7
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN19000_c0_g2_i1
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN22367_c2_g1_i2
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN46522_c0_g2_i3
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN46522_c0_g2_i4
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN54160_c0_g1_i1
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN54160_c0_g1_i4
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN74861_c0_g2_i2
Soft-core	OG0000000	CP74_2005_k31_TRINITY_DN74861_c0_g2_i4
