GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0046176,aldonic acid catabolic process,2,1,0,0.003,1
GO:0046177,D-gluconate catabolic process,2,1,0,0.003,1
GO:0046474,glycerophospholipid biosynthetic process,199,3,0.29,0.003,1
GO:0001188,RNA polymerase I preinitiation complex a...,3,1,0,0.0044,1
GO:0019520,aldonic acid metabolic process,3,1,0,0.0044,1
GO:0019521,D-gluconate metabolic process,3,1,0,0.0044,1
GO:0045017,glycerolipid biosynthetic process,228,3,0.34,0.0045,1
GO:0006650,glycerophospholipid metabolic process,236,3,0.35,0.0049,1
GO:0016485,protein processing,73,2,0.11,0.0052,1
GO:0000712,resolution of meiotic recombination inte...,4,1,0.01,0.0059,1
GO:0006361,transcription initiation from RNA polyme...,4,1,0.01,0.0059,1
GO:0009051,pentose-phosphate shunt, oxidative branc...,4,1,0.01,0.0059,1
GO:0051307,meiotic chromosome separation,4,1,0.01,0.0059,1
GO:0071596,ubiquitin-dependent protein catabolic pr...,4,1,0.01,0.0059,1
GO:0008654,phospholipid biosynthetic process,258,3,0.38,0.0063,1
GO:0046854,phosphatidylinositol phosphorylation,85,2,0.13,0.0069,1
GO:0046486,glycerolipid metabolic process,268,3,0.4,0.007,1
GO:0051570,regulation of histone H3-K9 methylation,5,1,0.01,0.0074,1
GO:0046834,lipid phosphorylation,88,2,0.13,0.0074,1
GO:0031399,regulation of protein modification proce...,91,2,0.13,0.0079,1
GO:0051604,protein maturation,96,2,0.14,0.0088,1
GO:0006863,purine nucleobase transport,6,1,0.01,0.0088,1
GO:0015851,nucleobase transport,6,1,0.01,0.0088,1
GO:0015860,purine nucleoside transmembrane transpor...,6,1,0.01,0.0088,1
GO:0051567,histone H3-K9 methylation,6,1,0.01,0.0088,1
GO:1904823,purine nucleobase transmembrane transpor...,6,1,0.01,0.0088,1
GO:0061647,histone H3-K9 modification,7,1,0.01,0.0103,1
GO:0072530,purine-containing compound transmembrane...,7,1,0.01,0.0103,1
GO:0006644,phospholipid metabolic process,316,3,0.47,0.0109,1
GO:0006658,phosphatidylserine metabolic process,8,1,0.01,0.0118,1
GO:0006659,phosphatidylserine biosynthetic process,8,1,0.01,0.0118,1
GO:0031060,regulation of histone methylation,8,1,0.01,0.0118,1
GO:0071902,positive regulation of protein serine/th...,10,1,0.01,0.0147,1
GO:0071472,cellular response to salt stress,12,1,0.02,0.0176,1
GO:0006360,transcription by RNA polymerase I,13,1,0.02,0.0191,1
GO:0015858,nucleoside transport,13,1,0.02,0.0191,1
GO:0031056,regulation of histone modification,13,1,0.02,0.0191,1
GO:0070897,transcription preinitiation complex asse...,13,1,0.02,0.0191,1
GO:0071470,cellular response to osmotic stress,13,1,0.02,0.0191,1
GO:0071577,zinc ion transmembrane transport,13,1,0.02,0.0191,1
GO:1901642,nucleoside transmembrane transport,13,1,0.02,0.0191,1
GO:1902275,regulation of chromatin organization,13,1,0.02,0.0191,1
GO:0006661,phosphatidylinositol biosynthetic proces...,146,2,0.22,0.0195,1
GO:0006829,zinc ion transport,14,1,0.02,0.0205,1
GO:0010105,negative regulation of ethylene-activate...,15,1,0.02,0.022,1
GO:0070298,negative regulation of phosphorelay sign...,15,1,0.02,0.022,1
GO:0051171,regulation of nitrogen compound metaboli...,742,4,1.1,0.0222,1
GO:0036092,phosphatidylinositol-3-phosphate biosynt...,16,1,0.02,0.0234,1
GO:0030258,lipid modification,162,2,0.24,0.0237,1
GO:0019637,organophosphate metabolic process,765,4,1.13,0.0245,1
