GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0042572,retinol metabolic process,3,1,0,0.0042,1
GO:0001523,retinoid metabolic process,4,1,0.01,0.0057,1
GO:0018027,peptidyl-lysine dimethylation,4,1,0.01,0.0057,1
GO:0031930,mitochondria-nucleus signaling pathway,4,1,0.01,0.0057,1
GO:0036123,histone H3-K9 dimethylation,4,1,0.01,0.0057,1
GO:0065008,regulation of biological quality,533,4,0.76,0.0062,1
GO:0065007,biological regulation,2592,9,3.67,0.0064,1
GO:0019725,cellular homeostasis,87,2,0.12,0.0067,1
GO:0000289,nuclear-transcribed mRNA poly(A) tail sh...,5,1,0.01,0.0071,1
GO:0032469,endoplasmic reticulum calcium ion homeos...,5,1,0.01,0.0071,1
GO:0032875,regulation of DNA endoreduplication,5,1,0.01,0.0071,1
GO:0051567,histone H3-K9 methylation,6,1,0.01,0.0085,1
GO:0050794,regulation of cellular process,1760,7,2.49,0.0089,1
GO:0061647,histone H3-K9 modification,7,1,0.01,0.0099,1
GO:0090329,regulation of DNA-dependent DNA replicat...,11,1,0.02,0.0155,1
GO:0010082,regulation of root meristem growth,12,1,0.02,0.0169,1
GO:0042023,DNA endoreduplication,12,1,0.02,0.0169,1
GO:0006275,regulation of DNA replication,13,1,0.02,0.0183,1
GO:0010449,root meristem growth,13,1,0.02,0.0183,1
GO:0006874,cellular calcium ion homeostasis,14,1,0.02,0.0197,1
GO:0055074,calcium ion homeostasis,14,1,0.02,0.0197,1
GO:2000022,regulation of jasmonic acid mediated sig...,17,1,0.02,0.0238,1
GO:0050789,regulation of biological process,2147,7,3.04,0.0251,1
GO:0045454,cell redox homeostasis,18,1,0.03,0.0252,1
GO:0007165,signal transduction,817,4,1.16,0.0263,1
GO:0023052,signaling,821,4,1.16,0.0267,1
GO:0033169,histone H3-K9 demethylation,20,1,0.03,0.028,1
GO:0044786,cell cycle DNA replication,20,1,0.03,0.028,1
GO:0072503,cellular divalent inorganic cation homeo...,20,1,0.03,0.028,1
GO:0010075,regulation of meristem growth,22,1,0.03,0.0307,1
GO:2000280,regulation of root development,22,1,0.03,0.0307,1
GO:0070076,histone lysine demethylation,24,1,0.03,0.0335,1
GO:0042592,homeostatic process,206,2,0.29,0.0341,1
GO:0034754,cellular hormone metabolic process,25,1,0.04,0.0349,1
GO:0035266,meristem growth,26,1,0.04,0.0362,1
GO:0007154,cell communication,925,4,1.31,0.039,1
GO:0022402,cell cycle process,223,2,0.32,0.0393,1
GO:0000288,nuclear-transcribed mRNA catabolic proce...,29,1,0.04,0.0403,1
GO:0016577,histone demethylation,29,1,0.04,0.0403,1
GO:0006482,protein demethylation,30,1,0.04,0.0417,1
GO:0008214,protein dealkylation,30,1,0.04,0.0417,1
GO:0016101,diterpenoid metabolic process,30,1,0.04,0.0417,1
GO:0048509,regulation of meristem development,30,1,0.04,0.0417,1
GO:0050779,RNA destabilization,31,1,0.04,0.043,1
GO:0061157,mRNA destabilization,31,1,0.04,0.043,1
GO:0072507,divalent inorganic cation homeostasis,31,1,0.04,0.043,1
GO:0034308,primary alcohol metabolic process,32,1,0.05,0.0444,1
GO:0061014,positive regulation of mRNA catabolic pr...,32,1,0.05,0.0444,1
GO:1903313,positive regulation of mRNA metabolic pr...,34,1,0.05,0.0471,1
GO:0043488,regulation of mRNA stability,38,1,0.05,0.0525,1
