GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:1901565,organonitrogen compound catabolic proces...,429,9,2.14,0.00028,0.7501
GO:0019941,modification-dependent protein catabolic...,276,7,1.38,0.00045,0.7501
GO:0043632,modification-dependent macromolecule cat...,277,7,1.38,0.00046,0.7501
GO:0051603,proteolysis involved in cellular protein...,300,7,1.5,0.00074,0.8121
GO:0044257,cellular protein catabolic process,306,7,1.53,0.00083,0.8121
GO:0030163,protein catabolic process,328,7,1.64,0.00125,0.9155
GO:0071941,nitrogen cycle metabolic process,11,2,0.05,0.00131,0.9155
GO:0006511,ubiquitin-dependent protein catabolic pr...,269,6,1.34,0.00225,1
GO:0010247,detection of phosphate ion,1,1,0,0.00499,1
GO:0010337,regulation of salicylic acid metabolic p...,1,1,0,0.00499,1
GO:0062210,shoot regeneration,1,1,0,0.00499,1
GO:0090352,regulation of nitrate assimilation,1,1,0,0.00499,1
GO:1903314,regulation of nitrogen cycle metabolic p...,1,1,0,0.00499,1
GO:0044248,cellular catabolic process,800,10,3.99,0.00633,1
GO:0044265,cellular macromolecule catabolic process,458,7,2.29,0.00786,1
GO:0010113,negative regulation of systemic acquired...,2,1,0.01,0.00996,1
GO:1903241,U2-type prespliceosome assembly,2,1,0.01,0.00996,1
GO:0006935,chemotaxis,3,1,0.01,0.0149,1
GO:0010183,pollen tube guidance,3,1,0.01,0.0149,1
GO:0031099,regeneration,3,1,0.01,0.0149,1
GO:0042330,taxis,3,1,0.01,0.0149,1
GO:0046208,spermine catabolic process,3,1,0.01,0.0149,1
GO:0050826,response to freezing,3,1,0.01,0.0149,1
GO:0050918,positive chemotaxis,3,1,0.01,0.0149,1
GO:0009056,catabolic process,1051,11,5.25,0.015,1
GO:0009057,macromolecule catabolic process,530,7,2.65,0.01654,1
GO:0043207,response to external biotic stimulus,800,9,3.99,0.01797,1
GO:0051707,response to other organism,800,9,3.99,0.01797,1
GO:1901575,organic substance catabolic process,939,10,4.69,0.01813,1
GO:0044419,interspecies interaction between organis...,813,9,4.06,0.01974,1
GO:0016480,negative regulation of transcription by ...,4,1,0.02,0.01982,1
GO:0043419,urea catabolic process,4,1,0.02,0.01982,1
GO:0009607,response to biotic stimulus,839,9,4.19,0.02365,1
GO:0006950,response to stress,2893,22,14.44,0.02408,1
GO:0006359,regulation of transcription by RNA polym...,5,1,0.02,0.02471,1
GO:0006598,polyamine catabolic process,5,1,0.02,0.02471,1
GO:0008215,spermine metabolic process,5,1,0.02,0.02471,1
GO:0010112,regulation of systemic acquired resistan...,5,1,0.02,0.02471,1
GO:0019627,urea metabolic process,5,1,0.02,0.02471,1
GO:0009165,nucleotide biosynthetic process,225,4,1.12,0.02611,1
GO:1901293,nucleoside phosphate biosynthetic proces...,229,4,1.14,0.02762,1
GO:0006952,defense response,1938,16,9.67,0.02856,1
GO:0042126,nitrate metabolic process,6,1,0.03,0.02958,1
GO:0042128,nitrate assimilation,6,1,0.03,0.02958,1
GO:0043605,cellular amide catabolic process,6,1,0.03,0.02958,1
GO:0044205,'de novo' UMP biosynthetic process,6,1,0.03,0.02958,1
GO:2001057,reactive nitrogen species metabolic proc...,6,1,0.03,0.02958,1
GO:0018205,peptidyl-lysine modification,135,3,0.67,0.03,1
GO:0016999,antibiotic metabolic process,57,2,0.28,0.03289,1
GO:0009605,response to external stimulus,895,9,4.47,0.03392,1
