GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006165,nucleoside diphosphate phosphorylation,98,3,0.32,0.004,1
GO:0046939,nucleotide phosphorylation,98,3,0.32,0.004,1
GO:0009132,nucleoside diphosphate metabolic process,111,3,0.36,0.0057,1
GO:0006090,pyruvate metabolic process,123,3,0.4,0.0076,1
GO:0009150,purine ribonucleotide metabolic process,240,4,0.78,0.0077,1
GO:0009205,purine ribonucleoside triphosphate metab...,129,3,0.42,0.0086,1
GO:0006163,purine nucleotide metabolic process,250,4,0.82,0.0089,1
GO:0009144,purine nucleoside triphosphate metabolic...,132,3,0.43,0.0092,1
GO:0072521,purine-containing compound metabolic pro...,254,4,0.83,0.0094,1
GO:0009199,ribonucleoside triphosphate metabolic pr...,144,3,0.47,0.0116,1
GO:0019637,organophosphate metabolic process,765,7,2.5,0.0117,1
GO:0009259,ribonucleotide metabolic process,273,4,0.89,0.012,1
GO:0019693,ribose phosphate metabolic process,275,4,0.9,0.0123,1
GO:0009141,nucleoside triphosphate metabolic proces...,150,3,0.49,0.0129,1
GO:0000491,small nucleolar ribonucleoprotein comple...,5,1,0.02,0.0162,1
GO:0000492,box C/D snoRNP assembly,5,1,0.02,0.0162,1
GO:0048767,root hair elongation,5,1,0.02,0.0162,1
GO:0090407,organophosphate biosynthetic process,512,5,1.67,0.0254,1
GO:0042793,plastid transcription,8,1,0.03,0.0258,1
GO:1990937,xylan acetylation,8,1,0.03,0.0258,1
GO:0006796,phosphate-containing compound metabolic ...,2746,15,8.97,0.0265,1
GO:0072527,pyrimidine-containing compound metabolic...,79,2,0.26,0.0275,1
GO:0072528,pyrimidine-containing compound biosynthe...,79,2,0.26,0.0275,1
GO:0000077,DNA damage checkpoint,9,1,0.03,0.029,1
GO:0006183,GTP biosynthetic process,9,1,0.03,0.029,1
GO:0006228,UTP biosynthetic process,9,1,0.03,0.029,1
GO:0009229,thiamine diphosphate biosynthetic proces...,9,1,0.03,0.029,1
GO:0010411,xyloglucan metabolic process,9,1,0.03,0.029,1
GO:0042357,thiamine diphosphate metabolic process,9,1,0.03,0.029,1
GO:0042770,signal transduction in response to DNA d...,9,1,0.03,0.029,1
GO:0046039,GTP metabolic process,9,1,0.03,0.029,1
GO:0046051,UTP metabolic process,9,1,0.03,0.029,1
GO:0006793,phosphorus metabolic process,2780,15,9.08,0.0293,1
GO:0016310,phosphorylation,2051,12,6.7,0.0302,1
GO:0046854,phosphatidylinositol phosphorylation,85,2,0.28,0.0314,1
GO:0046834,lipid phosphorylation,88,2,0.29,0.0335,1
GO:0006096,glycolytic process,89,2,0.29,0.0342,1
GO:0006757,ATP generation from ADP,89,2,0.29,0.0342,1
GO:0046031,ADP metabolic process,89,2,0.29,0.0342,1
GO:0009117,nucleotide metabolic process,383,4,1.25,0.0361,1
GO:0009135,purine nucleoside diphosphate metabolic ...,92,2,0.3,0.0363,1
GO:0009179,purine ribonucleoside diphosphate metabo...,92,2,0.3,0.0363,1
GO:0009185,ribonucleoside diphosphate metabolic pro...,93,2,0.3,0.0371,1
GO:0009718,anthocyanin-containing compound biosynth...,12,1,0.04,0.0385,1
GO:0031570,DNA integrity checkpoint,12,1,0.04,0.0385,1
GO:0042138,meiotic DNA double-strand break formatio...,12,1,0.04,0.0385,1
GO:0080147,root hair cell development,12,1,0.04,0.0385,1
GO:0006753,nucleoside phosphate metabolic process,397,4,1.3,0.0404,1
GO:0006086,acetyl-CoA biosynthetic process from pyr...,13,1,0.04,0.0416,1
GO:0009834,plant-type secondary cell wall biogenesi...,13,1,0.04,0.0416,1
