GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0043408,regulation of MAPK cascade,5,1,0,0.00062,0.9349
GO:0043409,negative regulation of MAPK cascade,5,1,0,0.00062,0.9349
GO:0070417,cellular response to cold,5,1,0,0.00062,0.9349
GO:0001933,negative regulation of protein phosphory...,10,1,0,0.00123,0.9349
GO:0042326,negative regulation of phosphorylation,10,1,0,0.00123,0.9349
GO:0071472,cellular response to salt stress,12,1,0,0.00148,0.9349
GO:0071470,cellular response to osmotic stress,13,1,0,0.0016,0.9349
GO:0000165,MAPK cascade,14,1,0,0.00172,0.9349
GO:0023014,signal transduction by protein phosphory...,14,1,0,0.00172,0.9349
GO:0010563,negative regulation of phosphorus metabo...,18,1,0,0.00222,0.9873
GO:0045936,negative regulation of phosphate metabol...,18,1,0,0.00222,0.9873
GO:0034605,cellular response to heat,21,1,0,0.00259,1
GO:1902532,negative regulation of intracellular sig...,23,1,0,0.00283,1
GO:0031400,negative regulation of protein modificat...,27,1,0,0.00332,1
GO:0009611,response to wounding,43,1,0.01,0.00529,1
GO:0001932,regulation of protein phosphorylation,44,1,0.01,0.00541,1
GO:1902531,regulation of intracellular signal trans...,46,1,0.01,0.00566,1
GO:0009409,response to cold,49,1,0.01,0.00603,1
GO:0009408,response to heat,50,1,0.01,0.00615,1
GO:0042325,regulation of phosphorylation,53,1,0.01,0.00652,1
GO:0062197,cellular response to chemical stress,53,1,0.01,0.00652,1
GO:0071214,cellular response to abiotic stimulus,53,1,0.01,0.00652,1
GO:0104004,cellular response to environmental stimu...,53,1,0.01,0.00652,1
GO:0009968,negative regulation of signal transducti...,54,1,0.01,0.00664,1
GO:0010648,negative regulation of cell communicatio...,56,1,0.01,0.00689,1
GO:0023057,negative regulation of signaling,56,1,0.01,0.00689,1
GO:0009651,response to salt stress,63,1,0.01,0.00775,1
GO:0019220,regulation of phosphate metabolic proces...,72,1,0.01,0.00885,1
GO:0051174,regulation of phosphorus metabolic proce...,72,1,0.01,0.00885,1
GO:0006970,response to osmotic stress,75,1,0.01,0.00922,1
GO:0048585,negative regulation of response to stimu...,79,1,0.01,0.00971,1
GO:0031399,regulation of protein modification proce...,91,1,0.01,0.01118,1
GO:0009266,response to temperature stimulus,101,1,0.01,0.01241,1
GO:0032269,negative regulation of cellular protein ...,111,1,0.01,0.01363,1
GO:0051248,negative regulation of protein metabolic...,112,1,0.01,0.01375,1
GO:0006470,protein dephosphorylation,123,1,0.02,0.0151,1
GO:0009966,regulation of signal transduction,140,1,0.02,0.01718,1
GO:0023051,regulation of signaling,144,1,0.02,0.01767,1
GO:0010646,regulation of cell communication,147,1,0.02,0.01803,1
GO:0016311,dephosphorylation,203,1,0.03,0.02486,1
GO:0035556,intracellular signal transduction,241,1,0.03,0.02948,1
GO:0006950,response to stress,2893,2,0.36,0.03176,1
GO:0051172,negative regulation of nitrogen compound...,261,1,0.03,0.03191,1
GO:0031324,negative regulation of cellular metaboli...,268,1,0.03,0.03275,1
GO:0032268,regulation of cellular protein metabolic...,269,1,0.03,0.03287,1
GO:0051246,regulation of protein metabolic process,281,1,0.03,0.03433,1
GO:0048583,regulation of response to stimulus,296,1,0.04,0.03614,1
GO:0048523,negative regulation of cellular process,386,1,0.05,0.047,1
GO:0009628,response to abiotic stimulus,427,1,0.05,0.05193,1
GO:0010605,negative regulation of macromolecule met...,445,1,0.05,0.05409,1
