GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0051554,flavonol metabolic process,3,1,0,0.00055,0.905
GO:0051555,flavonol biosynthetic process,3,1,0,0.00055,0.905
GO:0051552,flavone metabolic process,4,1,0,0.00074,0.905
GO:0051553,flavone biosynthetic process,4,1,0,0.00074,0.905
GO:0009718,anthocyanin-containing compound biosynth...,12,1,0,0.00222,1
GO:0000105,histidine biosynthetic process,14,1,0,0.00259,1
GO:0006547,histidine metabolic process,14,1,0,0.00259,1
GO:0052803,imidazole-containing compound metabolic ...,14,1,0,0.00259,1
GO:0046283,anthocyanin-containing compound metaboli...,15,1,0,0.00277,1
GO:0015749,monosaccharide transmembrane transport,17,1,0,0.00314,1
GO:0009813,flavonoid biosynthetic process,23,1,0,0.00425,1
GO:0009812,flavonoid metabolic process,26,1,0,0.0048,1
GO:0009073,aromatic amino acid family biosynthetic ...,48,1,0.01,0.00885,1
GO:0009699,phenylpropanoid biosynthetic process,48,1,0.01,0.00885,1
GO:0034219,carbohydrate transmembrane transport,62,1,0.01,0.01142,1
GO:0009072,aromatic amino acid family metabolic pro...,73,1,0.01,0.01343,1
GO:0044550,secondary metabolite biosynthetic proces...,75,1,0.01,0.0138,1
GO:0008643,carbohydrate transport,80,1,0.01,0.01472,1
GO:0046148,pigment biosynthetic process,86,1,0.02,0.01581,1
GO:1901617,organic hydroxy compound biosynthetic pr...,86,1,0.02,0.01581,1
GO:0009698,phenylpropanoid metabolic process,100,1,0.02,0.01837,1
GO:0042440,pigment metabolic process,107,1,0.02,0.01965,1
GO:0019438,aromatic compound biosynthetic process,1490,2,0.28,0.02372,1
GO:0019748,secondary metabolic process,137,1,0.03,0.02511,1
GO:1901607,alpha-amino acid biosynthetic process,144,1,0.03,0.02638,1
GO:1901362,organic cyclic compound biosynthetic pro...,1588,2,0.29,0.02683,1
GO:0008652,cellular amino acid biosynthetic process,160,1,0.03,0.02929,1
GO:1901605,alpha-amino acid metabolic process,201,1,0.04,0.0367,1
GO:1901615,organic hydroxy compound metabolic proce...,233,1,0.04,0.04246,1
GO:0016053,organic acid biosynthetic process,350,1,0.06,0.06331,1
GO:0046394,carboxylic acid biosynthetic process,350,1,0.06,0.06331,1
GO:0006520,cellular amino acid metabolic process,415,1,0.08,0.07477,1
GO:0044283,small molecule biosynthetic process,486,1,0.09,0.08718,1
GO:0044249,cellular biosynthetic process,3341,2,0.62,0.10966,1
GO:1901576,organic substance biosynthetic process,3398,2,0.63,0.11313,1
GO:0009058,biosynthetic process,3458,2,0.64,0.11682,1
GO:0055085,transmembrane transport,712,1,0.13,0.12593,1
GO:0019752,carboxylic acid metabolic process,844,1,0.16,0.14804,1
GO:0043436,oxoacid metabolic process,867,1,0.16,0.15186,1
GO:0006082,organic acid metabolic process,868,1,0.16,0.15202,1
GO:0006725,cellular aromatic compound metabolic pro...,4059,2,0.75,0.15634,1
GO:1901360,organic cyclic compound metabolic proces...,4161,2,0.77,0.16347,1
GO:0071702,organic substance transport,1187,1,0.22,0.20376,1
GO:1901566,organonitrogen compound biosynthetic pro...,1241,1,0.23,0.21231,1
GO:0018130,heterocycle biosynthetic process,1465,1,0.27,0.2471,1
GO:0044281,small molecule metabolic process,1515,1,0.28,0.25472,1
GO:0006810,transport,2044,1,0.38,0.33225,1
GO:0051234,establishment of localization,2074,1,0.38,0.33648,1
GO:0051179,localization,2126,1,0.39,0.34377,1
GO:0009987,cellular process,12731,3,2.35,0.48263,1
