GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0062211,root regeneration,1,1,0,0.0027,1
GO:0006068,ethanol catabolic process,2,1,0.01,0.0054,1
GO:0006805,xenobiotic metabolic process,2,1,0.01,0.0054,1
GO:0009821,alkaloid biosynthetic process,2,1,0.01,0.0054,1
GO:0015938,coenzyme A catabolic process,2,1,0.01,0.0054,1
GO:0033075,isoquinoline alkaloid biosynthetic proce...,2,1,0.01,0.0054,1
GO:0033076,isoquinoline alkaloid metabolic process,2,1,0.01,0.0054,1
GO:0033869,nucleoside bisphosphate catabolic proces...,2,1,0.01,0.0054,1
GO:0034031,ribonucleoside bisphosphate catabolic pr...,2,1,0.01,0.0054,1
GO:0034034,purine nucleoside bisphosphate catabolic...,2,1,0.01,0.0054,1
GO:0034310,primary alcohol catabolic process,2,1,0.01,0.0054,1
GO:0071272,morphine metabolic process,2,1,0.01,0.0054,1
GO:0071466,cellular response to xenobiotic stimulus,2,1,0.01,0.0054,1
GO:0097295,morphine biosynthetic process,2,1,0.01,0.0054,1
GO:1901376,organic heteropentacyclic compound metab...,2,1,0.01,0.0054,1
GO:1901378,organic heteropentacyclic compound biosy...,2,1,0.01,0.0054,1
GO:0009109,coenzyme catabolic process,3,1,0.01,0.0081,1
GO:0009410,response to xenobiotic stimulus,3,1,0.01,0.0081,1
GO:0010241,ent-kaurene oxidation to kaurenoic acid,3,1,0.01,0.0081,1
GO:0031099,regeneration,3,1,0.01,0.0081,1
GO:0033331,ent-kaurene metabolic process,3,1,0.01,0.0081,1
GO:0009154,purine ribonucleotide catabolic process,4,1,0.01,0.0108,1
GO:0009261,ribonucleotide catabolic process,4,1,0.01,0.0108,1
GO:0043419,urea catabolic process,4,1,0.01,0.0108,1
GO:0051211,anisotropic cell growth,4,1,0.01,0.0108,1
GO:0090110,COPII-coated vesicle cargo loading,4,1,0.01,0.0108,1
GO:0006486,protein glycosylation,170,3,0.46,0.0109,1
GO:0043413,macromolecule glycosylation,170,3,0.46,0.0109,1
GO:0009101,glycoprotein biosynthetic process,173,3,0.47,0.0114,1
GO:0006067,ethanol metabolic process,5,1,0.01,0.0135,1
GO:0019627,urea metabolic process,5,1,0.01,0.0135,1
GO:0035459,vesicle cargo loading,5,1,0.01,0.0135,1
GO:0009100,glycoprotein metabolic process,184,3,0.5,0.0135,1
GO:0009686,gibberellin biosynthetic process,6,1,0.02,0.0162,1
GO:0009820,alkaloid metabolic process,6,1,0.02,0.0162,1
GO:0032950,regulation of beta-glucan metabolic proc...,6,1,0.02,0.0162,1
GO:0032951,regulation of beta-glucan biosynthetic p...,6,1,0.02,0.0162,1
GO:0043605,cellular amide catabolic process,6,1,0.02,0.0162,1
GO:2001006,regulation of cellulose biosynthetic pro...,6,1,0.02,0.0162,1
GO:0070085,glycosylation,201,3,0.54,0.0171,1
GO:0006195,purine nucleotide catabolic process,7,1,0.02,0.0188,1
GO:0009685,gibberellin metabolic process,7,1,0.02,0.0188,1
GO:0009704,de-etiolation,7,1,0.02,0.0188,1
GO:0010962,regulation of glucan biosynthetic proces...,7,1,0.02,0.0188,1
GO:0032885,regulation of polysaccharide biosyntheti...,7,1,0.02,0.0188,1
GO:0051131,chaperone-mediated protein complex assem...,7,1,0.02,0.0188,1
GO:0032881,regulation of polysaccharide metabolic p...,8,1,0.02,0.0215,1
GO:0042254,ribosome biogenesis,228,3,0.62,0.0237,1
GO:0006515,protein quality control for misfolded or...,9,1,0.02,0.0241,1
GO:0009166,nucleotide catabolic process,9,1,0.02,0.0241,1
