GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0051274,beta-glucan biosynthetic process,110,6,1.15,0.0011,1
GO:0009250,glucan biosynthetic process,157,7,1.64,0.0013,1
GO:0051273,beta-glucan metabolic process,122,6,1.28,0.0018,1
GO:0033692,cellular polysaccharide biosynthetic pro...,176,7,1.84,0.0026,1
GO:0090501,RNA phosphodiester bond hydrolysis,182,7,1.91,0.0031,1
GO:0000271,polysaccharide biosynthetic process,191,7,2,0.004,1
GO:0015969,guanosine tetraphosphate metabolic proce...,10,2,0.1,0.0046,1
GO:0006073,cellular glucan metabolic process,197,7,2.06,0.0048,1
GO:0044042,glucan metabolic process,197,7,2.06,0.0048,1
GO:0034035,purine ribonucleoside bisphosphate metab...,11,2,0.12,0.0056,1
GO:0006353,DNA-templated transcription, termination,37,3,0.39,0.0068,1
GO:0048468,cell development,39,3,0.41,0.0078,1
GO:0030244,cellulose biosynthetic process,79,4,0.83,0.0095,1
GO:0044264,cellular polysaccharide metabolic proces...,225,7,2.36,0.0096,1
GO:0002029,desensitization of G protein-coupled rec...,1,1,0.01,0.0105,1
GO:0002031,G protein-coupled receptor internalizati...,1,1,0.01,0.0105,1
GO:0002090,regulation of receptor internalization,1,1,0.01,0.0105,1
GO:0002091,negative regulation of receptor internal...,1,1,0.01,0.0105,1
GO:0008277,regulation of G protein-coupled receptor...,1,1,0.01,0.0105,1
GO:0022401,negative adaptation of signaling pathway,1,1,0.01,0.0105,1
GO:0023058,adaptation of signaling pathway,1,1,0.01,0.0105,1
GO:0030961,peptidyl-arginine hydroxylation,1,1,0.01,0.0105,1
GO:0031623,receptor internalization,1,1,0.01,0.0105,1
GO:0045744,negative regulation of G protein-coupled...,1,1,0.01,0.0105,1
GO:0045745,positive regulation of G protein-coupled...,1,1,0.01,0.0105,1
GO:0045806,negative regulation of endocytosis,1,1,0.01,0.0105,1
GO:0048261,negative regulation of receptor-mediated...,1,1,0.01,0.0105,1
GO:1900186,negative regulation of clathrin-dependen...,1,1,0.01,0.0105,1
GO:1903069,regulation of ER-associated ubiquitin-de...,1,1,0.01,0.0105,1
GO:1903071,positive regulation of ER-associated ubi...,1,1,0.01,0.0105,1
GO:1904020,regulation of G protein-coupled receptor...,1,1,0.01,0.0105,1
GO:1904021,negative regulation of G protein-coupled...,1,1,0.01,0.0105,1
GO:2000785,regulation of autophagosome assembly,1,1,0.01,0.0105,1
GO:0034637,cellular carbohydrate biosynthetic proce...,238,7,2.49,0.0128,1
GO:0030243,cellulose metabolic process,91,4,0.95,0.0153,1
GO:0006368,transcription elongation from RNA polyme...,19,2,0.2,0.0166,1
GO:0048366,leaf development,54,3,0.57,0.019,1
GO:0033865,nucleoside bisphosphate metabolic proces...,55,3,0.58,0.0199,1
GO:0033875,ribonucleoside bisphosphate metabolic pr...,55,3,0.58,0.0199,1
GO:0034032,purine nucleoside bisphosphate metabolic...,55,3,0.58,0.0199,1
GO:0090305,nucleic acid phosphodiester bond hydroly...,384,9,4.02,0.02,1
GO:0010150,leaf senescence,21,2,0.22,0.0201,1
GO:0015837,amine transport,2,1,0.02,0.0208,1
GO:0016241,regulation of macroautophagy,2,1,0.02,0.0208,1
GO:0019433,triglyceride catabolic process,2,1,0.02,0.0208,1
GO:0032973,amino acid export across plasma membrane,2,1,0.02,0.0208,1
GO:0043112,receptor metabolic process,2,1,0.02,0.0208,1
GO:0044088,regulation of vacuole organization,2,1,0.02,0.0208,1
GO:0046320,regulation of fatty acid oxidation,2,1,0.02,0.0208,1
GO:0046322,negative regulation of fatty acid oxidat...,2,1,0.02,0.0208,1
