GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009648,photoperiodism,41,7,1.27,0.00024,1
GO:0032922,circadian regulation of gene expression,6,3,0.19,0.00056,1
GO:0006952,defense response,1938,82,60.18,0.0021,1
GO:0090307,mitotic spindle assembly,10,3,0.31,0.00303,1
GO:0090567,reproductive shoot system development,115,10,3.57,0.00309,1
GO:0009314,response to radiation,200,14,6.21,0.00395,1
GO:0000280,nuclear division,101,9,3.14,0.00417,1
GO:0007052,mitotic spindle organization,23,4,0.71,0.00509,1
GO:1902850,microtubule cytoskeleton organization in...,23,4,0.71,0.00509,1
GO:0030003,cellular cation homeostasis,52,6,1.61,0.00528,1
GO:0048285,organelle fission,124,10,3.85,0.00529,1
GO:0010597,green leaf volatile biosynthetic process,4,2,0.12,0.00554,1
GO:0019372,lipoxygenase pathway,4,2,0.12,0.00554,1
GO:0043153,entrainment of circadian clock by photop...,4,2,0.12,0.00554,1
GO:0048437,floral organ development,38,5,1.18,0.0061,1
GO:0048573,photoperiodism, flowering,38,5,1.18,0.0061,1
GO:0000911,cytokinesis by cell plate formation,13,3,0.4,0.00675,1
GO:0009908,flower development,110,9,3.42,0.00726,1
GO:0006873,cellular ion homeostasis,56,6,1.74,0.0076,1
GO:0009416,response to light stimulus,196,13,6.09,0.00834,1
GO:0006874,cellular calcium ion homeostasis,14,3,0.43,0.00839,1
GO:0055074,calcium ion homeostasis,14,3,0.43,0.00839,1
GO:0140014,mitotic nuclear division,58,6,1.8,0.00899,1
GO:0009645,response to low light intensity stimulus,5,2,0.16,0.00904,1
GO:0009649,entrainment of circadian clock,5,2,0.16,0.00904,1
GO:0016051,carbohydrate biosynthetic process,290,17,9.01,0.00937,1
GO:0048367,shoot system development,178,12,5.53,0.00976,1
GO:0006875,cellular metal ion homeostasis,44,5,1.37,0.01134,1
GO:0070925,organelle assembly,80,7,2.48,0.01206,1
GO:0018198,peptidyl-cysteine modification,16,3,0.5,0.01233,1
GO:0042752,regulation of circadian rhythm,16,3,0.5,0.01233,1
GO:0010228,vegetative to reproductive phase transit...,45,5,1.4,0.01244,1
GO:1903047,mitotic cell cycle process,101,8,3.14,0.01331,1
GO:0007623,circadian rhythm,32,4,0.99,0.0166,1
GO:0050896,response to stimulus,3963,144,123.07,0.01681,1
GO:0009245,lipid A biosynthetic process,18,3,0.56,0.01716,1
GO:0046493,lipid A metabolic process,18,3,0.56,0.01716,1
GO:1901269,lipooligosaccharide metabolic process,18,3,0.56,0.01716,1
GO:1901271,lipooligosaccharide biosynthetic process,18,3,0.56,0.01716,1
GO:0003006,developmental process involved in reprod...,287,16,8.91,0.01774,1
GO:0090169,regulation of spindle assembly,7,2,0.22,0.01822,1
GO:1901673,regulation of mitotic spindle assembly,7,2,0.22,0.01822,1
GO:0006119,oxidative phosphorylation,33,4,1.02,0.01844,1
GO:0055080,cation homeostasis,87,7,2.7,0.01848,1
GO:0055082,cellular chemical homeostasis,69,6,2.14,0.02007,1
GO:0051225,spindle assembly,34,4,1.06,0.0204,1
GO:0043436,oxoacid metabolic process,867,38,26.92,0.02043,1
GO:0006082,organic acid metabolic process,868,38,26.95,0.02076,1
GO:0005975,carbohydrate metabolic process,735,33,22.82,0.02182,1
GO:0007051,spindle organization,52,5,1.61,0.02221,1
