GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0000912,assembly of actomyosin apparatus involve...,1,1,0,0.0018,1
GO:0000914,phragmoplast assembly,1,1,0,0.0018,1
GO:1902407,assembly of actomyosin apparatus involve...,1,1,0,0.0018,1
GO:0007000,nucleolus organization,2,1,0,0.0036,1
GO:0017126,nucleologenesis,2,1,0,0.0036,1
GO:1902410,mitotic cytokinetic process,2,1,0,0.0036,1
GO:0009755,hormone-mediated signaling pathway,391,4,0.7,0.0049,1
GO:0032870,cellular response to hormone stimulus,410,4,0.73,0.0058,1
GO:0071495,cellular response to endogenous stimulus,421,4,0.75,0.0063,1
GO:0007602,phototransduction,4,1,0.01,0.0071,1
GO:0009585,red, far-red light phototransduction,4,1,0.01,0.0071,1
GO:0032506,cytokinetic process,4,1,0.01,0.0071,1
GO:1905499,trichome papilla formation,4,1,0.01,0.0071,1
GO:0071310,cellular response to organic substance,439,4,0.78,0.0073,1
GO:0009583,detection of light stimulus,5,1,0.01,0.0089,1
GO:0055062,phosphate ion homeostasis,5,1,0.01,0.0089,1
GO:0055083,monovalent inorganic anion homeostasis,5,1,0.01,0.0089,1
GO:0072505,divalent inorganic anion homeostasis,5,1,0.01,0.0089,1
GO:0072506,trivalent inorganic anion homeostasis,5,1,0.01,0.0089,1
GO:0006851,mitochondrial calcium ion transmembrane ...,6,1,0.01,0.0107,1
GO:0009581,detection of external stimulus,6,1,0.01,0.0107,1
GO:0009582,detection of abiotic stimulus,6,1,0.01,0.0107,1
GO:0010091,trichome branching,6,1,0.01,0.0107,1
GO:0030031,cell projection assembly,6,1,0.01,0.0107,1
GO:0009725,response to hormone,508,4,0.91,0.0121,1
GO:0055081,anion homeostasis,7,1,0.01,0.0124,1
GO:0009719,response to endogenous stimulus,519,4,0.93,0.013,1
GO:0007165,signal transduction,817,5,1.46,0.0139,1
GO:0023052,signaling,821,5,1.47,0.0141,1
GO:0000281,mitotic cytokinesis,9,1,0.02,0.016,1
GO:0000459,exonucleolytic trimming involved in rRNA...,9,1,0.02,0.016,1
GO:0000467,exonucleolytic trimming to generate matu...,9,1,0.02,0.016,1
GO:0010218,response to far red light,9,1,0.02,0.016,1
GO:0030030,cell projection organization,9,1,0.02,0.016,1
GO:0009911,positive regulation of flower developmen...,10,1,0.02,0.0177,1
GO:0010090,trichome morphogenesis,10,1,0.02,0.0177,1
GO:0031125,rRNA 3'-end processing,10,1,0.02,0.0177,1
GO:0007015,actin filament organization,120,2,0.21,0.0193,1
GO:0010017,red or far-red light signaling pathway,11,1,0.02,0.0195,1
GO:0010239,chloroplast mRNA processing,11,1,0.02,0.0195,1
GO:0061640,cytoskeleton-dependent cytokinesis,11,1,0.02,0.0195,1
GO:0071489,cellular response to red or far red ligh...,11,1,0.02,0.0195,1
GO:0070887,cellular response to chemical stimulus,589,4,1.05,0.0198,1
GO:0010033,response to organic substance,599,4,1.07,0.021,1
GO:0010026,trichome differentiation,12,1,0.02,0.0212,1
GO:0010927,cellular component assembly involved in ...,12,1,0.02,0.0212,1
GO:0007154,cell communication,925,5,1.65,0.0226,1
GO:0000911,cytokinesis by cell plate formation,13,1,0.02,0.023,1
GO:0010114,response to red light,13,1,0.02,0.023,1
GO:0016925,protein sumoylation,13,1,0.02,0.023,1
