GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0015748,organophosphate ester transport,72,3,0.23,0.0015,1
GO:0035510,DNA dealkylation,23,2,0.07,0.0023,1
GO:0080111,DNA demethylation,23,2,0.07,0.0023,1
GO:0033306,phytol metabolic process,1,1,0,0.0031,1
GO:1903173,fatty alcohol metabolic process,1,1,0,0.0031,1
GO:0034204,lipid translocation,27,2,0.08,0.0032,1
GO:0097035,regulation of membrane lipid distributio...,29,2,0.09,0.0037,1
GO:0015914,phospholipid transport,33,2,0.1,0.0048,1
GO:0090229,negative regulation of red or far-red li...,2,1,0.01,0.0063,1
GO:0006284,base-excision repair,39,2,0.12,0.0067,1
GO:0044728,DNA methylation or demethylation,42,2,0.13,0.0077,1
GO:0006304,DNA modification,43,2,0.14,0.0081,1
GO:0009395,phospholipid catabolic process,3,1,0.01,0.0094,1
GO:0010189,vitamin E biosynthetic process,3,1,0.01,0.0094,1
GO:0042360,vitamin E metabolic process,3,1,0.01,0.0094,1
GO:0042371,vitamin K biosynthetic process,3,1,0.01,0.0094,1
GO:0042373,vitamin K metabolic process,3,1,0.01,0.0094,1
GO:0070988,demethylation,53,2,0.17,0.012,1
GO:0015713,phosphoglycerate transmembrane transport,4,1,0.01,0.0125,1
GO:0042873,aldonate transmembrane transport,4,1,0.01,0.0125,1
GO:0015711,organic anion transport,160,3,0.5,0.0139,1
GO:0006775,fat-soluble vitamin metabolic process,5,1,0.02,0.0156,1
GO:0015669,gas transport,5,1,0.02,0.0156,1
GO:0015671,oxygen transport,5,1,0.02,0.0156,1
GO:0042362,fat-soluble vitamin biosynthetic process,5,1,0.02,0.0156,1
GO:0090227,regulation of red or far-red light signa...,5,1,0.02,0.0156,1
GO:0010584,pollen exine formation,6,1,0.02,0.0187,1
GO:0010208,pollen wall assembly,8,1,0.03,0.0249,1
GO:0046470,phosphatidylcholine metabolic process,9,1,0.03,0.0279,1
GO:0022900,electron transport chain,87,2,0.27,0.0306,1
GO:0010017,red or far-red light signaling pathway,11,1,0.03,0.034,1
GO:0071489,cellular response to red or far red ligh...,11,1,0.03,0.034,1
GO:0001676,long-chain fatty acid metabolic process,12,1,0.04,0.0371,1
GO:0010927,cellular component assembly involved in ...,12,1,0.04,0.0371,1
GO:0017182,peptidyl-diphthamide metabolic process,12,1,0.04,0.0371,1
GO:0017183,peptidyl-diphthamide biosynthetic proces...,12,1,0.04,0.0371,1
GO:0034762,regulation of transmembrane transport,12,1,0.04,0.0371,1
GO:0034765,regulation of ion transmembrane transpor...,12,1,0.04,0.0371,1
GO:1900247,regulation of cytoplasmic translational ...,12,1,0.04,0.0371,1
GO:0032989,cellular component morphogenesis,13,1,0.04,0.0401,1
GO:0006869,lipid transport,101,2,0.32,0.0401,1
GO:0006820,anion transport,242,3,0.76,0.0404,1
GO:0071103,DNA conformation change,246,3,0.77,0.0421,1
GO:0002182,cytoplasmic translational elongation,14,1,0.04,0.0431,1
GO:0006448,regulation of translational elongation,15,1,0.05,0.0461,1
GO:0043269,regulation of ion transport,15,1,0.05,0.0461,1
GO:0010876,lipid localization,111,2,0.35,0.0476,1
GO:0018202,peptidyl-histidine modification,16,1,0.05,0.0491,1
GO:0007205,protein kinase C-activating G protein-co...,17,1,0.05,0.0521,1
GO:2000765,regulation of cytoplasmic translation,17,1,0.05,0.0521,1
