GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0055070,copper ion homeostasis,13,1,0,0.0024,1
GO:0006606,protein import into nucleus,27,1,0,0.005,1
GO:0034504,protein localization to nucleus,28,1,0.01,0.0052,1
GO:0051170,import into nucleus,29,1,0.01,0.0054,1
GO:0015031,protein transport,735,2,0.14,0.006,1
GO:0045184,establishment of protein localization,755,2,0.14,0.0063,1
GO:0070727,cellular macromolecule localization,781,2,0.14,0.0067,1
GO:0008104,protein localization,783,2,0.14,0.0068,1
GO:0015833,peptide transport,789,2,0.15,0.0069,1
GO:0042886,amide transport,794,2,0.15,0.0069,1
GO:0055076,transition metal ion homeostasis,49,1,0.01,0.009,1
GO:0033036,macromolecule localization,914,2,0.17,0.0091,1
GO:0051641,cellular localization,947,2,0.18,0.0098,1
GO:0071705,nitrogen compound transport,966,2,0.18,0.0102,1
GO:0055065,metal ion homeostasis,74,1,0.01,0.0136,1
GO:0071702,organic substance transport,1187,2,0.22,0.0153,1
GO:0017038,protein import,83,1,0.02,0.0153,1
GO:0055080,cation homeostasis,87,1,0.02,0.016,1
GO:0098771,inorganic ion homeostasis,92,1,0.02,0.0169,1
GO:0050801,ion homeostasis,98,1,0.02,0.018,1
GO:0006913,nucleocytoplasmic transport,123,1,0.02,0.0226,1
GO:0051169,nuclear transport,123,1,0.02,0.0226,1
GO:0048878,chemical homeostasis,125,1,0.02,0.0229,1
GO:0072594,establishment of protein localization to...,191,1,0.04,0.0349,1
GO:0042592,homeostatic process,206,1,0.04,0.0376,1
GO:0033365,protein localization to organelle,219,1,0.04,0.0399,1
GO:0006810,transport,2044,2,0.38,0.0436,1
GO:0051234,establishment of localization,2074,2,0.38,0.0448,1
GO:0051179,localization,2126,2,0.39,0.047,1
GO:0006886,intracellular protein transport,418,1,0.08,0.0753,1
GO:0034613,cellular protein localization,467,1,0.09,0.0839,1
GO:0065008,regulation of biological quality,533,1,0.1,0.0953,1
GO:0046907,intracellular transport,600,1,0.11,0.1069,1
GO:0051649,establishment of localization in cell,616,1,0.11,0.1096,1
GO:0065007,biological regulation,2592,1,0.48,0.4067,1
GO:0009987,cellular process,12731,2,2.35,0.8806,1
GO:0008150,biological_process,16230,3,3,1,1
GO:0000002,mitochondrial genome maintenance,6,0,0,1,1
GO:0000003,reproduction,445,0,0.08,1,1
GO:0000012,single strand break repair,1,0,0,1,1
GO:0000018,regulation of DNA recombination,10,0,0,1,1
GO:0000019,regulation of mitotic recombination,2,0,0,1,1
GO:0000023,maltose metabolic process,3,0,0,1,1
GO:0000025,maltose catabolic process,2,0,0,1,1
GO:0000027,ribosomal large subunit assembly,6,0,0,1,1
GO:0000028,ribosomal small subunit assembly,8,0,0,1,1
GO:0000032,cell wall mannoprotein biosynthetic proc...,2,0,0,1,1
GO:0000038,very long-chain fatty acid metabolic pro...,3,0,0,1,1
GO:0000041,transition metal ion transport,46,0,0.01,1,1
GO:0000045,autophagosome assembly,19,0,0,1,1
