GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0019432,triglyceride biosynthetic process,23,2,0.11,0.005,1
GO:0046460,neutral lipid biosynthetic process,24,2,0.11,0.0054,1
GO:0046463,acylglycerol biosynthetic process,24,2,0.11,0.0054,1
GO:0006641,triglyceride metabolic process,25,2,0.12,0.0059,1
GO:0006638,neutral lipid metabolic process,26,2,0.12,0.0064,1
GO:0006639,acylglycerol metabolic process,26,2,0.12,0.0064,1
GO:0009443,pyridoxal 5'-phosphate salvage,4,1,0.02,0.0184,1
GO:0009445,putrescine metabolic process,5,1,0.02,0.0229,1
GO:0009446,putrescine biosynthetic process,5,1,0.02,0.0229,1
GO:0034389,lipid droplet organization,5,1,0.02,0.0229,1
GO:0043968,histone H2A acetylation,5,1,0.02,0.0229,1
GO:0043967,histone H4 acetylation,6,1,0.03,0.0274,1
GO:0042364,water-soluble vitamin biosynthetic proce...,57,2,0.26,0.0286,1
GO:0051013,microtubule severing,7,1,0.03,0.0319,1
GO:0006767,water-soluble vitamin metabolic process,62,2,0.29,0.0333,1
GO:0009110,vitamin biosynthetic process,62,2,0.29,0.0333,1
GO:0018215,protein phosphopantetheinylation,8,1,0.04,0.0364,1
GO:0006766,vitamin metabolic process,67,2,0.31,0.0384,1
GO:0006022,aminoglycan metabolic process,12,1,0.06,0.0541,1
GO:0006026,aminoglycan catabolic process,12,1,0.06,0.0541,1
GO:0006030,chitin metabolic process,12,1,0.06,0.0541,1
GO:0006032,chitin catabolic process,12,1,0.06,0.0541,1
GO:0042816,vitamin B6 metabolic process,12,1,0.06,0.0541,1
GO:0042819,vitamin B6 biosynthetic process,12,1,0.06,0.0541,1
GO:0042822,pyridoxal phosphate metabolic process,12,1,0.06,0.0541,1
GO:0042823,pyridoxal phosphate biosynthetic process,12,1,0.06,0.0541,1
GO:0046184,aldehyde biosynthetic process,12,1,0.06,0.0541,1
GO:0046348,amino sugar catabolic process,12,1,0.06,0.0541,1
GO:1901071,glucosamine-containing compound metaboli...,12,1,0.06,0.0541,1
GO:1901072,glucosamine-containing compound cataboli...,12,1,0.06,0.0541,1
GO:0006887,exocytosis,82,2,0.38,0.0552,1
GO:0006596,polyamine biosynthetic process,14,1,0.06,0.0628,1
GO:0006771,riboflavin metabolic process,14,1,0.06,0.0628,1
GO:0009231,riboflavin biosynthetic process,14,1,0.06,0.0628,1
GO:0032940,secretion by cell,89,2,0.41,0.0638,1
GO:0042727,flavin-containing compound biosynthetic ...,15,1,0.07,0.0671,1
GO:0046903,secretion,95,2,0.44,0.0715,1
GO:0070940,dephosphorylation of RNA polymerase II C...,17,1,0.08,0.0758,1
GO:0010119,regulation of stomatal movement,18,1,0.08,0.08,1
GO:0006595,polyamine metabolic process,19,1,0.09,0.0843,1
GO:0042726,flavin-containing compound metabolic pro...,20,1,0.09,0.0885,1
GO:0046777,protein autophosphorylation,20,1,0.09,0.0885,1
GO:0007017,microtubule-based process,234,3,1.08,0.0941,1
GO:0006470,protein dephosphorylation,123,2,0.57,0.1107,1
GO:0140352,export from cell,124,2,0.57,0.1122,1
GO:0010118,stomatal movement,27,1,0.12,0.1176,1
GO:0006040,amino sugar metabolic process,28,1,0.13,0.1217,1
GO:0015031,protein transport,735,6,3.4,0.1238,1
GO:0000373,Group II intron splicing,29,1,0.13,0.1258,1
GO:0000226,microtubule cytoskeleton organization,134,2,0.62,0.1274,1
