GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0070647,protein modification by small protein co...,570,7,1.48,0.00059,1
GO:0015977,carbon fixation,18,2,0.05,0.00097,1
GO:1902007,regulation of toxin transport,1,1,0,0.00259,1
GO:1902009,positive regulation of toxin transport,1,1,0,0.00259,1
GO:0006099,tricarboxylic acid cycle,34,2,0.09,0.00348,1
GO:0007186,G protein-coupled receptor signaling pat...,36,2,0.09,0.0039,1
GO:1901998,toxin transport,2,1,0.01,0.00517,1
GO:0071555,cell wall organization,138,3,0.36,0.00542,1
GO:0045229,external encapsulating structure organiz...,147,3,0.38,0.00645,1
GO:0032446,protein modification by small protein co...,463,5,1.2,0.00659,1
GO:0051716,cellular response to stimulus,1615,10,4.18,0.00699,1
GO:0071596,ubiquitin-dependent protein catabolic pr...,4,1,0.01,0.01031,1
GO:0009060,aerobic respiration,65,2,0.17,0.01227,1
GO:0098734,macromolecule depalmitoylation,5,1,0.01,0.01287,1
GO:0006865,amino acid transport,72,2,0.19,0.0149,1
GO:0045333,cellular respiration,72,2,0.19,0.0149,1
GO:0010215,cellulose microfibril organization,6,1,0.02,0.01543,1
GO:0030198,extracellular matrix organization,6,1,0.02,0.01543,1
GO:0043062,extracellular structure organization,6,1,0.02,0.01543,1
GO:0070726,cell wall assembly,6,1,0.02,0.01543,1
GO:0071668,plant-type cell wall assembly,6,1,0.02,0.01543,1
GO:0071554,cell wall organization or biogenesis,203,3,0.53,0.01547,1
GO:0007165,signal transduction,817,6,2.11,0.01782,1
GO:0010027,thylakoid membrane organization,7,1,0.02,0.01798,1
GO:0023052,signaling,821,6,2.12,0.01821,1
GO:0009668,plastid membrane organization,8,1,0.02,0.02052,1
GO:0051050,positive regulation of transport,8,1,0.02,0.02052,1
GO:0010196,nonphotochemical quenching,9,1,0.02,0.02306,1
GO:1990066,energy quenching,9,1,0.02,0.02306,1
GO:0015980,energy derivation by oxidation of organi...,92,2,0.24,0.02363,1
GO:0016567,protein ubiquitination,437,4,1.13,0.02593,1
GO:0016579,protein deubiquitination,98,2,0.25,0.02657,1
GO:0070646,protein modification by small protein re...,104,2,0.27,0.02965,1
GO:0046942,carboxylic acid transport,105,2,0.27,0.03018,1
GO:0007154,cell communication,925,6,2.39,0.0306,1
GO:0042138,meiotic DNA double-strand break formatio...,12,1,0.03,0.03063,1
GO:0015849,organic acid transport,106,2,0.27,0.03071,1
GO:0006511,ubiquitin-dependent protein catabolic pr...,269,3,0.7,0.03215,1
GO:0007020,microtubule nucleation,13,1,0.03,0.03314,1
GO:0016925,protein sumoylation,13,1,0.03,0.03314,1
GO:0019941,modification-dependent protein catabolic...,276,3,0.71,0.03431,1
GO:0043632,modification-dependent macromolecule cat...,277,3,0.72,0.03462,1
GO:0006743,ubiquinone metabolic process,15,1,0.04,0.03814,1
GO:0006744,ubiquinone biosynthetic process,15,1,0.04,0.03814,1
GO:0007178,transmembrane receptor protein serine/th...,16,1,0.04,0.04063,1
GO:0043161,proteasome-mediated ubiquitin-dependent ...,124,2,0.32,0.04087,1
GO:0051603,proteolysis involved in cellular protein...,300,3,0.78,0.04227,1
GO:0007205,protein kinase C-activating G protein-co...,17,1,0.04,0.04311,1
GO:0046785,microtubule polymerization,17,1,0.04,0.04311,1
GO:2000022,regulation of jasmonic acid mediated sig...,17,1,0.04,0.04311,1
