GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006722,triterpenoid metabolic process,81,5,0.47,0.00011,0.2691
GO:0016104,triterpenoid biosynthetic process,81,5,0.47,0.00011,0.2691
GO:0009117,nucleotide metabolic process,383,8,2.24,0.00182,1
GO:0009165,nucleotide biosynthetic process,225,6,1.32,0.00207,1
GO:0032365,intracellular lipid transport,12,2,0.07,0.00215,1
GO:1901293,nucleoside phosphate biosynthetic proces...,229,6,1.34,0.00226,1
GO:0006753,nucleoside phosphate metabolic process,397,8,2.32,0.00228,1
GO:0016114,terpenoid biosynthetic process,157,5,0.92,0.00229,1
GO:0006721,terpenoid metabolic process,177,5,1.04,0.00383,1
GO:0055086,nucleobase-containing small molecule met...,453,8,2.65,0.00506,1
GO:0006220,pyrimidine nucleotide metabolic process,60,3,0.35,0.00522,1
GO:0006221,pyrimidine nucleotide biosynthetic proce...,60,3,0.35,0.00522,1
GO:0008299,isoprenoid biosynthetic process,191,5,1.12,0.00528,1
GO:0009259,ribonucleotide metabolic process,273,6,1.6,0.00535,1
GO:0019693,ribose phosphate metabolic process,275,6,1.61,0.00554,1
GO:0034036,purine ribonucleoside bisphosphate biosy...,1,1,0.01,0.00585,1
GO:0046521,sphingoid catabolic process,1,1,0.01,0.00585,1
GO:0050427,3'-phosphoadenosine 5'-phosphosulfate me...,1,1,0.01,0.00585,1
GO:0050428,3'-phosphoadenosine 5'-phosphosulfate bi...,1,1,0.01,0.00585,1
GO:0009082,branched-chain amino acid biosynthetic p...,21,2,0.12,0.00662,1
GO:0006720,isoprenoid metabolic process,215,5,1.26,0.00861,1
GO:0009199,ribonucleoside triphosphate metabolic pr...,144,4,0.84,0.01015,1
GO:1901607,alpha-amino acid biosynthetic process,144,4,0.84,0.01015,1
GO:0009260,ribonucleotide biosynthetic process,145,4,0.85,0.01039,1
GO:0046390,ribose phosphate biosynthetic process,146,4,0.85,0.01064,1
GO:0072527,pyrimidine-containing compound metabolic...,79,3,0.46,0.01115,1
GO:0072528,pyrimidine-containing compound biosynthe...,79,3,0.46,0.01115,1
GO:0009141,nucleoside triphosphate metabolic proces...,150,4,0.88,0.01166,1
GO:0009094,L-phenylalanine biosynthetic process,2,1,0.01,0.01167,1
GO:1902223,erythrose 4-phosphate/phosphoenolpyruvat...,2,1,0.01,0.01167,1
GO:0009081,branched-chain amino acid metabolic proc...,29,2,0.17,0.01242,1
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,30,2,0.18,0.01326,1
GO:0008652,cellular amino acid biosynthetic process,160,4,0.94,0.01448,1
GO:0034196,acylglycerol transport,3,1,0.02,0.01746,1
GO:1901965,endoplasmic reticulum to chloroplast tra...,3,1,0.02,0.01746,1
GO:1990052,ER to chloroplast lipid transport,3,1,0.02,0.01746,1
GO:0009218,pyrimidine ribonucleotide metabolic proc...,36,2,0.21,0.01877,1
GO:0009220,pyrimidine ribonucleotide biosynthetic p...,36,2,0.21,0.01877,1
GO:0009970,cellular response to sulfate starvation,4,1,0.02,0.02321,1
GO:0042352,GDP-L-fucose salvage,4,1,0.02,0.02321,1
GO:0044728,DNA methylation or demethylation,42,2,0.25,0.02508,1
GO:0006304,DNA modification,43,2,0.25,0.0262,1
GO:0009098,leucine biosynthetic process,5,1,0.03,0.02893,1
GO:0030301,cholesterol transport,5,1,0.03,0.02893,1
GO:0032367,intracellular cholesterol transport,5,1,0.03,0.02893,1
GO:0042350,GDP-L-fucose biosynthetic process,5,1,0.03,0.02893,1
GO:0046368,GDP-L-fucose metabolic process,5,1,0.03,0.02893,1
GO:0044281,small molecule metabolic process,1515,15,8.87,0.02969,1
GO:1901605,alpha-amino acid metabolic process,201,4,1.18,0.03038,1
GO:0009073,aromatic amino acid family biosynthetic ...,48,2,0.28,0.03212,1
