GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006623,protein targeting to vacuole,29,1,0.02,0.018,1
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,30,1,0.02,0.018,1
GO:0072665,protein localization to vacuole,50,1,0.03,0.03,1
GO:0072666,establishment of protein localization to...,50,1,0.03,0.03,1
GO:0007034,vacuolar transport,75,1,0.05,0.045,1
GO:0000278,mitotic cell cycle,116,1,0.07,0.069,1
GO:0043161,proteasome-mediated ubiquitin-dependent ...,124,1,0.08,0.073,1
GO:0000226,microtubule cytoskeleton organization,134,1,0.08,0.079,1
GO:0010498,proteasomal protein catabolic process,134,1,0.08,0.079,1
GO:0009734,auxin-activated signaling pathway,154,1,0.09,0.09,1
GO:0071365,cellular response to auxin stimulus,154,1,0.09,0.09,1
GO:0006605,protein targeting,162,1,0.1,0.095,1
GO:0009733,response to auxin,166,1,0.1,0.097,1
GO:0072594,establishment of protein localization to...,191,1,0.12,0.111,1
GO:0033365,protein localization to organelle,219,1,0.13,0.126,1
GO:0007017,microtubule-based process,234,1,0.14,0.134,1
GO:0006511,ubiquitin-dependent protein catabolic pr...,269,1,0.16,0.153,1
GO:0019941,modification-dependent protein catabolic...,276,1,0.17,0.156,1
GO:0043632,modification-dependent macromolecule cat...,277,1,0.17,0.157,1
GO:0007010,cytoskeleton organization,288,1,0.18,0.163,1
GO:0051603,proteolysis involved in cellular protein...,300,1,0.18,0.169,1
GO:0044257,cellular protein catabolic process,306,1,0.19,0.172,1
GO:0007049,cell cycle,313,1,0.19,0.176,1
GO:0030163,protein catabolic process,328,1,0.2,0.183,1
GO:0009755,hormone-mediated signaling pathway,391,1,0.24,0.215,1
GO:0032870,cellular response to hormone stimulus,410,1,0.25,0.224,1
GO:0006886,intracellular protein transport,418,1,0.26,0.228,1
GO:0071495,cellular response to endogenous stimulus,421,1,0.26,0.229,1
GO:1901565,organonitrogen compound catabolic proces...,429,1,0.26,0.233,1
GO:0071310,cellular response to organic substance,439,1,0.27,0.238,1
GO:0044265,cellular macromolecule catabolic process,458,1,0.28,0.247,1
GO:0034613,cellular protein localization,467,1,0.29,0.251,1
GO:0009725,response to hormone,508,1,0.31,0.27,1
GO:0009719,response to endogenous stimulus,519,1,0.32,0.275,1
GO:0009057,macromolecule catabolic process,530,1,0.32,0.28,1
GO:0070887,cellular response to chemical stimulus,589,1,0.36,0.306,1
GO:0010033,response to organic substance,599,1,0.37,0.31,1
GO:0046907,intracellular transport,600,1,0.37,0.311,1
GO:0051649,establishment of localization in cell,616,1,0.38,0.318,1
GO:0015031,protein transport,735,1,0.45,0.367,1
GO:0045184,establishment of protein localization,755,1,0.46,0.375,1
GO:0070727,cellular macromolecule localization,781,1,0.48,0.385,1
GO:0008104,protein localization,783,1,0.48,0.386,1
GO:0015833,peptide transport,789,1,0.48,0.388,1
GO:0042886,amide transport,794,1,0.49,0.39,1
GO:0044248,cellular catabolic process,800,1,0.49,0.393,1
GO:0007165,signal transduction,817,1,0.5,0.399,1
GO:0023052,signaling,821,1,0.5,0.401,1
GO:0006508,proteolysis,878,1,0.54,0.422,1
GO:0033036,macromolecule localization,914,1,0.56,0.435,1
