GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006814,sodium ion transport,20,7,1.94,0.002,1
GO:0048193,Golgi vesicle transport,134,24,13.03,0.0024,1
GO:1901565,organonitrogen compound catabolic proces...,429,58,41.7,0.0063,1
GO:0006888,endoplasmic reticulum to Golgi vesicle-m...,84,16,8.17,0.0065,1
GO:0019941,modification-dependent protein catabolic...,276,40,26.83,0.0069,1
GO:0043632,modification-dependent macromolecule cat...,277,40,26.93,0.0073,1
GO:0006511,ubiquitin-dependent protein catabolic pr...,269,39,26.15,0.0075,1
GO:0000963,mitochondrial RNA processing,9,4,0.87,0.0075,1
GO:0035725,sodium ion transmembrane transport,9,4,0.87,0.0075,1
GO:0015672,monovalent inorganic cation transport,187,29,18.18,0.0079,1
GO:0044257,cellular protein catabolic process,306,43,29.75,0.0089,1
GO:0002521,leukocyte differentiation,2,2,0.19,0.0094,1
GO:0002573,myeloid leukocyte differentiation,2,2,0.19,0.0094,1
GO:0006562,proline catabolic process,2,2,0.19,0.0094,1
GO:0008544,epidermis development,2,2,0.19,0.0094,1
GO:0030099,myeloid cell differentiation,2,2,0.19,0.0094,1
GO:0030224,monocyte differentiation,2,2,0.19,0.0094,1
GO:0051341,regulation of oxidoreductase activity,2,2,0.19,0.0094,1
GO:0051353,positive regulation of oxidoreductase ac...,2,2,0.19,0.0094,1
GO:0060429,epithelium development,2,2,0.19,0.0094,1
GO:0101030,tRNA-guanine transglycosylation,2,2,0.19,0.0094,1
GO:1903131,mononuclear cell differentiation,2,2,0.19,0.0094,1
GO:1903241,U2-type prespliceosome assembly,2,2,0.19,0.0094,1
GO:0006553,lysine metabolic process,15,5,1.46,0.0113,1
GO:0006885,regulation of pH,15,5,1.46,0.0113,1
GO:0009085,lysine biosynthetic process,15,5,1.46,0.0113,1
GO:0030163,protein catabolic process,328,45,31.89,0.0115,1
GO:0055069,zinc ion homeostasis,10,4,0.97,0.0116,1
GO:0030433,ubiquitin-dependent ERAD pathway,34,8,3.31,0.0143,1
GO:0006882,cellular zinc ion homeostasis,6,3,0.58,0.0146,1
GO:0010304,PSII associated light-harvesting complex...,6,3,0.58,0.0146,1
GO:0055067,monovalent inorganic cation homeostasis,16,5,1.56,0.0151,1
GO:0006890,retrograde vesicle-mediated transport, G...,35,8,3.4,0.017,1
GO:0036503,ERAD pathway,37,8,3.6,0.0235,1
GO:0006952,defense response,1938,214,188.4,0.0235,1
GO:0007166,cell surface receptor signaling pathway,170,25,16.53,0.0238,1
GO:0022618,ribonucleoprotein complex assembly,66,12,6.42,0.0241,1
GO:1902600,proton transmembrane transport,121,19,11.76,0.0246,1
GO:0051603,proteolysis involved in cellular protein...,300,40,29.16,0.025,1
GO:0009245,lipid A biosynthetic process,18,5,1.75,0.0252,1
GO:0046493,lipid A metabolic process,18,5,1.75,0.0252,1
GO:1901269,lipooligosaccharide metabolic process,18,5,1.75,0.0252,1
GO:1901271,lipooligosaccharide biosynthetic process,18,5,1.75,0.0252,1
GO:0006950,response to stress,2893,311,281.24,0.0258,1
GO:0006203,dGTP catabolic process,3,2,0.29,0.0265,1
GO:0009065,glutamine family amino acid catabolic pr...,3,2,0.29,0.0265,1
GO:0009146,purine nucleoside triphosphate catabolic...,3,2,0.29,0.0265,1
GO:0009151,purine deoxyribonucleotide metabolic pro...,3,2,0.29,0.0265,1
GO:0009155,purine deoxyribonucleotide catabolic pro...,3,2,0.29,0.0265,1
GO:0009215,purine deoxyribonucleoside triphosphate ...,3,2,0.29,0.0265,1
