GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006722,triterpenoid metabolic process,81,22,11.54,0.0017,1
GO:0016104,triterpenoid biosynthetic process,81,22,11.54,0.0017,1
GO:0032456,endocytic recycling,11,6,1.57,0.002,1
GO:0006272,leading strand elongation,3,3,0.43,0.0029,1
GO:0006287,base-excision repair, gap-filling,3,3,0.43,0.0029,1
GO:0006297,nucleotide-excision repair, DNA gap fill...,3,3,0.43,0.0029,1
GO:0045004,DNA replication proofreading,3,3,0.43,0.0029,1
GO:0006164,purine nucleotide biosynthetic process,119,28,16.96,0.0045,1
GO:0006271,DNA strand elongation involved in DNA re...,6,4,0.86,0.0049,1
GO:0022616,DNA strand elongation,6,4,0.86,0.0049,1
GO:0072522,purine-containing compound biosynthetic ...,120,28,17.1,0.0051,1
GO:0030029,actin filament-based process,160,35,22.8,0.0058,1
GO:0007032,endosome organization,13,6,1.85,0.0058,1
GO:0042256,mature ribosome assembly,4,3,0.57,0.0103,1
GO:0009152,purine ribonucleotide biosynthetic proce...,112,25,15.96,0.0138,1
GO:0032200,telomere organization,64,16,9.12,0.0158,1
GO:0016482,cytosolic transport,29,9,4.13,0.0163,1
GO:0045022,early endosome to late endosome transpor...,8,4,1.14,0.0179,1
GO:0098927,vesicle-mediated transport between endos...,8,4,1.14,0.0179,1
GO:0051301,cell division,121,26,17.24,0.0196,1
GO:0000481,maturation of 5S rRNA,2,2,0.29,0.0203,1
GO:0006528,asparagine metabolic process,2,2,0.29,0.0203,1
GO:0006529,asparagine biosynthetic process,2,2,0.29,0.0203,1
GO:0030050,vesicle transport along actin filament,2,2,0.29,0.0203,1
GO:0031440,regulation of mRNA 3'-end processing,2,2,0.29,0.0203,1
GO:0032205,negative regulation of telomere maintena...,2,2,0.29,0.0203,1
GO:0032211,negative regulation of telomere maintena...,2,2,0.29,0.0203,1
GO:0051014,actin filament severing,2,2,0.29,0.0203,1
GO:0051030,snRNA transport,2,2,0.29,0.0203,1
GO:0051972,regulation of telomerase activity,2,2,0.29,0.0203,1
GO:0051974,negative regulation of telomerase activi...,2,2,0.29,0.0203,1
GO:0097061,dendritic spine organization,2,2,0.29,0.0203,1
GO:0097064,ncRNA export from nucleus,2,2,0.29,0.0203,1
GO:0099515,actin filament-based transport,2,2,0.29,0.0203,1
GO:0099518,vesicle cytoskeletal trafficking,2,2,0.29,0.0203,1
GO:0106027,neuron projection organization,2,2,0.29,0.0203,1
GO:1904357,negative regulation of telomere maintena...,2,2,0.29,0.0203,1
GO:2000279,negative regulation of DNA biosynthetic ...,2,2,0.29,0.0203,1
GO:0009201,ribonucleoside triphosphate biosynthetic...,50,13,7.13,0.0204,1
GO:0009145,purine nucleoside triphosphate biosynthe...,35,10,4.99,0.021,1
GO:0009206,purine ribonucleoside triphosphate biosy...,35,10,4.99,0.021,1
GO:0009260,ribonucleotide biosynthetic process,145,30,20.67,0.0214,1
GO:0006598,polyamine catabolic process,5,3,0.71,0.0231,1
GO:0070536,protein K63-linked deubiquitination,5,3,0.71,0.0231,1
GO:1904356,regulation of telomere maintenance via t...,5,3,0.71,0.0231,1
GO:2000278,regulation of DNA biosynthetic process,5,3,0.71,0.0231,1
GO:0046390,ribose phosphate biosynthetic process,146,30,20.81,0.0233,1
GO:0009142,nucleoside triphosphate biosynthetic pro...,51,13,7.27,0.0239,1
GO:0019184,nonribosomal peptide biosynthetic proces...,17,6,2.42,0.0253,1
GO:0032392,DNA geometric change,124,26,17.67,0.0262,1
