GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0045926,negative regulation of growth,13,2,0.06,0.0014,1
GO:0010822,positive regulation of mitochondrion org...,1,1,0,0.0043,1
GO:0010821,regulation of mitochondrion organization,2,1,0.01,0.0086,1
GO:0023041,neuronal signal transduction,2,1,0.01,0.0086,1
GO:0030308,negative regulation of cell growth,2,1,0.01,0.0086,1
GO:0007005,mitochondrion organization,113,3,0.48,0.0127,1
GO:0018345,protein palmitoylation,3,1,0.01,0.0128,1
GO:0051781,positive regulation of cell division,3,1,0.01,0.0128,1
GO:1902600,proton transmembrane transport,121,3,0.52,0.0153,1
GO:0048638,regulation of developmental growth,44,2,0.19,0.0153,1
GO:0031930,mitochondria-nucleus signaling pathway,4,1,0.02,0.017,1
GO:0032043,mitochondrial DNA catabolic process,4,1,0.02,0.017,1
GO:0032042,mitochondrial DNA metabolic process,5,1,0.02,0.0212,1
GO:0032875,regulation of DNA endoreduplication,5,1,0.02,0.0212,1
GO:0009260,ribonucleotide biosynthetic process,145,3,0.62,0.0245,1
GO:0042364,water-soluble vitamin biosynthetic proce...,57,2,0.24,0.0249,1
GO:0046390,ribose phosphate biosynthetic process,146,3,0.63,0.025,1
GO:0000002,mitochondrial genome maintenance,6,1,0.03,0.0254,1
GO:0009398,FMN biosynthetic process,6,1,0.03,0.0254,1
GO:0046444,FMN metabolic process,6,1,0.03,0.0254,1
GO:0006767,water-soluble vitamin metabolic process,62,2,0.27,0.0291,1
GO:0009110,vitamin biosynthetic process,62,2,0.27,0.0291,1
GO:0046621,negative regulation of organ growth,7,1,0.03,0.0296,1
GO:0048640,negative regulation of developmental gro...,7,1,0.03,0.0296,1
GO:0006766,vitamin metabolic process,67,2,0.29,0.0336,1
GO:0006301,postreplication repair,8,1,0.03,0.0338,1
GO:0009156,ribonucleoside monophosphate biosyntheti...,70,2,0.3,0.0364,1
GO:0000244,spliceosomal tri-snRNP complex assembly,9,1,0.04,0.0379,1
GO:0009229,thiamine diphosphate biosynthetic proces...,9,1,0.04,0.0379,1
GO:0042357,thiamine diphosphate metabolic process,9,1,0.04,0.0379,1
GO:0070534,protein K63-linked ubiquitination,9,1,0.04,0.0379,1
GO:0009161,ribonucleoside monophosphate metabolic p...,73,2,0.31,0.0392,1
GO:0032011,ARF protein signal transduction,10,1,0.04,0.042,1
GO:0032012,regulation of ARF protein signal transdu...,10,1,0.04,0.042,1
GO:0009124,nucleoside monophosphate biosynthetic pr...,76,2,0.33,0.0422,1
GO:0009228,thiamine biosynthetic process,11,1,0.05,0.0462,1
GO:0034309,primary alcohol biosynthetic process,11,1,0.05,0.0462,1
GO:0035265,organ growth,11,1,0.05,0.0462,1
GO:0046620,regulation of organ growth,11,1,0.05,0.0462,1
GO:0090329,regulation of DNA-dependent DNA replicat...,11,1,0.05,0.0462,1
GO:0015672,monovalent inorganic cation transport,187,3,0.8,0.0465,1
GO:0010082,regulation of root meristem growth,12,1,0.05,0.0502,1
GO:0032264,IMP salvage,12,1,0.05,0.0502,1
GO:0042023,DNA endoreduplication,12,1,0.05,0.0502,1
GO:0048589,developmental growth,84,2,0.36,0.0505,1
GO:1901617,organic hydroxy compound biosynthetic pr...,86,2,0.37,0.0527,1
GO:0006275,regulation of DNA replication,13,1,0.06,0.0543,1
GO:0006308,DNA catabolic process,13,1,0.06,0.0543,1
GO:0010449,root meristem growth,13,1,0.06,0.0543,1
GO:0046578,regulation of Ras protein signal transdu...,13,1,0.06,0.0543,1
