GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:1903649,regulation of cytoplasmic transport,5,1,0,0.002,1
GO:2000641,regulation of early endosome to late end...,5,1,0,0.002,1
GO:0000028,ribosomal small subunit assembly,8,1,0,0.0031,1
GO:0045022,early endosome to late endosome transpor...,8,1,0,0.0031,1
GO:0098927,vesicle-mediated transport between endos...,8,1,0,0.0031,1
GO:0032386,regulation of intracellular transport,10,1,0,0.0039,1
GO:0007032,endosome organization,13,1,0.01,0.0051,1
GO:0060627,regulation of vesicle-mediated transport,15,1,0.01,0.0059,1
GO:0042255,ribosome assembly,18,1,0.01,0.0071,1
GO:0060341,regulation of cellular localization,19,1,0.01,0.0075,1
GO:0042274,ribosomal small subunit biogenesis,23,1,0.01,0.009,1
GO:0016482,cytosolic transport,29,1,0.01,0.0114,1
GO:0016192,vesicle-mediated transport,432,2,0.17,0.0117,1
GO:0051049,regulation of transport,45,1,0.02,0.0176,1
GO:0016050,vesicle organization,46,1,0.02,0.018,1
GO:0046907,intracellular transport,600,2,0.24,0.0219,1
GO:0032879,regulation of localization,57,1,0.02,0.0222,1
GO:0010256,endomembrane system organization,59,1,0.02,0.023,1
GO:0051649,establishment of localization in cell,616,2,0.24,0.023,1
GO:0022618,ribonucleoprotein complex assembly,66,1,0.03,0.0257,1
GO:0071826,ribonucleoprotein complex subunit organi...,67,1,0.03,0.0261,1
GO:0070925,organelle assembly,80,1,0.03,0.0311,1
GO:0051641,cellular localization,947,2,0.37,0.0508,1
GO:0006278,RNA-dependent DNA biosynthetic process,169,1,0.07,0.0646,1
GO:0042254,ribosome biogenesis,228,1,0.09,0.0863,1
GO:0071897,DNA biosynthetic process,231,1,0.09,0.0873,1
GO:0006996,organelle organization,1384,2,0.54,0.0993,1
GO:0022613,ribonucleoprotein complex biogenesis,278,1,0.11,0.1043,1
GO:0034622,cellular protein-containing complex asse...,283,1,0.11,0.106,1
GO:0065003,protein-containing complex assembly,319,1,0.13,0.1188,1
GO:0043933,protein-containing complex subunit organ...,363,1,0.14,0.1341,1
GO:0006886,intracellular protein transport,418,1,0.16,0.153,1
GO:0016043,cellular component organization,1845,2,0.73,0.1605,1
GO:0034613,cellular protein localization,467,1,0.18,0.1695,1
GO:0022607,cellular component assembly,516,1,0.2,0.1857,1
GO:0006810,transport,2044,2,0.8,0.1891,1
GO:0071840,cellular component organization or bioge...,2063,2,0.81,0.1919,1
GO:0051234,establishment of localization,2074,2,0.82,0.1935,1
GO:0051179,localization,2126,2,0.84,0.2011,1
GO:0015031,protein transport,735,1,0.29,0.2548,1
GO:0045184,establishment of protein localization,755,1,0.3,0.2608,1
GO:0044085,cellular component biogenesis,769,1,0.3,0.265,1
GO:0070727,cellular macromolecule localization,781,1,0.31,0.2686,1
GO:0008104,protein localization,783,1,0.31,0.2692,1
GO:0015833,peptide transport,789,1,0.31,0.271,1
GO:0042886,amide transport,794,1,0.31,0.2725,1
GO:0033036,macromolecule localization,914,1,0.36,0.3073,1
GO:0071705,nitrogen compound transport,966,1,0.38,0.3219,1
GO:0071702,organic substance transport,1187,1,0.47,0.3811,1
GO:0006259,DNA metabolic process,1188,1,0.47,0.3814,1
