GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006997,nucleus organization,20,2,0.11,0.0055,1
GO:0019284,L-methionine salvage from S-adenosylmeth...,1,1,0.01,0.0056,1
GO:0033353,S-adenosylmethionine cycle,1,1,0.01,0.0056,1
GO:1990823,response to leukemia inhibitory factor,1,1,0.01,0.0056,1
GO:1990830,cellular response to leukemia inhibitory...,1,1,0.01,0.0056,1
GO:0000032,cell wall mannoprotein biosynthetic proc...,2,1,0.01,0.0112,1
GO:0006056,mannoprotein metabolic process,2,1,0.01,0.0112,1
GO:0006057,mannoprotein biosynthetic process,2,1,0.01,0.0112,1
GO:0006528,asparagine metabolic process,2,1,0.01,0.0112,1
GO:0006529,asparagine biosynthetic process,2,1,0.01,0.0112,1
GO:0019323,pentose catabolic process,2,1,0.01,0.0112,1
GO:0031506,cell wall glycoprotein biosynthetic proc...,2,1,0.01,0.0112,1
GO:0034097,response to cytokine,2,1,0.01,0.0112,1
GO:0042843,D-xylose catabolic process,2,1,0.01,0.0112,1
GO:0071345,cellular response to cytokine stimulus,2,1,0.01,0.0112,1
GO:0006406,mRNA export from nucleus,31,2,0.17,0.013,1
GO:0071427,mRNA-containing ribonucleoprotein comple...,31,2,0.17,0.013,1
GO:0030433,ubiquitin-dependent ERAD pathway,34,2,0.19,0.0155,1
GO:0009772,photosynthetic electron transport in pho...,3,1,0.02,0.0167,1
GO:0010364,regulation of ethylene biosynthetic proc...,3,1,0.02,0.0167,1
GO:0031335,regulation of sulfur amino acid metaboli...,3,1,0.02,0.0167,1
GO:1900908,regulation of olefin metabolic process,3,1,0.02,0.0167,1
GO:1900911,regulation of olefin biosynthetic proces...,3,1,0.02,0.0167,1
GO:0016441,posttranscriptional gene silencing,36,2,0.2,0.0173,1
GO:0009067,aspartate family amino acid biosynthetic...,37,2,0.21,0.0182,1
GO:0036503,ERAD pathway,37,2,0.21,0.0182,1
GO:0009066,aspartate family amino acid metabolic pr...,39,2,0.22,0.0201,1
GO:0031503,protein-containing complex localization,41,2,0.23,0.0221,1
GO:0071426,ribonucleoprotein complex export from nu...,41,2,0.23,0.0221,1
GO:0006521,regulation of cellular amino acid metabo...,4,1,0.02,0.0222,1
GO:0019509,L-methionine salvage from methylthioaden...,4,1,0.02,0.0222,1
GO:0031053,primary miRNA processing,4,1,0.02,0.0222,1
GO:0033238,regulation of cellular amine metabolic p...,4,1,0.02,0.0222,1
GO:0043102,amino acid salvage,4,1,0.02,0.0222,1
GO:0046365,monosaccharide catabolic process,4,1,0.02,0.0222,1
GO:0071267,L-methionine salvage,4,1,0.02,0.0222,1
GO:0071166,ribonucleoprotein complex localization,42,2,0.24,0.0231,1
GO:0000096,sulfur amino acid metabolic process,43,2,0.24,0.0242,1
GO:0006611,protein export from nucleus,44,2,0.25,0.0252,1
GO:0009692,ethylene metabolic process,5,1,0.03,0.0277,1
GO:0009693,ethylene biosynthetic process,5,1,0.03,0.0277,1
GO:0010496,intercellular transport,5,1,0.03,0.0277,1
GO:0010497,plasmodesmata-mediated intercellular tra...,5,1,0.03,0.0277,1
GO:0035196,production of miRNAs involved in gene si...,5,1,0.03,0.0277,1
GO:0043449,cellular alkene metabolic process,5,1,0.03,0.0277,1
GO:0043450,alkene biosynthetic process,5,1,0.03,0.0277,1
GO:0071763,nuclear membrane organization,5,1,0.03,0.0277,1
GO:0042398,cellular modified amino acid biosyntheti...,48,2,0.27,0.0297,1
GO:1903311,regulation of mRNA metabolic process,49,2,0.27,0.0308,1
GO:0006913,nucleocytoplasmic transport,123,3,0.69,0.0319,1
