GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006418,tRNA aminoacylation for protein translat...,171,3,0.36,0.0056,1
GO:0043038,amino acid activation,183,3,0.38,0.0067,1
GO:0043039,tRNA aminoacylation,183,3,0.38,0.0067,1
GO:0006399,tRNA metabolic process,359,4,0.75,0.0067,1
GO:0006428,isoleucyl-tRNA aminoacylation,5,1,0.01,0.0105,1
GO:0006436,tryptophanyl-tRNA aminoacylation,5,1,0.01,0.0105,1
GO:0006542,glutamine biosynthetic process,5,1,0.01,0.0105,1
GO:0006520,cellular amino acid metabolic process,415,4,0.87,0.0111,1
GO:1902047,polyamine transmembrane transport,7,1,0.01,0.0146,1
GO:0015846,polyamine transport,8,1,0.02,0.0167,1
GO:0006420,arginyl-tRNA aminoacylation,10,1,0.02,0.0208,1
GO:0042023,DNA endoreduplication,12,1,0.03,0.0249,1
GO:0019752,carboxylic acid metabolic process,844,5,1.77,0.0313,1
GO:0034660,ncRNA metabolic process,577,4,1.21,0.0326,1
GO:0043436,oxoacid metabolic process,867,5,1.82,0.0346,1
GO:0006082,organic acid metabolic process,868,5,1.82,0.0347,1
GO:0006108,malate metabolic process,19,1,0.04,0.0392,1
GO:0044786,cell cycle DNA replication,20,1,0.04,0.0412,1
GO:0006541,glutamine metabolic process,24,1,0.05,0.0492,1
GO:0009084,glutamine family amino acid biosynthetic...,24,1,0.05,0.0492,1
GO:0106074,aminoacyl-tRNA metabolism involved in tr...,24,1,0.05,0.0492,1
GO:0006450,regulation of translational fidelity,26,1,0.05,0.0532,1
GO:0006412,translation,424,3,0.89,0.0593,1
GO:0001172,transcription, RNA-templated,33,1,0.07,0.067,1
GO:0043043,peptide biosynthetic process,447,3,0.94,0.0673,1
GO:0006099,tricarboxylic acid cycle,34,1,0.07,0.069,1
GO:0030488,tRNA methylation,42,1,0.09,0.0845,1
GO:0043604,amide biosynthetic process,501,3,1.05,0.0878,1
GO:0006518,peptide metabolic process,504,3,1.06,0.089,1
GO:0009064,glutamine family amino acid metabolic pr...,45,1,0.09,0.0903,1
GO:0043414,macromolecule methylation,266,2,0.56,0.1074,1
GO:0009060,aerobic respiration,65,1,0.14,0.1278,1
GO:0043648,dicarboxylic acid metabolic process,68,1,0.14,0.1333,1
GO:0043603,cellular amide metabolic process,605,3,1.27,0.1336,1
GO:0045333,cellular respiration,72,1,0.15,0.1406,1
GO:0006261,DNA-dependent DNA replication,81,1,0.17,0.1568,1
GO:0006887,exocytosis,82,1,0.17,0.1585,1
GO:0032940,secretion by cell,89,1,0.19,0.1709,1
GO:0015980,energy derivation by oxidation of organi...,92,1,0.19,0.1761,1
GO:0046903,secretion,95,1,0.2,0.1813,1
GO:0032196,transposition,109,1,0.23,0.2051,1
GO:0001510,RNA methylation,111,1,0.23,0.2085,1
GO:0044281,small molecule metabolic process,1515,5,3.18,0.2105,1
GO:0006400,tRNA modification,115,1,0.24,0.2151,1
GO:0006470,protein dephosphorylation,123,1,0.26,0.2283,1
GO:0006479,protein methylation,124,1,0.26,0.2299,1
GO:0008213,protein alkylation,124,1,0.26,0.2299,1
GO:0140352,export from cell,124,1,0.26,0.2299,1
GO:0016458,gene silencing,142,1,0.3,0.2587,1
GO:0031047,gene silencing by RNA,142,1,0.3,0.2587,1
