GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0044210,'de novo' CTP biosynthetic process,14,1,0,0.0043,1
GO:0006241,CTP biosynthetic process,24,1,0.01,0.0073,1
GO:0006541,glutamine metabolic process,24,1,0.01,0.0073,1
GO:0009208,pyrimidine ribonucleoside triphosphate m...,24,1,0.01,0.0073,1
GO:0009209,pyrimidine ribonucleoside triphosphate b...,24,1,0.01,0.0073,1
GO:0046036,CTP metabolic process,24,1,0.01,0.0073,1
GO:0009147,pyrimidine nucleoside triphosphate metab...,25,1,0.01,0.0076,1
GO:0009148,pyrimidine nucleoside triphosphate biosy...,25,1,0.01,0.0076,1
GO:0009218,pyrimidine ribonucleotide metabolic proc...,36,1,0.01,0.011,1
GO:0009220,pyrimidine ribonucleotide biosynthetic p...,36,1,0.01,0.011,1
GO:0009064,glutamine family amino acid metabolic pr...,45,1,0.01,0.0137,1
GO:0009201,ribonucleoside triphosphate biosynthetic...,50,1,0.02,0.0152,1
GO:0009142,nucleoside triphosphate biosynthetic pro...,51,1,0.02,0.0155,1
GO:0006220,pyrimidine nucleotide metabolic process,60,1,0.02,0.0182,1
GO:0006221,pyrimidine nucleotide biosynthetic proce...,60,1,0.02,0.0182,1
GO:0072527,pyrimidine-containing compound metabolic...,79,1,0.02,0.0239,1
GO:0072528,pyrimidine-containing compound biosynthe...,79,1,0.02,0.0239,1
GO:0009199,ribonucleoside triphosphate metabolic pr...,144,1,0.04,0.0433,1
GO:0009260,ribonucleotide biosynthetic process,145,1,0.04,0.0436,1
GO:0046390,ribose phosphate biosynthetic process,146,1,0.04,0.0439,1
GO:0009141,nucleoside triphosphate metabolic proces...,150,1,0.05,0.045,1
GO:1901605,alpha-amino acid metabolic process,201,1,0.06,0.0599,1
GO:0009165,nucleotide biosynthetic process,225,1,0.07,0.0669,1
GO:1901293,nucleoside phosphate biosynthetic proces...,229,1,0.07,0.068,1
GO:0009259,ribonucleotide metabolic process,273,1,0.08,0.0806,1
GO:0019693,ribose phosphate metabolic process,275,1,0.08,0.0812,1
GO:0009117,nucleotide metabolic process,383,1,0.12,0.1115,1
GO:0006753,nucleoside phosphate metabolic process,397,1,0.12,0.1154,1
GO:0006520,cellular amino acid metabolic process,415,1,0.13,0.1203,1
GO:0016567,protein ubiquitination,437,1,0.13,0.1264,1
GO:1901137,carbohydrate derivative biosynthetic pro...,452,1,0.14,0.1304,1
GO:0055086,nucleobase-containing small molecule met...,453,1,0.14,0.1307,1
GO:0032446,protein modification by small protein co...,463,1,0.14,0.1334,1
GO:0090407,organophosphate biosynthetic process,512,1,0.16,0.1466,1
GO:0070647,protein modification by small protein co...,570,1,0.17,0.162,1
GO:1901135,carbohydrate derivative metabolic proces...,678,1,0.21,0.19,1
GO:0019637,organophosphate metabolic process,765,1,0.23,0.212,1
GO:0019752,carboxylic acid metabolic process,844,1,0.26,0.2315,1
GO:0043436,oxoacid metabolic process,867,1,0.27,0.2371,1
GO:0006082,organic acid metabolic process,868,1,0.27,0.2373,1
GO:1901566,organonitrogen compound biosynthetic pro...,1241,1,0.38,0.3234,1
GO:0034654,nucleobase-containing compound biosynthe...,1277,1,0.39,0.3312,1
GO:0018130,heterocycle biosynthetic process,1465,1,0.45,0.3709,1
GO:0019438,aromatic compound biosynthetic process,1490,1,0.46,0.3761,1
GO:0044281,small molecule metabolic process,1515,1,0.46,0.3812,1
GO:1901362,organic cyclic compound biosynthetic pro...,1588,1,0.49,0.3958,1
GO:0044271,cellular nitrogen compound biosynthetic ...,1899,1,0.58,0.455,1
GO:1901564,organonitrogen compound metabolic proces...,5084,2,1.56,0.4838,1
GO:0006796,phosphate-containing compound metabolic ...,2746,1,0.84,0.5917,1
GO:0006793,phosphorus metabolic process,2780,1,0.85,0.5965,1
