GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0045736,negative regulation of cyclin-dependent ...,5,4,0.8,0.0028,1
GO:1904030,negative regulation of cyclin-dependent ...,5,4,0.8,0.0028,1
GO:0051090,regulation of DNA-binding transcription ...,3,3,0.48,0.004,1
GO:0006071,glycerol metabolic process,30,11,4.77,0.0047,1
GO:0019400,alditol metabolic process,30,11,4.77,0.0047,1
GO:0051348,negative regulation of transferase activ...,12,6,1.91,0.0062,1
GO:0006469,negative regulation of protein kinase ac...,9,5,1.43,0.0073,1
GO:0033673,negative regulation of kinase activity,9,5,1.43,0.0073,1
GO:0071901,negative regulation of protein serine/th...,9,5,1.43,0.0073,1
GO:1902074,response to salt,9,5,1.43,0.0073,1
GO:0002229,defense response to oomycetes,20,8,3.18,0.0084,1
GO:0002239,response to oomycetes,20,8,3.18,0.0084,1
GO:0046901,tetrahydrofolylpolyglutamate biosyntheti...,13,6,2.07,0.01,1
GO:0048507,meristem development,79,21,12.56,0.0103,1
GO:0015074,DNA integration,299,63,47.54,0.0105,1
GO:0001933,negative regulation of protein phosphory...,10,5,1.59,0.0127,1
GO:0009860,pollen tube growth,10,5,1.59,0.0127,1
GO:0036294,cellular response to decreased oxygen le...,10,5,1.59,0.0127,1
GO:0042326,negative regulation of phosphorylation,10,5,1.59,0.0127,1
GO:0071453,cellular response to oxygen levels,10,5,1.59,0.0127,1
GO:0071456,cellular response to hypoxia,10,5,1.59,0.0127,1
GO:0042221,response to chemical,918,171,145.97,0.0131,1
GO:0010117,photoprotection,4,3,0.64,0.0142,1
GO:0002182,cytoplasmic translational elongation,14,6,2.23,0.0152,1
GO:0046900,tetrahydrofolylpolyglutamate metabolic p...,14,6,2.23,0.0152,1
GO:0042744,hydrogen peroxide catabolic process,26,9,4.13,0.0153,1
GO:2000280,regulation of root development,22,8,3.5,0.016,1
GO:0010563,negative regulation of phosphorus metabo...,18,7,2.86,0.0161,1
GO:0045936,negative regulation of phosphate metabol...,18,7,2.86,0.0161,1
GO:0072593,reactive oxygen species metabolic proces...,49,14,7.79,0.0177,1
GO:0016441,posttranscriptional gene silencing,36,11,5.72,0.0206,1
GO:0048589,developmental growth,84,21,13.36,0.0206,1
GO:0006646,phosphatidylethanolamine biosynthetic pr...,23,8,3.66,0.0211,1
GO:0046337,phosphatidylethanolamine metabolic proce...,23,8,3.66,0.0211,1
GO:0010073,meristem maintenance,55,15,8.75,0.022,1
GO:0031425,chloroplast RNA processing,19,7,3.02,0.0221,1
GO:0046903,secretion,95,23,15.11,0.023,1
GO:0009735,response to cytokinin,51,14,8.11,0.025,1
GO:0010014,meristem initiation,2,2,0.32,0.0253,1
GO:0010821,regulation of mitochondrion organization,2,2,0.32,0.0253,1
GO:0019320,hexose catabolic process,2,2,0.32,0.0253,1
GO:0030388,fructose 1,6-bisphosphate metabolic proc...,2,2,0.32,0.0253,1
GO:0032351,negative regulation of hormone metabolic...,2,2,0.32,0.0253,1
GO:0032353,negative regulation of hormone biosynthe...,2,2,0.32,0.0253,1
GO:0040034,regulation of development, heterochronic,2,2,0.32,0.0253,1
GO:0042276,error-prone translesion synthesis,2,2,0.32,0.0253,1
GO:0043434,response to peptide hormone,2,2,0.32,0.0253,1
GO:0043446,cellular alkane metabolic process,2,2,0.32,0.0253,1
GO:0043447,alkane biosynthetic process,2,2,0.32,0.0253,1
GO:0046786,viral replication complex formation and ...,2,2,0.32,0.0253,1
