GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0019310,inositol catabolic process,2,1,0,0.0036,1
GO:0034085,establishment of sister chromatid cohesi...,4,1,0.01,0.0072,1
GO:0034087,establishment of mitotic sister chromati...,4,1,0.01,0.0072,1
GO:0043388,positive regulation of DNA binding,4,1,0.01,0.0072,1
GO:0061780,mitotic cohesin loading,4,1,0.01,0.0072,1
GO:0071168,protein localization to chromatin,4,1,0.01,0.0072,1
GO:0071921,cohesin loading,4,1,0.01,0.0072,1
GO:0019853,L-ascorbic acid biosynthetic process,5,1,0.01,0.0089,1
GO:0034502,protein localization to chromosome,5,1,0.01,0.0089,1
GO:0051099,positive regulation of binding,5,1,0.01,0.0089,1
GO:0051101,regulation of DNA binding,5,1,0.01,0.0089,1
GO:0006020,inositol metabolic process,6,1,0.01,0.0107,1
GO:0051098,regulation of binding,6,1,0.01,0.0107,1
GO:0019852,L-ascorbic acid metabolic process,9,1,0.02,0.016,1
GO:1901336,lactone biosynthetic process,9,1,0.02,0.016,1
GO:0009834,plant-type secondary cell wall biogenesi...,13,1,0.02,0.0231,1
GO:0046364,monosaccharide biosynthetic process,13,1,0.02,0.0231,1
GO:1901334,lactone metabolic process,13,1,0.02,0.0231,1
GO:0045492,xylan biosynthetic process,14,1,0.03,0.0248,1
GO:0006438,valyl-tRNA aminoacylation,15,1,0.03,0.0266,1
GO:0007064,mitotic sister chromatid cohesion,15,1,0.03,0.0266,1
GO:1902358,sulfate transmembrane transport,15,1,0.03,0.0266,1
GO:0008272,sulfate transport,16,1,0.03,0.0283,1
GO:0070592,cell wall polysaccharide biosynthetic pr...,20,1,0.04,0.0353,1
GO:0005996,monosaccharide metabolic process,165,2,0.3,0.0353,1
GO:0044038,cell wall macromolecule biosynthetic pro...,22,1,0.04,0.0387,1
GO:0070589,cellular component macromolecule biosynt...,22,1,0.04,0.0387,1
GO:0072348,sulfur compound transport,22,1,0.04,0.0387,1
GO:0007062,sister chromatid cohesion,23,1,0.04,0.0405,1
GO:0106074,aminoacyl-tRNA metabolism involved in tr...,24,1,0.04,0.0422,1
GO:0006450,regulation of translational fidelity,26,1,0.05,0.0456,1
GO:0045491,xylan metabolic process,26,1,0.05,0.0456,1
GO:0009832,plant-type cell wall biogenesis,32,1,0.06,0.0558,1
GO:0010410,hemicellulose metabolic process,32,1,0.06,0.0558,1
GO:0098661,inorganic anion transmembrane transport,35,1,0.06,0.0609,1
GO:0010383,cell wall polysaccharide metabolic proce...,36,1,0.06,0.0626,1
GO:0000070,mitotic sister chromatid segregation,46,1,0.08,0.0793,1
GO:0042546,cell wall biogenesis,48,1,0.09,0.0826,1
GO:0046174,polyol catabolic process,49,1,0.09,0.0843,1
GO:0044036,cell wall macromolecule metabolic proces...,50,1,0.09,0.0859,1
GO:0046164,alcohol catabolic process,53,1,0.1,0.0908,1
GO:0034968,histone lysine methylation,54,1,0.1,0.0925,1
GO:1901616,organic hydroxy compound catabolic proce...,55,1,0.1,0.0941,1
GO:0016051,carbohydrate biosynthetic process,290,2,0.52,0.0952,1
GO:0006004,fucose metabolic process,56,1,0.1,0.0957,1
GO:0044275,cellular carbohydrate catabolic process,56,1,0.1,0.0957,1
GO:0042364,water-soluble vitamin biosynthetic proce...,57,1,0.1,0.0973,1
GO:0140014,mitotic nuclear division,58,1,0.1,0.099,1
GO:0000819,sister chromatid segregation,61,1,0.11,0.1038,1
GO:0006767,water-soluble vitamin metabolic process,62,1,0.11,0.1054,1
