GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0048522,positive regulation of cellular process,355,25,11.27,0.00019,0.9295
GO:0045935,positive regulation of nucleobase-contai...,168,14,5.33,0.00097,1
GO:0031325,positive regulation of cellular metaboli...,249,18,7.91,0.00107,1
GO:0051254,positive regulation of RNA metabolic pro...,161,13,5.11,0.00193,1
GO:0009893,positive regulation of metabolic process,266,18,8.45,0.00222,1
GO:0010604,positive regulation of macromolecule met...,248,17,7.87,0.00254,1
GO:0045860,positive regulation of protein kinase ac...,19,4,0.6,0.00267,1
GO:0048518,positive regulation of biological proces...,451,26,14.32,0.0027,1
GO:0031328,positive regulation of cellular biosynth...,150,12,4.76,0.00306,1
GO:0071902,positive regulation of protein serine/th...,10,3,0.32,0.00324,1
GO:0009891,positive regulation of biosynthetic proc...,152,12,4.83,0.00341,1
GO:0001934,positive regulation of protein phosphory...,21,4,0.67,0.00392,1
GO:0051173,positive regulation of nitrogen compound...,240,16,7.62,0.00439,1
GO:0000266,mitochondrial fission,4,2,0.13,0.00579,1
GO:1905499,trichome papilla formation,4,2,0.13,0.00579,1
GO:0033674,positive regulation of kinase activity,24,4,0.76,0.00645,1
GO:0010557,positive regulation of macromolecule bio...,145,11,4.6,0.00665,1
GO:0045893,positive regulation of transcription, DN...,129,10,4.1,0.00815,1
GO:1902680,positive regulation of RNA biosynthetic ...,129,10,4.1,0.00815,1
GO:1903508,positive regulation of nucleic acid-temp...,129,10,4.1,0.00815,1
GO:0000289,nuclear-transcribed mRNA poly(A) tail sh...,5,2,0.16,0.00944,1
GO:0019249,lactate biosynthetic process,5,2,0.16,0.00944,1
GO:0010562,positive regulation of phosphorus metabo...,27,4,0.86,0.00989,1
GO:0042327,positive regulation of phosphorylation,27,4,0.86,0.00989,1
GO:0045937,positive regulation of phosphate metabol...,27,4,0.86,0.00989,1
GO:0030244,cellulose biosynthetic process,79,7,2.51,0.01271,1
GO:0010091,trichome branching,6,2,0.19,0.01387,1
GO:0030031,cell projection assembly,6,2,0.19,0.01387,1
GO:0045737,positive regulation of cyclin-dependent ...,6,2,0.19,0.01387,1
GO:1904031,positive regulation of cyclin-dependent ...,6,2,0.19,0.01387,1
GO:0006955,immune response,81,7,2.57,0.01445,1
GO:0002831,regulation of response to biotic stimulu...,63,6,2,0.01472,1
GO:0070940,dephosphorylation of RNA polymerase II C...,17,3,0.54,0.01554,1
GO:1900150,regulation of defense response to fungus,17,3,0.54,0.01554,1
GO:0050776,regulation of immune response,31,4,0.98,0.01605,1
GO:0044089,positive regulation of cellular componen...,48,5,1.52,0.01768,1
GO:0002682,regulation of immune system process,32,4,1.02,0.0179,1
GO:0031347,regulation of defense response,85,7,2.7,0.01842,1
GO:0051276,chromosome organization,683,32,21.68,0.01899,1
GO:0006313,transposition, DNA-mediated,49,5,1.56,0.01919,1
GO:1903311,regulation of mRNA metabolic process,49,5,1.56,0.01919,1
GO:0072665,protein localization to vacuole,50,5,1.59,0.02078,1
GO:0072666,establishment of protein localization to...,50,5,1.59,0.02078,1
GO:0006898,receptor-mediated endocytosis,19,3,0.6,0.02114,1
GO:0072583,clathrin-dependent endocytosis,19,3,0.6,0.02114,1
GO:0010628,positive regulation of gene expression,152,10,4.83,0.02345,1
GO:0051274,beta-glucan biosynthetic process,110,8,3.49,0.02401,1
GO:0030243,cellulose metabolic process,91,7,2.89,0.02573,1
GO:0071103,DNA conformation change,246,14,7.81,0.02603,1
GO:0006996,organelle organization,1384,57,43.94,0.02676,1
