GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:1902600,proton transmembrane transport,121,4,0.53,0.0021,1
GO:0006644,phospholipid metabolic process,316,6,1.4,0.0028,1
GO:0044255,cellular lipid metabolic process,808,10,3.57,0.003,1
GO:0006650,glycerophospholipid metabolic process,236,5,1.04,0.004,1
GO:0030258,lipid modification,162,4,0.72,0.0058,1
GO:0019637,organophosphate metabolic process,765,9,3.38,0.0068,1
GO:0046486,glycerolipid metabolic process,268,5,1.18,0.0068,1
GO:0006629,lipid metabolic process,1054,11,4.66,0.0068,1
GO:0090407,organophosphate biosynthetic process,512,7,2.26,0.0076,1
GO:0046488,phosphatidylinositol metabolic process,178,4,0.79,0.0081,1
GO:0002521,leukocyte differentiation,2,1,0.01,0.0088,1
GO:0002573,myeloid leukocyte differentiation,2,1,0.01,0.0088,1
GO:0030099,myeloid cell differentiation,2,1,0.01,0.0088,1
GO:0030224,monocyte differentiation,2,1,0.01,0.0088,1
GO:0035493,SNARE complex assembly,2,1,0.01,0.0088,1
GO:1903131,mononuclear cell differentiation,2,1,0.01,0.0088,1
GO:0098662,inorganic cation transmembrane transport,289,5,1.28,0.0092,1
GO:0015672,monovalent inorganic cation transport,187,4,0.83,0.0096,1
GO:0046474,glycerophospholipid biosynthetic process,199,4,0.88,0.0118,1
GO:0006065,UDP-glucuronate biosynthetic process,3,1,0.01,0.0132,1
GO:0030097,hemopoiesis,3,1,0.01,0.0132,1
GO:0046398,UDP-glucuronate metabolic process,3,1,0.01,0.0132,1
GO:0048534,hematopoietic or lymphoid organ developm...,3,1,0.01,0.0132,1
GO:0098660,inorganic ion transmembrane transport,324,5,1.43,0.0145,1
GO:0098655,cation transmembrane transport,340,5,1.5,0.0175,1
GO:0002520,immune system development,4,1,0.02,0.0176,1
GO:0048259,regulation of receptor-mediated endocyto...,4,1,0.02,0.0176,1
GO:0098659,inorganic cation import across plasma me...,4,1,0.02,0.0176,1
GO:0098719,sodium ion import across plasma membrane,4,1,0.02,0.0176,1
GO:0099587,inorganic ion import across plasma membr...,4,1,0.02,0.0176,1
GO:2000369,regulation of clathrin-dependent endocyt...,4,1,0.02,0.0176,1
GO:0046856,phosphatidylinositol dephosphorylation,47,2,0.21,0.0184,1
GO:0045017,glycerolipid biosynthetic process,228,4,1.01,0.0185,1
GO:0046839,phospholipid dephosphorylation,48,2,0.21,0.0191,1
GO:0016540,protein autoprocessing,5,1,0.02,0.0219,1
GO:0030003,cellular cation homeostasis,52,2,0.23,0.0222,1
GO:0006873,cellular ion homeostasis,56,2,0.25,0.0255,1
GO:0006882,cellular zinc ion homeostasis,6,1,0.03,0.0262,1
GO:0016926,protein desumoylation,6,1,0.03,0.0262,1
GO:0030100,regulation of endocytosis,6,1,0.03,0.0262,1
GO:0006661,phosphatidylinositol biosynthetic proces...,146,3,0.64,0.027,1
GO:0008654,phospholipid biosynthetic process,258,4,1.14,0.0276,1
GO:0008610,lipid biosynthetic process,672,7,2.97,0.0294,1
GO:0006812,cation transport,392,5,1.73,0.03,1
GO:0098739,import across plasma membrane,7,1,0.03,0.0305,1
GO:0052863,1-deoxy-D-xylulose 5-phosphate metabolic...,8,1,0.04,0.0348,1
GO:0052865,1-deoxy-D-xylulose 5-phosphate biosynthe...,8,1,0.04,0.0348,1
GO:0055082,cellular chemical homeostasis,69,2,0.3,0.0374,1
GO:0006906,vesicle fusion,9,1,0.04,0.0391,1
GO:0010196,nonphotochemical quenching,9,1,0.04,0.0391,1
