GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0051259,protein complex oligomerization,17,4,0.19,3.2e-05,0.1565
GO:0051260,protein homooligomerization,9,3,0.1,0.00011,0.2691
GO:0008150,biological_process,16230,204,180.99,0.00063,1
GO:0044085,cellular component biogenesis,769,18,8.58,0.0026,1
GO:0006419,alanyl-tRNA aminoacylation,9,2,0.1,0.00423,1
GO:1990116,ribosome-associated ubiquitin-dependent ...,9,2,0.1,0.00423,1
GO:0072344,rescue of stalled ribosome,11,2,0.12,0.00638,1
GO:0043603,cellular amide metabolic process,605,14,6.75,0.0083,1
GO:0006952,defense response,1938,33,21.61,0.00974,1
GO:0043604,amide biosynthetic process,501,12,5.59,0.01093,1
GO:0006147,guanine catabolic process,1,1,0.01,0.01115,1
GO:0006152,purine nucleoside catabolic process,1,1,0.01,0.01115,1
GO:0009164,nucleoside catabolic process,1,1,0.01,0.01115,1
GO:0009257,10-formyltetrahydrofolate biosynthetic p...,1,1,0.01,0.01115,1
GO:0032197,transposition, RNA-mediated,1,1,0.01,0.01115,1
GO:0033119,negative regulation of RNA splicing,1,1,0.01,0.01115,1
GO:0033388,putrescine biosynthetic process from arg...,1,1,0.01,0.01115,1
GO:0034656,nucleobase-containing small molecule cat...,1,1,0.01,0.01115,1
GO:0045717,negative regulation of fatty acid biosyn...,1,1,0.01,0.01115,1
GO:0046098,guanine metabolic process,1,1,0.01,0.01115,1
GO:0048025,negative regulation of mRNA splicing, vi...,1,1,0.01,0.01115,1
GO:0090239,regulation of histone H4 acetylation,1,1,0.01,0.01115,1
GO:0090241,negative regulation of histone H4 acetyl...,1,1,0.01,0.01115,1
GO:0006518,peptide metabolic process,504,12,5.62,0.01141,1
GO:0019318,hexose metabolic process,125,5,1.39,0.01318,1
GO:0022607,cellular component assembly,516,12,5.75,0.01353,1
GO:0042254,ribosome biogenesis,228,7,2.54,0.01434,1
GO:0009629,response to gravity,18,2,0.2,0.01685,1
GO:0009630,gravitropism,18,2,0.2,0.01685,1
GO:0010467,gene expression,2170,35,24.2,0.01693,1
GO:0010035,response to inorganic substance,134,5,1.49,0.01732,1
GO:0043933,protein-containing complex subunit organ...,363,9,4.05,0.02118,1
GO:0006412,translation,424,10,4.73,0.02121,1
GO:0006145,purine nucleobase catabolic process,2,1,0.02,0.02218,1
GO:0006231,dTMP biosynthetic process,2,1,0.02,0.02218,1
GO:0009176,pyrimidine deoxyribonucleoside monophosp...,2,1,0.02,0.02218,1
GO:0009177,pyrimidine deoxyribonucleoside monophosp...,2,1,0.02,0.02218,1
GO:0009256,10-formyltetrahydrofolate metabolic proc...,2,1,0.02,0.02218,1
GO:0042304,regulation of fatty acid biosynthetic pr...,2,1,0.02,0.02218,1
GO:0042372,phylloquinone biosynthetic process,2,1,0.02,0.02218,1
GO:0042374,phylloquinone metabolic process,2,1,0.02,0.02218,1
GO:0046073,dTMP metabolic process,2,1,0.02,0.02218,1
GO:0046113,nucleobase catabolic process,2,1,0.02,0.02218,1
GO:0050686,negative regulation of mRNA processing,2,1,0.02,0.02218,1
GO:0051574,positive regulation of histone H3-K9 met...,2,1,0.02,0.02218,1
GO:0140053,mitochondrial gene expression,22,2,0.25,0.02471,1
GO:0042274,ribosomal small subunit biogenesis,23,2,0.26,0.02686,1
GO:0065003,protein-containing complex assembly,319,8,3.56,0.02726,1
GO:0009414,response to water deprivation,59,3,0.66,0.02819,1
GO:0043043,peptide biosynthetic process,447,10,4.98,0.02909,1
