GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006651,diacylglycerol biosynthetic process,1,1,0,0.0033,1
GO:0046339,diacylglycerol metabolic process,1,1,0,0.0033,1
GO:0007219,Notch signaling pathway,3,1,0.01,0.0098,1
GO:0051172,negative regulation of nitrogen compound...,261,4,0.86,0.0107,1
GO:0031324,negative regulation of cellular metaboli...,268,4,0.88,0.0117,1
GO:1905183,negative regulation of protein serine/th...,4,1,0.01,0.0131,1
GO:0006333,chromatin assembly or disassembly,64,2,0.21,0.0188,1
GO:0031497,chromatin assembly,64,2,0.21,0.0188,1
GO:0010923,negative regulation of phosphatase activ...,6,1,0.02,0.0195,1
GO:0032515,negative regulation of phosphoprotein ph...,6,1,0.02,0.0195,1
GO:0006338,chromatin remodeling,178,3,0.58,0.0208,1
GO:0010558,negative regulation of macromolecule bio...,191,3,0.63,0.025,1
GO:2000113,negative regulation of cellular macromol...,191,3,0.63,0.025,1
GO:0035305,negative regulation of dephosphorylation,8,1,0.03,0.0259,1
GO:0035308,negative regulation of protein dephospho...,8,1,0.03,0.0259,1
GO:0052863,1-deoxy-D-xylulose 5-phosphate metabolic...,8,1,0.03,0.0259,1
GO:0052865,1-deoxy-D-xylulose 5-phosphate biosynthe...,8,1,0.03,0.0259,1
GO:0009890,negative regulation of biosynthetic proc...,195,3,0.64,0.0263,1
GO:0031327,negative regulation of cellular biosynth...,195,3,0.64,0.0263,1
GO:0006323,DNA packaging,81,2,0.27,0.0291,1
GO:0045036,protein targeting to chloroplast,11,1,0.04,0.0355,1
GO:0072596,establishment of protein localization to...,11,1,0.04,0.0355,1
GO:0048523,negative regulation of cellular process,386,4,1.27,0.0381,1
GO:0072598,protein localization to chloroplast,13,1,0.04,0.0418,1
GO:0071103,DNA conformation change,246,3,0.81,0.0472,1
GO:0010921,regulation of phosphatase activity,15,1,0.05,0.0481,1
GO:0043666,regulation of phosphoprotein phosphatase...,15,1,0.05,0.0481,1
GO:0032269,negative regulation of cellular protein ...,111,2,0.36,0.0515,1
GO:0051248,negative regulation of protein metabolic...,112,2,0.37,0.0524,1
GO:0035304,regulation of protein dephosphorylation,17,1,0.06,0.0543,1
GO:0010563,negative regulation of phosphorus metabo...,18,1,0.06,0.0574,1
GO:0045936,negative regulation of phosphate metabol...,18,1,0.06,0.0574,1
GO:0010605,negative regulation of macromolecule met...,445,4,1.46,0.0585,1
GO:0035303,regulation of dephosphorylation,19,1,0.06,0.0605,1
GO:0009892,negative regulation of metabolic process,456,4,1.5,0.0629,1
GO:0048868,pollen tube development,21,1,0.07,0.0667,1
GO:0045892,negative regulation of transcription, DN...,131,2,0.43,0.069,1
GO:1902679,negative regulation of RNA biosynthetic ...,131,2,0.43,0.069,1
GO:1903507,negative regulation of nucleic acid-temp...,131,2,0.43,0.069,1
GO:0000290,deadenylation-dependent decapping of nuc...,22,1,0.07,0.0698,1
GO:0046460,neutral lipid biosynthetic process,24,1,0.08,0.0759,1
GO:0046463,acylglycerol biosynthetic process,24,1,0.08,0.0759,1
GO:0051253,negative regulation of RNA metabolic pro...,139,2,0.46,0.0764,1
GO:0005986,sucrose biosynthetic process,25,1,0.08,0.0789,1
GO:0006334,nucleosome assembly,25,1,0.08,0.0789,1
GO:0006638,neutral lipid metabolic process,26,1,0.09,0.0819,1
GO:0006639,acylglycerol metabolic process,26,1,0.09,0.0819,1
GO:0031048,heterochromatin assembly by small RNA,26,1,0.09,0.0819,1
GO:0009845,seed germination,27,1,0.09,0.0849,1
GO:0031400,negative regulation of protein modificat...,27,1,0.09,0.0849,1
