GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009819,drought recovery,1,1,0,0.0018,1
GO:0035970,peptidyl-threonine dephosphorylation,3,1,0.01,0.0055,1
GO:0045926,negative regulation of growth,5,1,0.01,0.0091,1
GO:0006646,phosphatidylethanolamine biosynthetic pr...,9,1,0.02,0.0164,1
GO:0046337,phosphatidylethanolamine metabolic proce...,9,1,0.02,0.0164,1
GO:0006535,cysteine biosynthetic process from serin...,10,1,0.02,0.0182,1
GO:0019344,cysteine biosynthetic process,12,1,0.02,0.0218,1
GO:0006534,cysteine metabolic process,15,1,0.03,0.0271,1
GO:0006563,L-serine metabolic process,16,1,0.03,0.0289,1
GO:0009742,brassinosteroid mediated signaling pathw...,20,1,0.04,0.036,1
GO:0043401,steroid hormone mediated signaling pathw...,20,1,0.04,0.036,1
GO:0048545,response to steroid hormone,20,1,0.04,0.036,1
GO:0071367,cellular response to brassinosteroid sti...,20,1,0.04,0.036,1
GO:0071383,cellular response to steroid hormone sti...,20,1,0.04,0.036,1
GO:0000097,sulfur amino acid biosynthetic process,23,1,0.04,0.0413,1
GO:0009070,serine family amino acid biosynthetic pr...,23,1,0.04,0.0413,1
GO:0009741,response to brassinosteroid,25,1,0.05,0.0448,1
GO:0000096,sulfur amino acid metabolic process,28,1,0.05,0.0501,1
GO:0007264,small GTPase mediated signal transductio...,28,1,0.05,0.0501,1
GO:0009069,serine family amino acid metabolic proce...,30,1,0.05,0.0536,1
GO:0009414,response to water deprivation,32,1,0.06,0.057,1
GO:0009415,response to water,34,1,0.06,0.0605,1
GO:0071407,cellular response to organic cyclic comp...,38,1,0.07,0.0674,1
GO:1901700,response to oxygen-containing compound,250,2,0.46,0.0759,1
GO:0040008,regulation of growth,46,1,0.08,0.081,1
GO:0009755,hormone-mediated signaling pathway,260,2,0.48,0.0812,1
GO:0032870,cellular response to hormone stimulus,272,2,0.5,0.0877,1
GO:0014070,response to organic cyclic compound,50,1,0.09,0.0877,1
GO:0071495,cellular response to endogenous stimulus,278,2,0.51,0.091,1
GO:0071310,cellular response to organic substance,290,2,0.53,0.0978,1
GO:0007165,signal transduction,620,3,1.14,0.1018,1
GO:0023052,signaling,622,3,1.14,0.1025,1
GO:0042221,response to chemical,671,3,1.23,0.1216,1
GO:0044272,sulfur compound biosynthetic process,76,1,0.14,0.1304,1
GO:0007154,cell communication,695,3,1.27,0.1314,1
GO:0009725,response to hormone,347,2,0.64,0.1317,1
GO:0009719,response to endogenous stimulus,353,2,0.65,0.1355,1
GO:0010035,response to inorganic substance,83,1,0.15,0.1416,1
GO:0040007,growth,84,1,0.15,0.1432,1
GO:0006470,protein dephosphorylation,85,1,0.16,0.1447,1
GO:0010033,response to organic substance,400,2,0.73,0.1654,1
GO:0071396,cellular response to lipid,104,1,0.19,0.1742,1
GO:1901607,alpha-amino acid biosynthetic process,108,1,0.2,0.1803,1
GO:0070887,cellular response to chemical stimulus,423,2,0.77,0.1805,1
GO:0009734,auxin-activated signaling pathway,112,1,0.21,0.1864,1
GO:0071365,cellular response to auxin stimulus,113,1,0.21,0.1879,1
GO:0046474,glycerophospholipid biosynthetic process,123,1,0.23,0.2028,1
GO:0008652,cellular amino acid biosynthetic process,125,1,0.23,0.2057,1
GO:0009733,response to auxin,133,1,0.24,0.2174,1
GO:0045017,glycerolipid biosynthetic process,139,1,0.25,0.2261,1
