GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0040029,regulation of gene expression, epigeneti...,59,1,0.01,0.0098,1
GO:0006325,chromatin organization,264,1,0.04,0.0435,1
GO:0051276,chromosome organization,453,1,0.08,0.074,1
GO:0010468,regulation of gene expression,499,1,0.08,0.0814,1
GO:0060255,regulation of macromolecule metabolic pr...,639,1,0.11,0.1036,1
GO:0019222,regulation of metabolic process,695,1,0.12,0.1124,1
GO:0006996,organelle organization,883,1,0.15,0.1416,1
GO:0016043,cellular component organization,1275,1,0.21,0.201,1
GO:0071840,cellular component organization or bioge...,1436,1,0.24,0.2248,1
GO:0010467,gene expression,1459,1,0.24,0.2282,1
GO:0050789,regulation of biological process,1512,1,0.25,0.2359,1
GO:0065007,biological regulation,1860,1,0.31,0.2857,1
GO:0043170,macromolecule metabolic process,5686,1,0.95,0.7226,1
GO:0071704,organic substance metabolic process,7289,1,1.21,0.8454,1
GO:0008152,metabolic process,7686,1,1.28,0.8703,1
GO:0009987,cellular process,9324,1,1.55,0.9499,1
GO:0008150,biological_process,11832,1,1.97,0.9998,1
GO:0000002,mitochondrial genome maintenance,3,0,0,1,1
GO:0000003,reproduction,330,0,0.05,1,1
GO:0000012,single strand break repair,4,0,0,1,1
GO:0000018,regulation of DNA recombination,9,0,0,1,1
GO:0000027,ribosomal large subunit assembly,5,0,0,1,1
GO:0000028,ribosomal small subunit assembly,4,0,0,1,1
GO:0000041,transition metal ion transport,28,0,0,1,1
GO:0000045,autophagosome assembly,8,0,0,1,1
GO:0000050,urea cycle,2,0,0,1,1
GO:0000054,ribosomal subunit export from nucleus,4,0,0,1,1
GO:0000055,ribosomal large subunit export from nucl...,2,0,0,1,1
GO:0000056,ribosomal small subunit export from nucl...,2,0,0,1,1
GO:0000070,mitotic sister chromatid segregation,34,0,0.01,1,1
GO:0000075,cell cycle checkpoint,21,0,0,1,1
GO:0000076,DNA replication checkpoint,5,0,0,1,1
GO:0000077,DNA damage checkpoint,10,0,0,1,1
GO:0000079,regulation of cyclin-dependent protein s...,17,0,0,1,1
GO:0000082,G1/S transition of mitotic cell cycle,6,0,0,1,1
GO:0000083,regulation of transcription involved in ...,1,0,0,1,1
GO:0000086,G2/M transition of mitotic cell cycle,7,0,0,1,1
GO:0000096,sulfur amino acid metabolic process,28,0,0,1,1
GO:0000097,sulfur amino acid biosynthetic process,23,0,0,1,1
GO:0000098,sulfur amino acid catabolic process,1,0,0,1,1
GO:0000103,sulfate assimilation,9,0,0,1,1
GO:0000105,histidine biosynthetic process,5,0,0,1,1
GO:0000122,negative regulation of transcription by ...,11,0,0,1,1
GO:0000154,rRNA modification,20,0,0,1,1
GO:0000160,phosphorelay signal transduction system,65,0,0.01,1,1
GO:0000162,tryptophan biosynthetic process,12,0,0,1,1
GO:0000165,MAPK cascade,6,0,0,1,1
GO:0000184,nuclear-transcribed mRNA catabolic proce...,21,0,0,1,1
GO:0000209,protein polyubiquitination,28,0,0,1,1
GO:0000212,meiotic spindle organization,5,0,0,1,1
