GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0051276,chromosome organization,453,2,0.15,0.0081,1
GO:0006475,internal protein amino acid acetylation,37,1,0.01,0.0123,1
GO:0016573,histone acetylation,37,1,0.01,0.0123,1
GO:0018393,internal peptidyl-lysine acetylation,37,1,0.01,0.0123,1
GO:0018394,peptidyl-lysine acetylation,37,1,0.01,0.0123,1
GO:0006473,protein acetylation,46,1,0.02,0.0152,1
GO:0043543,protein acylation,53,1,0.02,0.0175,1
GO:0000723,telomere maintenance,55,1,0.02,0.0182,1
GO:0032200,telomere organization,56,1,0.02,0.0185,1
GO:0060249,anatomical structure homeostasis,58,1,0.02,0.0192,1
GO:0006996,organelle organization,883,2,0.29,0.0293,1
GO:0032392,DNA geometric change,90,1,0.03,0.0296,1
GO:0032508,DNA duplex unwinding,90,1,0.03,0.0296,1
GO:0018205,peptidyl-lysine modification,100,1,0.03,0.0329,1
GO:0016570,histone modification,125,1,0.04,0.041,1
GO:0016569,covalent chromatin modification,145,1,0.05,0.0474,1
GO:0042592,homeostatic process,163,1,0.05,0.0532,1
GO:0071103,DNA conformation change,167,1,0.06,0.0545,1
GO:0016043,cellular component organization,1275,2,0.42,0.0584,1
GO:0006310,DNA recombination,186,1,0.06,0.0605,1
GO:0071840,cellular component organization or bioge...,1436,2,0.48,0.0727,1
GO:0018193,peptidyl-amino acid modification,251,1,0.08,0.081,1
GO:0006325,chromatin organization,264,1,0.09,0.0851,1
GO:0006281,DNA repair,343,1,0.11,0.1094,1
GO:0006974,cellular response to DNA damage stimulus,367,1,0.12,0.1167,1
GO:0065008,regulation of biological quality,391,1,0.13,0.124,1
GO:0033554,cellular response to stress,491,1,0.16,0.1538,1
GO:0006259,DNA metabolic process,1024,1,0.34,0.2998,1
GO:0051716,cellular response to stimulus,1174,1,0.39,0.3373,1
GO:0065007,biological regulation,1860,1,0.62,0.4898,1
GO:0044260,cellular macromolecule metabolic process,4575,2,1.52,0.4915,1
GO:0006950,response to stress,1961,1,0.65,0.5098,1
GO:0006464,cellular protein modification process,2376,1,0.79,0.5859,1
GO:0036211,protein modification process,2386,1,0.79,0.5876,1
GO:0090304,nucleic acid metabolic process,2465,1,0.82,0.601,1
GO:0043412,macromolecule modification,2670,1,0.89,0.6342,1
GO:0043170,macromolecule metabolic process,5686,2,1.89,0.6465,1
GO:0006139,nucleobase-containing compound metabolic...,2776,1,0.92,0.6505,1
GO:0044267,cellular protein metabolic process,2782,1,0.93,0.6514,1
GO:0050896,response to stimulus,2822,1,0.94,0.6574,1
GO:0046483,heterocycle metabolic process,2937,1,0.98,0.6742,1
GO:0006725,cellular aromatic compound metabolic pro...,3019,1,1.01,0.6859,1
GO:0006807,nitrogen compound metabolic process,6059,2,2.02,0.6941,1
GO:1901360,organic cyclic compound metabolic proces...,3088,1,1.03,0.6954,1
GO:0019538,protein metabolic process,3134,1,1.04,0.7016,1
GO:0034641,cellular nitrogen compound metabolic pro...,3139,1,1.05,0.7023,1
GO:1901564,organonitrogen compound metabolic proces...,3808,1,1.27,0.7824,1
GO:0044237,cellular metabolic process,6863,2,2.29,0.7862,1
GO:0044238,primary metabolic process,6869,2,2.29,0.7868,1
GO:0071704,organic substance metabolic process,7289,2,2.43,0.8285,1
