GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0045229,external encapsulating structure organiz...,151,28,13.01,8.1e-05,0.2112
GO:0045490,pectin catabolic process,15,7,1.29,0.00012,0.2112
GO:0071555,cell wall organization,140,26,12.06,0.00014,0.2112
GO:0010393,galacturonan metabolic process,44,12,3.79,0.00025,0.2263
GO:0045488,pectin metabolic process,44,12,3.79,0.00025,0.2263
GO:0046710,GDP metabolic process,3,3,0.26,0.00064,0.4828
GO:0071554,cell wall organization or biogenesis,207,32,17.83,0.00082,0.5129
GO:1901068,guanosine-containing compound metabolic ...,20,7,1.72,0.00098,0.5129
GO:0042545,cell wall modification,15,6,1.29,0.00102,0.5129
GO:0008150,biological_process,11832,1030,1019.41,0.00123,0.5129
GO:0009119,ribonucleoside metabolic process,21,7,1.81,0.00136,0.5129
GO:0046128,purine ribonucleoside metabolic process,21,7,1.81,0.00136,0.5129
GO:0042278,purine nucleoside metabolic process,22,7,1.9,0.00185,0.6441
GO:0048444,floral organ morphogenesis,4,3,0.34,0.00239,0.7211
GO:0048449,floral organ formation,4,3,0.34,0.00239,0.7211
GO:1901657,glycosyl compound metabolic process,30,8,2.58,0.0031,0.8769
GO:0009987,cellular process,9324,838,803.32,0.00341,0.9079
GO:0045017,glycerolipid biosynthetic process,139,22,11.98,0.00378,0.9414
GO:0046474,glycerophospholipid biosynthetic process,123,20,10.6,0.00411,0.9414
GO:0009116,nucleoside metabolic process,25,7,2.15,0.00416,0.9414
GO:0006721,terpenoid metabolic process,91,16,7.84,0.00449,0.9677
GO:0016043,cellular component organization,1275,135,109.85,0.0055,1
GO:0015969,guanosine tetraphosphate metabolic proce...,5,3,0.43,0.00558,1
GO:0034035,purine ribonucleoside bisphosphate metab...,5,3,0.43,0.00558,1
GO:0008610,lipid biosynthetic process,438,53,37.74,0.00701,1
GO:0006449,regulation of translational termination,2,2,0.17,0.00742,1
GO:0009772,photosynthetic electron transport in pho...,2,2,0.17,0.00742,1
GO:0033389,putrescine biosynthetic process from arg...,2,2,0.17,0.00742,1
GO:0051131,chaperone-mediated protein complex assem...,2,2,0.17,0.00742,1
GO:0070407,oxidation-dependent protein catabolic pr...,2,2,0.17,0.00742,1
GO:0006650,glycerophospholipid metabolic process,151,22,13.01,0.0101,1
GO:0046037,GMP metabolic process,6,3,0.52,0.01046,1
GO:0046486,glycerolipid metabolic process,170,24,14.65,0.01088,1
GO:0015865,purine nucleotide transport,11,4,0.95,0.01104,1
GO:0015866,ADP transport,11,4,0.95,0.01104,1
GO:0015868,purine ribonucleotide transport,11,4,0.95,0.01104,1
GO:0051503,adenine nucleotide transport,11,4,0.95,0.01104,1
GO:0048437,floral organ development,23,6,1.98,0.01134,1
GO:0006661,phosphatidylinositol biosynthetic proces...,92,15,7.93,0.01168,1
GO:0016114,terpenoid biosynthetic process,84,14,7.24,0.01209,1
GO:0008654,phospholipid biosynthetic process,156,22,13.44,0.01451,1
GO:0009734,auxin-activated signaling pathway,112,17,9.65,0.01511,1
GO:0017144,drug metabolic process,231,30,19.9,0.01516,1
GO:0071840,cellular component organization or bioge...,1436,146,123.72,0.01592,1
GO:0009064,glutamine family amino acid metabolic pr...,39,8,3.36,0.01637,1
GO:0044255,cellular lipid metabolic process,509,58,43.85,0.0164,1
GO:0071365,cellular response to auxin stimulus,113,17,9.74,0.01641,1
GO:0071705,nitrogen compound transport,626,69,53.93,0.01902,1
GO:0006720,isoprenoid metabolic process,124,18,10.68,0.01942,1
GO:0072657,protein localization to membrane,48,9,4.14,0.01982,1
