GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006144,purine nucleobase metabolic process,10,5,0.51,6.8e-05,0.181
GO:0071897,DNA biosynthetic process,278,30,14.14,8e-05,0.181
GO:0006278,RNA-dependent DNA biosynthetic process,208,24,10.58,0.00015,0.2263
GO:0006259,DNA metabolic process,1024,77,52.08,0.00029,0.3281
GO:0090304,nucleic acid metabolic process,2465,159,125.37,0.00045,0.4073
GO:0006139,nucleobase-containing compound metabolic...,2776,174,141.19,0.00091,0.5522
GO:0006725,cellular aromatic compound metabolic pro...,3019,187,153.55,0.00098,0.5522
GO:0046483,heterocycle metabolic process,2937,182,149.38,0.00116,0.5522
GO:0034654,nucleobase-containing compound biosynthe...,1024,74,52.08,0.00117,0.5522
GO:1901360,organic cyclic compound metabolic proces...,3088,190,157.06,0.00122,0.5522
GO:0009561,megagametogenesis,12,4,0.61,0.00236,0.9278
GO:0018130,heterocycle biosynthetic process,1155,80,58.75,0.00246,0.9278
GO:0019438,aromatic compound biosynthetic process,1168,80,59.41,0.00332,1
GO:0009553,embryo sac development,23,5,1.17,0.00525,1
GO:1901362,organic cyclic compound biosynthetic pro...,1246,83,63.37,0.00582,1
GO:0034641,cellular nitrogen compound metabolic pro...,3139,187,159.65,0.00614,1
GO:0015689,molybdate ion transport,3,2,0.15,0.00749,1
GO:0019628,urate catabolic process,3,2,0.15,0.00749,1
GO:0046415,urate metabolic process,3,2,0.15,0.00749,1
GO:0072523,purine-containing compound catabolic pro...,9,3,0.46,0.00873,1
GO:0006623,protein targeting to vacuole,17,4,0.86,0.00928,1
GO:0044271,cellular nitrogen compound biosynthetic ...,1423,91,72.38,0.01157,1
GO:0009112,nucleobase metabolic process,29,5,1.47,0.01441,1
GO:0046839,phospholipid dephosphorylation,29,5,1.47,0.01441,1
GO:0046856,phosphatidylinositol dephosphorylation,29,5,1.47,0.01441,1
GO:0120009,intermembrane lipid transfer,11,3,0.56,0.0159,1
GO:0009127,purine nucleoside monophosphate biosynth...,31,5,1.58,0.01897,1
GO:0009168,purine ribonucleoside monophosphate bios...,31,5,1.58,0.01897,1
GO:0140013,meiotic nuclear division,31,5,1.58,0.01897,1
GO:0042147,retrograde transport, endosome to Golgi,12,3,0.61,0.02041,1
GO:0048229,gametophyte development,55,7,2.8,0.02073,1
GO:0034645,cellular macromolecule biosynthetic proc...,1462,91,74.36,0.0223,1
GO:0000712,resolution of meiotic recombination inte...,5,2,0.25,0.02331,1
GO:0010053,root epidermal cell differentiation,5,2,0.25,0.02331,1
GO:0010054,trichoblast differentiation,5,2,0.25,0.02331,1
GO:0048469,cell maturation,5,2,0.25,0.02331,1
GO:0048764,trichoblast maturation,5,2,0.25,0.02331,1
GO:0048765,root hair cell differentiation,5,2,0.25,0.02331,1
GO:0051307,meiotic chromosome separation,5,2,0.25,0.02331,1
GO:0070475,rRNA base methylation,5,2,0.25,0.02331,1
GO:0009126,purine nucleoside monophosphate metaboli...,34,5,1.73,0.02745,1
GO:0009167,purine ribonucleoside monophosphate meta...,34,5,1.73,0.02745,1
GO:0007127,meiosis I,24,4,1.22,0.0313,1
GO:0009314,response to radiation,130,12,6.61,0.03293,1
GO:0006188,IMP biosynthetic process,25,4,1.27,0.03581,1
GO:0046040,IMP metabolic process,25,4,1.27,0.03581,1
GO:0016482,cytosolic transport,15,3,0.76,0.03771,1
GO:0009059,macromolecule biosynthetic process,1516,92,77.11,0.03824,1
GO:0006817,phosphate ion transport,16,3,0.81,0.0447,1
GO:0046033,AMP metabolic process,7,2,0.36,0.04574,1
