GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009631,cold acclimation,4,1,0,0.0014,1
GO:0009628,response to abiotic stimulus,281,2,0.09,0.0033,1
GO:0005983,starch catabolic process,11,1,0,0.0037,1
GO:0009608,response to symbiont,11,1,0,0.0037,1
GO:0009610,response to symbiotic fungus,11,1,0,0.0037,1
GO:0009251,glucan catabolic process,26,1,0.01,0.0088,1
GO:0009640,photomorphogenesis,26,1,0.01,0.0088,1
GO:0044247,cellular polysaccharide catabolic proces...,26,1,0.01,0.0088,1
GO:0009409,response to cold,31,1,0.01,0.0104,1
GO:0043207,response to external biotic stimulus,513,2,0.17,0.0106,1
GO:0051707,response to other organism,513,2,0.17,0.0106,1
GO:0044419,interspecies interaction between organis...,523,2,0.18,0.011,1
GO:0005982,starch metabolic process,34,1,0.01,0.0114,1
GO:0009607,response to biotic stimulus,550,2,0.19,0.0122,1
GO:0051028,mRNA transport,37,1,0.01,0.0125,1
GO:0009605,response to external stimulus,591,2,0.2,0.014,1
GO:0050657,nucleic acid transport,46,1,0.02,0.0155,1
GO:0050658,RNA transport,46,1,0.02,0.0155,1
GO:0051236,establishment of RNA localization,46,1,0.02,0.0155,1
GO:0006403,RNA localization,48,1,0.02,0.0161,1
GO:0009639,response to red or far red light,51,1,0.02,0.0171,1
GO:0044275,cellular carbohydrate catabolic process,51,1,0.02,0.0171,1
GO:0009266,response to temperature stimulus,66,1,0.02,0.0221,1
GO:0009620,response to fungus,66,1,0.02,0.0221,1
GO:0000272,polysaccharide catabolic process,75,1,0.03,0.0251,1
GO:0006913,nucleocytoplasmic transport,80,1,0.03,0.0268,1
GO:0051169,nuclear transport,80,1,0.03,0.0268,1
GO:0015931,nucleobase-containing compound transport,95,1,0.03,0.0317,1
GO:0009416,response to light stimulus,125,1,0.04,0.0416,1
GO:0009314,response to radiation,130,1,0.04,0.0432,1
GO:0050896,response to stimulus,2822,3,0.95,0.0445,1
GO:0006073,cellular glucan metabolic process,143,1,0.05,0.0475,1
GO:0044042,glucan metabolic process,143,1,0.05,0.0475,1
GO:0016052,carbohydrate catabolic process,171,1,0.06,0.0566,1
GO:0044264,cellular polysaccharide metabolic proces...,183,1,0.06,0.0605,1
GO:0009791,post-embryonic development,218,1,0.07,0.0717,1
GO:0005976,polysaccharide metabolic process,242,1,0.08,0.0793,1
GO:0044262,cellular carbohydrate metabolic process,341,1,0.12,0.1104,1
GO:0007275,multicellular organism development,352,1,0.12,0.1138,1
GO:0046907,intracellular transport,354,1,0.12,0.1144,1
GO:0009057,macromolecule catabolic process,362,1,0.12,0.1169,1
GO:0051649,establishment of localization in cell,366,1,0.12,0.1181,1
GO:0006950,response to stress,1961,2,0.66,0.1306,1
GO:0048856,anatomical structure development,426,1,0.14,0.1364,1
GO:0015031,protein transport,446,1,0.15,0.1425,1
GO:0045184,establishment of protein localization,455,1,0.15,0.1452,1
GO:0032501,multicellular organismal process,458,1,0.15,0.1461,1
GO:0070727,cellular macromolecule localization,471,1,0.16,0.15,1
GO:0008104,protein localization,473,1,0.16,0.1506,1
GO:0032502,developmental process,475,1,0.16,0.1512,1
