GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006468,protein phosphorylation,1461,102,66.53,4.9e-06,0.0222
GO:0016310,phosphorylation,1624,109,73.95,1.3e-05,0.0287
GO:0051348,negative regulation of transferase activ...,14,6,0.64,1.9e-05,0.0287
GO:0006793,phosphorus metabolic process,2116,132,96.35,5e-05,0.0473
GO:0042325,regulation of phosphorylation,32,8,1.46,7e-05,0.0473
GO:0006796,phosphate-containing compound metabolic ...,2096,130,95.44,7.6e-05,0.0473
GO:0031400,negative regulation of protein modificat...,25,7,1.14,9.2e-05,0.0473
GO:0051444,negative regulation of ubiquitin-protein...,3,3,0.14,9.4e-05,0.0473
GO:1904667,negative regulation of ubiquitin protein...,3,3,0.14,9.4e-05,0.0473
GO:0051338,regulation of transferase activity,43,9,1.96,0.00011,0.0498
GO:0001932,regulation of protein phosphorylation,29,7,1.32,0.00025,0.1029
GO:0006952,defense response,1299,84,59.15,0.00052,0.1961
GO:0019220,regulation of phosphate metabolic proces...,47,8,2.14,0.00115,0.3664
GO:0051174,regulation of phosphorus metabolic proce...,47,8,2.14,0.00115,0.3664
GO:0043549,regulation of kinase activity,28,6,1.27,0.00139,0.3664
GO:0036211,protein modification process,2386,137,108.64,0.00143,0.3664
GO:0001933,negative regulation of protein phosphory...,12,4,0.55,0.00157,0.3664
GO:0042326,negative regulation of phosphorylation,12,4,0.55,0.00157,0.3664
GO:0031397,negative regulation of protein ubiquitin...,6,3,0.27,0.00169,0.3664
GO:1903321,negative regulation of protein modificat...,6,3,0.27,0.00169,0.3664
GO:0006464,cellular protein modification process,2376,136,108.19,0.0017,0.3664
GO:0002520,immune system development,2,2,0.09,0.00207,0.4073
GO:0031399,regulation of protein modification proce...,63,9,2.87,0.00207,0.4073
GO:0043412,macromolecule modification,2670,148,121.58,0.00371,0.6754
GO:0010563,negative regulation of phosphorus metabo...,15,4,0.68,0.00388,0.6754
GO:0045936,negative regulation of phosphate metabol...,15,4,0.68,0.00388,0.6754
GO:0045859,regulation of protein kinase activity,25,5,1.14,0.00479,0.8029
GO:0050896,response to stimulus,2822,154,128.5,0.00556,0.8987
GO:0000079,regulation of cyclin-dependent protein s...,17,4,0.77,0.0063,0.908
GO:1904029,regulation of cyclin-dependent protein k...,17,4,0.77,0.0063,0.908
GO:0045736,negative regulation of cyclin-dependent ...,9,3,0.41,0.00642,0.908
GO:1904030,negative regulation of cyclin-dependent ...,9,3,0.41,0.00642,0.908
GO:0006469,negative regulation of protein kinase ac...,10,3,0.46,0.00886,1
GO:0033673,negative regulation of kinase activity,10,3,0.46,0.00886,1
GO:0071901,negative regulation of protein serine/th...,10,3,0.46,0.00886,1
GO:0044267,cellular protein metabolic process,2782,150,126.68,0.00984,1
GO:0008610,lipid biosynthetic process,438,31,19.94,0.00989,1
GO:0048285,organelle fission,94,10,4.28,0.0103,1
GO:0071900,regulation of protein serine/threonine k...,20,4,0.91,0.01151,1
GO:0019985,translesion synthesis,11,3,0.5,0.01178,1
GO:0042327,positive regulation of phosphorylation,11,3,0.5,0.01178,1
GO:1904666,regulation of ubiquitin protein ligase a...,11,3,0.5,0.01178,1
GO:0032269,negative regulation of cellular protein ...,82,9,3.73,0.01201,1
GO:0019538,protein metabolic process,3134,166,142.7,0.0124,1
GO:0006950,response to stress,1961,109,89.29,0.01291,1
GO:0051248,negative regulation of protein metabolic...,83,9,3.78,0.01295,1
GO:0000731,DNA synthesis involved in DNA repair,12,3,0.55,0.01518,1
GO:0010562,positive regulation of phosphorus metabo...,12,3,0.55,0.01518,1
GO:0045937,positive regulation of phosphate metabol...,12,3,0.55,0.01518,1
GO:0051438,regulation of ubiquitin-protein transfer...,12,3,0.55,0.01518,1
