GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0009414,response to water deprivation,32,2,0.05,0.0011,0.3994
GO:0051716,cellular response to stimulus,1174,7,1.79,0.0011,0.3994
GO:0009415,response to water,34,2,0.05,0.0012,0.3994
GO:0071214,cellular response to abiotic stimulus,38,2,0.06,0.0015,0.3994
GO:0104004,cellular response to environmental stimu...,38,2,0.06,0.0015,0.3994
GO:0000749,response to pheromone triggering conjuga...,1,1,0,0.0015,0.3994
GO:0019236,response to pheromone,1,1,0,0.0015,0.3994
GO:0032368,regulation of lipid transport,1,1,0,0.0015,0.3994
GO:0032370,positive regulation of lipid transport,1,1,0,0.0015,0.3994
GO:0061091,regulation of phospholipid translocation,1,1,0,0.0015,0.3994
GO:0061092,positive regulation of phospholipid tran...,1,1,0,0.0015,0.3994
GO:0071444,cellular response to pheromone,1,1,0,0.0015,0.3994
GO:0072429,response to intra-S DNA damage checkpoin...,1,1,0,0.0015,0.3994
GO:1905952,regulation of lipid localization,1,1,0,0.0015,0.3994
GO:1905954,positive regulation of lipid localizatio...,1,1,0,0.0015,0.3994
GO:2001138,regulation of phospholipid transport,1,1,0,0.0015,0.3994
GO:2001140,positive regulation of phospholipid tran...,1,1,0,0.0015,0.3994
GO:0035556,intracellular signal transduction,174,3,0.26,0.0022,0.438
GO:0000746,conjugation,2,1,0,0.003,0.438
GO:0000747,conjugation with cellular fusion,2,1,0,0.003,0.438
GO:0031136,positive regulation of conjugation,2,1,0,0.003,0.438
GO:0031137,regulation of conjugation with cellular ...,2,1,0,0.003,0.438
GO:0031139,positive regulation of conjugation with ...,2,1,0,0.003,0.438
GO:0034052,positive regulation of plant-type hypers...,2,1,0,0.003,0.438
GO:0043068,positive regulation of programmed cell d...,2,1,0,0.003,0.438
GO:0043902,positive regulation of multi-organism pr...,2,1,0,0.003,0.438
GO:0043903,regulation of interspecies interactions ...,2,1,0,0.003,0.438
GO:0046999,regulation of conjugation,2,1,0,0.003,0.438
GO:0070987,error-free translesion synthesis,2,1,0,0.003,0.438
GO:0140253,cell-cell fusion,2,1,0,0.003,0.438
GO:1903793,positive regulation of anion transport,2,1,0,0.003,0.438
GO:0007154,cell communication,695,5,1.06,0.0031,0.4385
GO:0034051,negative regulation of plant-type hypers...,3,1,0,0.0046,0.5205
GO:0043270,positive regulation of ion transport,3,1,0,0.0046,0.5205
GO:0044764,multi-organism cellular process,3,1,0,0.0046,0.5205
GO:0071216,cellular response to biotic stimulus,3,1,0,0.0046,0.5205
GO:0071472,cellular response to salt stress,3,1,0,0.0046,0.5205
GO:0072396,response to cell cycle checkpoint signal...,3,1,0,0.0046,0.5205
GO:0072402,response to DNA integrity checkpoint sig...,3,1,0,0.0046,0.5205
GO:0072423,response to DNA damage checkpoint signal...,3,1,0,0.0046,0.5205
GO:0010942,positive regulation of cell death,4,1,0.01,0.0061,0.6275
GO:0035725,sodium ion transmembrane transport,4,1,0.01,0.0061,0.6275
GO:0043900,regulation of multi-organism process,4,1,0.01,0.0061,0.6275
GO:0071470,cellular response to osmotic stress,4,1,0.01,0.0061,0.6275
GO:0010035,response to inorganic substance,83,2,0.13,0.0069,0.688
GO:0010363,regulation of plant-type hypersensitive ...,5,1,0.01,0.0076,0.688
GO:0042631,cellular response to water deprivation,5,1,0.01,0.0076,0.688
GO:0043069,negative regulation of programmed cell d...,5,1,0.01,0.0076,0.688
GO:0045332,phospholipid translocation,5,1,0.01,0.0076,0.688
GO:0071462,cellular response to water stimulus,5,1,0.01,0.0076,0.688
