GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0010190,cytochrome b6f complex assembly,6,2,0.03,0.00047,1
GO:0000381,regulation of alternative mRNA splicing,...,1,1,0.01,0.00566,1
GO:0048024,regulation of mRNA splicing, via spliceo...,1,1,0.01,0.00566,1
GO:0000184,nuclear-transcribed mRNA catabolic proce...,21,2,0.12,0.00619,1
GO:0017004,cytochrome complex assembly,23,2,0.13,0.0074,1
GO:0071472,cellular response to salt stress,3,1,0.02,0.01689,1
GO:0010952,positive regulation of peptidase activit...,4,1,0.02,0.02245,1
GO:0071470,cellular response to osmotic stress,4,1,0.02,0.02245,1
GO:0090306,spindle assembly involved in meiosis,4,1,0.02,0.02245,1
GO:0045944,positive regulation of transcription by ...,43,2,0.24,0.02456,1
GO:0000212,meiotic spindle organization,5,1,0.03,0.02799,1
GO:0000380,alternative mRNA splicing, via spliceoso...,5,1,0.03,0.02799,1
GO:0042631,cellular response to water deprivation,5,1,0.03,0.02799,1
GO:0050684,regulation of mRNA processing,5,1,0.03,0.02799,1
GO:0071462,cellular response to water stimulus,5,1,0.03,0.02799,1
GO:0043484,regulation of RNA splicing,8,1,0.05,0.04441,1
GO:0000956,nuclear-transcribed mRNA catabolic proce...,61,2,0.35,0.04665,1
GO:0051173,positive regulation of nitrogen compound...,146,3,0.83,0.04973,1
GO:0010604,positive regulation of macromolecule met...,148,3,0.84,0.05141,1
GO:0031325,positive regulation of cellular metaboli...,154,3,0.87,0.05661,1
GO:0006596,polyamine biosynthetic process,11,1,0.06,0.06056,1
GO:0120009,intermembrane lipid transfer,11,1,0.06,0.06056,1
GO:0045893,positive regulation of transcription, DN...,71,2,0.4,0.06112,1
GO:1902680,positive regulation of RNA biosynthetic ...,71,2,0.4,0.06112,1
GO:1903508,positive regulation of nucleic acid-temp...,71,2,0.4,0.06112,1
GO:0010468,regulation of gene expression,499,6,2.82,0.06263,1
GO:0006402,mRNA catabolic process,74,2,0.42,0.06573,1
GO:0080111,DNA demethylation,12,1,0.07,0.06588,1
GO:0060255,regulation of macromolecule metabolic pr...,639,7,3.62,0.06869,1
GO:0009893,positive regulation of metabolic process,169,3,0.96,0.07067,1
GO:0035510,DNA dealkylation,13,1,0.07,0.07117,1
GO:0006401,RNA catabolic process,79,2,0.45,0.07365,1
GO:0016071,mRNA metabolic process,282,4,1.6,0.07545,1
GO:0010557,positive regulation of macromolecule bio...,82,2,0.46,0.07855,1
GO:0006357,regulation of transcription by RNA polym...,177,3,1,0.07875,1
GO:0006595,polyamine metabolic process,15,1,0.08,0.08167,1
GO:0010628,positive regulation of gene expression,85,2,0.48,0.08354,1
GO:0031328,positive regulation of cellular biosynth...,87,2,0.49,0.08693,1
GO:0045862,positive regulation of proteolysis,17,1,0.1,0.09205,1
GO:0034655,nucleobase-containing compound catabolic...,92,2,0.52,0.09556,1
GO:0051254,positive regulation of RNA metabolic pro...,92,2,0.52,0.09556,1
GO:0019222,regulation of metabolic process,695,7,3.93,0.09707,1
GO:0009891,positive regulation of biosynthetic proc...,94,2,0.53,0.09909,1
GO:0051225,spindle assembly,19,1,0.11,0.10232,1
GO:0045935,positive regulation of nucleobase-contai...,96,2,0.54,0.10264,1
GO:0051345,positive regulation of hydrolase activit...,20,1,0.11,0.10741,1
GO:0051252,regulation of RNA metabolic process,325,4,1.84,0.11196,1
GO:0031668,cellular response to extracellular stimu...,21,1,0.12,0.11247,1
GO:0071496,cellular response to external stimulus,21,1,0.12,0.11247,1
GO:0098869,cellular oxidant detoxification,104,2,0.59,0.11721,1
