GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0010048,vernalization response,5,3,0.28,0.0017,0.0396
GO:0006836,neurotransmitter transport,2,2,0.11,0.0032,0.0396
GO:0009218,pyrimidine ribonucleotide metabolic proc...,36,7,2.03,0.0036,0.0396
GO:0009220,pyrimidine ribonucleotide biosynthetic p...,36,7,2.03,0.0036,0.0396
GO:0061025,membrane fusion,26,5,1.47,0.0139,0.0497
GO:0071407,cellular response to organic cyclic comp...,57,8,3.22,0.0143,0.0497
GO:0015713,phosphoglycerate transmembrane transport,4,2,0.23,0.0177,0.0497
GO:0042873,aldonate transmembrane transport,4,2,0.23,0.0177,0.0497
GO:0006222,UMP biosynthetic process,12,3,0.68,0.027,0.0497
GO:0009173,pyrimidine ribonucleoside monophosphate ...,12,3,0.68,0.027,0.0497
GO:0009174,pyrimidine ribonucleoside monophosphate ...,12,3,0.68,0.027,0.0497
GO:0046049,UMP metabolic process,12,3,0.68,0.027,0.0497
GO:0051570,regulation of histone H3-K9 methylation,5,2,0.28,0.0285,0.0497
GO:0016925,protein sumoylation,13,3,0.73,0.0336,0.0497
GO:0070897,transcription preinitiation complex asse...,13,3,0.73,0.0336,0.0497
GO:0071577,zinc ion transmembrane transport,13,3,0.73,0.0336,0.0497
GO:0015914,phospholipid transport,33,5,1.86,0.0363,0.0497
GO:0006091,generation of precursor metabolites and ...,317,26,17.91,0.0369,0.0497
GO:0019432,triglyceride biosynthetic process,23,4,1.3,0.038,0.0497
GO:0006829,zinc ion transport,14,3,0.79,0.041,0.0497
GO:0009129,pyrimidine nucleoside monophosphate meta...,14,3,0.79,0.041,0.0497
GO:0009130,pyrimidine nucleoside monophosphate bios...,14,3,0.79,0.041,0.0497
GO:0009157,deoxyribonucleoside monophosphate biosyn...,6,2,0.34,0.0411,0.0497
GO:0009162,deoxyribonucleoside monophosphate metabo...,6,2,0.34,0.0411,0.0497
GO:0010584,pollen exine formation,6,2,0.34,0.0411,0.0497
GO:0031118,rRNA pseudouridine synthesis,6,2,0.34,0.0411,0.0497
GO:0034330,cell junction organization,6,2,0.34,0.0411,0.0497
GO:0044205,'de novo' UMP biosynthetic process,6,2,0.34,0.0411,0.0497
GO:0048564,photosystem I assembly,6,2,0.34,0.0411,0.0497
GO:0051567,histone H3-K9 methylation,6,2,0.34,0.0411,0.0497
GO:1900055,regulation of leaf senescence,6,2,0.34,0.0411,0.0497
GO:0006241,CTP biosynthetic process,24,4,1.36,0.0437,0.0497
GO:0009208,pyrimidine ribonucleoside triphosphate m...,24,4,1.36,0.0437,0.0497
GO:0009209,pyrimidine ribonucleoside triphosphate b...,24,4,1.36,0.0437,0.0497
GO:0035601,protein deacylation,24,4,1.36,0.0437,0.0497
GO:0046036,CTP metabolic process,24,4,1.36,0.0437,0.0497
GO:0046460,neutral lipid biosynthetic process,24,4,1.36,0.0437,0.0497
GO:0046463,acylglycerol biosynthetic process,24,4,1.36,0.0437,0.0497
GO:0006448,regulation of translational elongation,15,3,0.85,0.0492,0.0497
GO:0006743,ubiquinone metabolic process,15,3,0.85,0.0492,0.0497
GO:0006744,ubiquinone biosynthetic process,15,3,0.85,0.0492,0.0497
GO:0006641,triglyceride metabolic process,25,4,1.41,0.0497,0.0497
GO:0009147,pyrimidine nucleoside triphosphate metab...,25,4,1.41,0.0497,0.0497
GO:0009148,pyrimidine nucleoside triphosphate biosy...,25,4,1.41,0.0497,0.0497
