GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0061025,membrane fusion,26,2,0.06,0.0016,0.0405
GO:0002188,translation reinitiation,1,1,0,0.0023,0.0405
GO:0031119,tRNA pseudouridine synthesis,2,1,0,0.0045,0.0405
GO:0035493,SNARE complex assembly,2,1,0,0.0045,0.0405
GO:0008033,tRNA processing,173,3,0.39,0.0072,0.048
GO:0001732,formation of cytoplasmic translation ini...,4,1,0.01,0.0091,0.048
GO:0034470,ncRNA processing,385,4,0.88,0.0113,0.048
GO:0034414,tRNA 3'-trailer cleavage, endonucleolyti...,6,1,0.01,0.0136,0.048
GO:0042779,tRNA 3'-trailer cleavage,6,1,0.01,0.0136,0.048
GO:1905267,endonucleolytic cleavage involved in tRN...,6,1,0.01,0.0136,0.048
GO:0002183,cytoplasmic translational initiation,7,1,0.02,0.0158,0.048
GO:0006906,vesicle fusion,9,1,0.02,0.0203,0.048
GO:0090174,organelle membrane fusion,9,1,0.02,0.0203,0.048
GO:0042780,tRNA 3'-end processing,10,1,0.02,0.0225,0.048
GO:0090502,RNA phosphodiester bond hydrolysis, endo...,112,2,0.25,0.0269,0.048
GO:0006400,tRNA modification,115,2,0.26,0.0282,0.048
GO:0030422,production of siRNA involved in RNA inte...,13,1,0.03,0.0292,0.048
GO:0006396,RNA processing,774,5,1.76,0.0308,0.048
GO:0099116,tRNA 5'-end processing,14,1,0.03,0.0314,0.048
GO:0000162,tryptophan biosynthetic process,15,1,0.03,0.0336,0.048
GO:0000966,RNA 5'-end processing,15,1,0.03,0.0336,0.048
GO:0034471,ncRNA 5'-end processing,15,1,0.03,0.0336,0.048
GO:0046219,indolalkylamine biosynthetic process,15,1,0.03,0.0336,0.048
GO:0016246,RNA interference,17,1,0.04,0.038,0.048
GO:0048284,organelle fusion,17,1,0.04,0.038,0.048
GO:0061024,membrane organization,139,2,0.32,0.0399,0.048
GO:0034660,ncRNA metabolic process,577,4,1.31,0.0419,0.048
GO:0006568,tryptophan metabolic process,19,1,0.04,0.0423,0.048
GO:0006586,indolalkylamine metabolic process,19,1,0.04,0.0423,0.048
GO:0031050,dsRNA processing,20,1,0.05,0.0445,0.048
GO:0042435,indole-containing compound biosynthetic ...,20,1,0.05,0.0445,0.048
GO:0070918,production of small RNA involved in gene...,20,1,0.05,0.0445,0.048
GO:0009451,RNA modification,354,3,0.81,0.0466,0.048
GO:0010104,regulation of ethylene-activated signali...,21,1,0.05,0.0467,0.048
GO:0070297,regulation of phosphorelay signal transd...,21,1,0.05,0.0467,0.048
GO:0006399,tRNA metabolic process,359,3,0.82,0.0482,0.0482
