GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0000290,deadenylation-dependent decapping of nuc...,22,3,0.41,0.0074,0.0434
GO:0010558,negative regulation of macromolecule bio...,191,9,3.52,0.0093,0.0434
GO:2000113,negative regulation of cellular macromol...,191,9,3.52,0.0093,0.0434
GO:0009890,negative regulation of biosynthetic proc...,195,9,3.6,0.0105,0.0434
GO:0031327,negative regulation of cellular biosynth...,195,9,3.6,0.0105,0.0434
GO:0010629,negative regulation of gene expression,378,14,6.98,0.011,0.0434
GO:0009073,aromatic amino acid family biosynthetic ...,48,4,0.89,0.0117,0.0434
GO:0007264,small GTPase mediated signal transductio...,27,3,0.5,0.0131,0.0434
GO:0042780,tRNA 3'-end processing,10,2,0.18,0.0139,0.0434
GO:0000288,nuclear-transcribed mRNA catabolic proce...,29,3,0.54,0.016,0.0434
GO:0009896,positive regulation of catabolic process,54,4,1,0.0175,0.0434
GO:0006015,5-phosphoribose 1-diphosphate biosynthet...,1,1,0.02,0.0185,0.0434
GO:0006063,uronic acid metabolic process,1,1,0.02,0.0185,0.0434
GO:0006858,extracellular transport,1,1,0.02,0.0185,0.0434
GO:0016259,selenocysteine metabolic process,1,1,0.02,0.0185,0.0434
GO:0016260,selenocysteine biosynthetic process,1,1,0.02,0.0185,0.0434
GO:0019586,galacturonate metabolic process,1,1,0.02,0.0185,0.0434
GO:0019919,peptidyl-arginine methylation, to asymme...,1,1,0.02,0.0185,0.0434
GO:0032482,Rab protein signal transduction,1,1,0.02,0.0185,0.0434
GO:0032483,regulation of Rab protein signal transdu...,1,1,0.02,0.0185,0.0434
GO:0035247,peptidyl-arginine omega-N-methylation,1,1,0.02,0.0185,0.0434
GO:0046391,5-phosphoribose 1-diphosphate metabolic ...,1,1,0.02,0.0185,0.0434
GO:0046396,D-galacturonate metabolic process,1,1,0.02,0.0185,0.0434
GO:0050688,regulation of defense response to virus,1,1,0.02,0.0185,0.0434
GO:0097056,selenocysteinyl-tRNA(Sec) biosynthetic p...,1,1,0.02,0.0185,0.0434
GO:1990428,miRNA transport,1,1,0.02,0.0185,0.0434
GO:0015031,protein transport,735,22,13.56,0.0186,0.0434
GO:0006661,phosphatidylinositol biosynthetic proces...,146,7,2.69,0.0189,0.0434
GO:0050779,RNA destabilization,31,3,0.57,0.0191,0.0434
GO:0061157,mRNA destabilization,31,3,0.57,0.0191,0.0434
GO:0061014,positive regulation of mRNA catabolic pr...,32,3,0.59,0.0208,0.0434
GO:0006626,protein targeting to mitochondrion,57,4,1.05,0.021,0.0434
GO:0015833,peptide transport,789,23,14.56,0.0215,0.0434
GO:0006325,chromatin organization,413,14,7.62,0.022,0.0434
GO:0042886,amide transport,794,23,14.65,0.0229,0.0434
GO:0046578,regulation of Ras protein signal transdu...,13,2,0.24,0.0232,0.0434
GO:0051056,regulation of small GTPase mediated sign...,13,2,0.24,0.0232,0.0434
GO:0070585,protein localization to mitochondrion,59,4,1.09,0.0235,0.0434
GO:0072655,establishment of protein localization to...,59,4,1.09,0.0235,0.0434
GO:0045184,establishment of protein localization,755,22,13.93,0.0243,0.0434
GO:1903313,positive regulation of mRNA metabolic pr...,34,3,0.63,0.0245,0.0434
GO:0040029,regulation of gene expression, epigeneti...,90,5,1.66,0.0256,0.0434
GO:0000105,histidine biosynthetic process,14,2,0.26,0.0267,0.0434
GO:0006547,histidine metabolic process,14,2,0.26,0.0267,0.0434
GO:0007265,Ras protein signal transduction,14,2,0.26,0.0267,0.0434
GO:0052803,imidazole-containing compound metabolic ...,14,2,0.26,0.0267,0.0434
GO:0110154,RNA decapping,36,3,0.66,0.0284,0.0434
GO:0110156,methylguanosine-cap decapping,36,3,0.66,0.0284,0.0434
GO:0000162,tryptophan biosynthetic process,15,2,0.28,0.0304,0.0434
GO:0046219,indolalkylamine biosynthetic process,15,2,0.28,0.0304,0.0434
GO:0043488,regulation of mRNA stability,38,3,0.7,0.0327,0.0434
GO:0070727,cellular macromolecule localization,781,22,14.41,0.0336,0.0434
GO:0022618,ribonucleoprotein complex assembly,66,4,1.22,0.0336,0.0434
GO:0008104,protein localization,783,22,14.45,0.0344,0.0434
GO:0045892,negative regulation of transcription, DN...,131,6,2.42,0.0348,0.0434
GO:1902679,negative regulation of RNA biosynthetic ...,131,6,2.42,0.0348,0.0434
GO:1903507,negative regulation of nucleic acid-temp...,131,6,2.42,0.0348,0.0434
GO:0031507,heterochromatin assembly,39,3,0.72,0.0349,0.0434
GO:0034401,chromatin organization involved in regul...,39,3,0.72,0.0349,0.0434
GO:0043487,regulation of RNA stability,39,3,0.72,0.0349,0.0434
GO:0045814,negative regulation of gene expression, ...,39,3,0.72,0.0349,0.0434
GO:0070828,heterochromatin organization,39,3,0.72,0.0349,0.0434
GO:0097549,chromatin organization involved in negat...,39,3,0.72,0.0349,0.0434
GO:0071826,ribonucleoprotein complex subunit organi...,67,4,1.24,0.0353,0.0434
GO:0006437,tyrosyl-tRNA aminoacylation,2,1,0.04,0.0366,0.0434
GO:0008285,negative regulation of cell population p...,2,1,0.04,0.0366,0.0434
GO:0010235,guard mother cell cytokinesis,2,1,0.04,0.0366,0.0434
GO:0045739,positive regulation of DNA repair,2,1,0.04,0.0366,0.0434
GO:0046443,FAD metabolic process,2,1,0.04,0.0366,0.0434
GO:2001022,positive regulation of response to DNA d...,2,1,0.04,0.0366,0.0434
GO:0061013,regulation of mRNA catabolic process,40,3,0.74,0.0373,0.0436
GO:0010605,negative regulation of macromolecule met...,445,14,8.21,0.0379,0.0437
GO:0009740,gibberellic acid mediated signaling path...,18,2,0.33,0.0428,0.0484
GO:0051253,negative regulation of RNA metabolic pro...,139,6,2.57,0.0444,0.0484
GO:0009892,negative regulation of metabolic process,456,14,8.42,0.0448,0.0484
GO:0009072,aromatic amino acid family metabolic pro...,73,4,1.35,0.046,0.0484
GO:0006568,tryptophan metabolic process,19,2,0.35,0.0472,0.0484
GO:0006586,indolalkylamine metabolic process,19,2,0.35,0.0472,0.0484
GO:0030150,protein import into mitochondrial matrix,19,2,0.35,0.0472,0.0484
GO:0006338,chromatin remodeling,178,7,3.28,0.0476,0.0484
GO:0046488,phosphatidylinositol metabolic process,178,7,3.28,0.0476,0.0484
GO:0016458,gene silencing,142,6,2.62,0.0484,0.0484
GO:0031047,gene silencing by RNA,142,6,2.62,0.0484,0.0484
