GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0097359,UDP-glucosylation,4,2,0.01,2.2e-05,6e-04
GO:0006011,UDP-glucose metabolic process,8,2,0.02,1e-04,0.0013
GO:0051017,actin filament bundle assembly,31,2,0.06,0.0016,0.0062
GO:0061572,actin filament bundle organization,31,2,0.06,0.0016,0.0062
GO:0055089,fatty acid homeostasis,1,1,0,0.0019,0.0062
GO:0055090,acylglycerol homeostasis,1,1,0,0.0019,0.0062
GO:0055091,phospholipid homeostasis,1,1,0,0.0019,0.0062
GO:0070328,triglyceride homeostasis,1,1,0,0.0019,0.0062
GO:0051639,actin filament network formation,2,1,0,0.0038,0.0101
GO:0009225,nucleotide-sugar metabolic process,48,2,0.09,0.0039,0.0101
GO:0051865,protein autoubiquitination,4,1,0.01,0.0077,0.0182
GO:0055081,anion homeostasis,7,1,0.01,0.0134,0.029
GO:1901259,chloroplast rRNA processing,9,1,0.02,0.0172,0.0344
GO:0055088,lipid homeostasis,10,1,0.02,0.0191,0.0355
GO:0007015,actin filament organization,120,2,0.23,0.0224,0.0388
GO:0006429,leucyl-tRNA aminoacylation,14,1,0.03,0.0266,0.0425
GO:0030036,actin cytoskeleton organization,135,2,0.26,0.0278,0.0425
GO:0097435,supramolecular fiber organization,158,2,0.3,0.0371,0.0456
GO:0030029,actin filament-based process,160,2,0.31,0.038,0.0456
GO:1901135,carbohydrate derivative metabolic proces...,678,4,1.3,0.0408,0.0456
GO:0006486,protein glycosylation,170,2,0.33,0.0424,0.0456
GO:0043413,macromolecule glycosylation,170,2,0.33,0.0424,0.0456
GO:0031407,oxylipin metabolic process,23,1,0.04,0.0434,0.0456
GO:0031408,oxylipin biosynthetic process,23,1,0.04,0.0434,0.0456
GO:0009101,glycoprotein biosynthetic process,173,2,0.33,0.0438,0.0456
GO:0009100,glycoprotein metabolic process,184,2,0.35,0.0489,0.0489
