GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:1902533,positive regulation of intracellular sig...,4,2,0.05,0.00082,0.0276
GO:0009967,positive regulation of signal transducti...,29,3,0.34,0.00474,0.0276
GO:0023056,positive regulation of signaling,31,3,0.37,0.00573,0.0276
GO:0010647,positive regulation of cell communicatio...,35,3,0.41,0.00806,0.0276
GO:0022603,regulation of anatomical structure morph...,35,3,0.41,0.00806,0.0276
GO:0001503,ossification,1,1,0.01,0.01181,0.0276
GO:0002244,hematopoietic progenitor cell differenti...,1,1,0.01,0.01181,0.0276
GO:0002367,cytokine production involved in immune r...,1,1,0.01,0.01181,0.0276
GO:0002371,dendritic cell cytokine production,1,1,0.01,0.01181,0.0276
GO:0002372,myeloid dendritic cell cytokine producti...,1,1,0.01,0.01181,0.0276
GO:0002444,myeloid leukocyte mediated immunity,1,1,0.01,0.01181,0.0276
GO:0002718,regulation of cytokine production involv...,1,1,0.01,0.01181,0.0276
GO:0002720,positive regulation of cytokine producti...,1,1,0.01,0.01181,0.0276
GO:0002730,regulation of dendritic cell cytokine pr...,1,1,0.01,0.01181,0.0276
GO:0002732,positive regulation of dendritic cell cy...,1,1,0.01,0.01181,0.0276
GO:0002733,regulation of myeloid dendritic cell cyt...,1,1,0.01,0.01181,0.0276
GO:0002735,positive regulation of myeloid dendritic...,1,1,0.01,0.01181,0.0276
GO:0002886,regulation of myeloid leukocyte mediated...,1,1,0.01,0.01181,0.0276
GO:0002888,positive regulation of myeloid leukocyte...,1,1,0.01,0.01181,0.0276
GO:0007283,spermatogenesis,1,1,0.01,0.01181,0.0276
GO:0007507,heart development,1,1,0.01,0.01181,0.0276
GO:0008298,intracellular mRNA localization,1,1,0.01,0.01181,0.0276
GO:0010002,cardioblast differentiation,1,1,0.01,0.01181,0.0276
GO:0010770,positive regulation of cell morphogenesi...,1,1,0.01,0.01181,0.0276
GO:0016358,dendrite development,1,1,0.01,0.01181,0.0276
GO:0031442,positive regulation of mRNA 3'-end proce...,1,1,0.01,0.01181,0.0276
GO:0032607,interferon-alpha production,1,1,0.01,0.01181,0.0276
GO:0032647,regulation of interferon-alpha productio...,1,1,0.01,0.01181,0.0276
GO:0032727,positive regulation of interferon-alpha ...,1,1,0.01,0.01181,0.0276
GO:0032990,cell part morphogenesis,1,1,0.01,0.01181,0.0276
GO:0035051,cardiocyte differentiation,1,1,0.01,0.01181,0.0276
GO:0044806,G-quadruplex DNA unwinding,1,1,0.01,0.01181,0.0276
GO:0048667,cell morphogenesis involved in neuron di...,1,1,0.01,0.01181,0.0276
GO:0048812,neuron projection morphogenesis,1,1,0.01,0.01181,0.0276
GO:0048813,dendrite morphogenesis,1,1,0.01,0.01181,0.0276
GO:0048814,regulation of dendrite morphogenesis,1,1,0.01,0.01181,0.0276
GO:0048858,cell projection morphogenesis,1,1,0.01,0.01181,0.0276
GO:0048863,stem cell differentiation,1,1,0.01,0.01181,0.0276
GO:0050773,regulation of dendrite development,1,1,0.01,0.01181,0.0276
GO:0050775,positive regulation of dendrite morphoge...,1,1,0.01,0.01181,0.0276
GO:0051890,regulation of cardioblast differentiatio...,1,1,0.01,0.01181,0.0276
GO:0051891,positive regulation of cardioblast diffe...,1,1,0.01,0.01181,0.0276
GO:0060996,dendritic spine development,1,1,0.01,0.01181,0.0276
GO:0060997,dendritic spine morphogenesis,1,1,0.01,0.01181,0.0276
GO:0060998,regulation of dendritic spine developmen...,1,1,0.01,0.01181,0.0276
GO:0060999,positive regulation of dendritic spine d...,1,1,0.01,0.01181,0.0276
GO:0061001,regulation of dendritic spine morphogene...,1,1,0.01,0.01181,0.0276
GO:0061003,positive regulation of dendritic spine m...,1,1,0.01,0.01181,0.0276
GO:0061081,positive regulation of myeloid leukocyte...,1,1,0.01,0.01181,0.0276
GO:0061082,myeloid leukocyte cytokine production,1,1,0.01,0.01181,0.0276
GO:0061158,3'-UTR-mediated mRNA destabilization,1,1,0.01,0.01181,0.0276
GO:0090669,telomerase RNA stabilization,1,1,0.01,0.01181,0.0276
GO:0120039,plasma membrane bounded cell projection ...,1,1,0.01,0.01181,0.0276
GO:1900006,positive regulation of dendrite developm...,1,1,0.01,0.01181,0.0276
GO:1900151,regulation of nuclear-transcribed mRNA c...,1,1,0.01,0.01181,0.0276
