GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0019684,photosynthesis, light reaction,84,23,12.07,0.0014,0.0297
GO:0009416,response to light stimulus,196,44,28.17,0.0015,0.0297
GO:0007166,cell surface receptor signaling pathway,170,39,24.43,0.0018,0.0297
GO:0009314,response to radiation,200,44,28.74,0.0023,0.0297
GO:0015979,photosynthesis,146,34,20.98,0.0026,0.0297
GO:0009687,abscisic acid metabolic process,3,3,0.43,0.003,0.0297
GO:0042439,ethanolamine-containing compound metabol...,3,3,0.43,0.003,0.0297
GO:0043288,apocarotenoid metabolic process,3,3,0.43,0.003,0.0297
GO:0070291,N-acylethanolamine metabolic process,3,3,0.43,0.003,0.0297
GO:0009765,photosynthesis, light harvesting,46,14,6.61,0.004,0.0356
GO:0016106,sesquiterpenoid biosynthetic process,6,4,0.86,0.005,0.039
GO:0050779,RNA destabilization,31,10,4.45,0.0092,0.039
GO:0061157,mRNA destabilization,31,10,4.45,0.0092,0.039
GO:0015977,carbon fixation,18,7,2.59,0.0093,0.039
GO:1902644,tertiary alcohol metabolic process,4,3,0.57,0.0106,0.039
GO:0050896,response to stimulus,3963,616,569.49,0.0114,0.039
GO:0061014,positive regulation of mRNA catabolic pr...,32,10,4.6,0.0117,0.039
GO:0031331,positive regulation of cellular cataboli...,47,13,6.75,0.013,0.039
GO:0006714,sesquiterpenoid metabolic process,11,5,1.58,0.0133,0.039
GO:0009267,cellular response to starvation,28,9,4.02,0.0135,0.039
GO:0006952,defense response,1938,312,278.49,0.0136,0.039
GO:0009411,response to UV,38,11,5.46,0.0152,0.039
GO:0007165,signal transduction,817,139,117.4,0.0176,0.039
GO:0009896,positive regulation of catabolic process,54,14,7.76,0.0181,0.039
GO:0006099,tricarboxylic acid cycle,34,10,4.89,0.0181,0.039
GO:1903313,positive regulation of mRNA metabolic pr...,34,10,4.89,0.0181,0.039
GO:0009650,UV protection,8,4,1.15,0.0184,0.039
GO:0009768,photosynthesis, light harvesting in phot...,8,4,1.15,0.0184,0.039
GO:0052863,1-deoxy-D-xylulose 5-phosphate metabolic...,8,4,1.15,0.0184,0.039
GO:0052865,1-deoxy-D-xylulose 5-phosphate biosynthe...,8,4,1.15,0.0184,0.039
GO:0006563,L-serine metabolic process,25,8,3.59,0.02,0.039
GO:0016036,cellular response to phosphate starvatio...,12,5,1.72,0.0201,0.039
